Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,22626,14
399210657232918,PlanBørnefonden,PlanBørnefonden,5686,25
12860228293,Politiken,Politiken,5636,29
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5087,18
26458152911,SOS Børnebyerne,SOS Børnebyerne,4913,18
65929129383,Røde Kors,Røde Kors,3523,29
59143726810,Psykiatrifonden,Psykiatrifonden,3452,3
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2720,43
748887235210811,Obton Forvaltning A/S,Obton A/S,2602,16
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2068,21
304554445813,Videncentret Bolius,Videncentret Bolius,1780,28
104544224264943,3F Transport,3F Transport,1665,2
12787473132,Berlingske,Berlingske,1646,25
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1601,40
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1551,1
167887506877,AIDS-Fondet,AIDS-Fondet,1461,10
55365680705,Greenpeace Danmark,Greenpeace Danmark,1460,18
867877683280051,Weekendavisen,Weekendavisen,1321,21
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,1222,9
126543540781090,Ældre Sagen,Ældre Sagen,1219,11
125934997444897,SuperBrugsen,Coop,1190,4
123653695693986,Motatos Danmark,Motatos,1135,12
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,1025,41
167891603415958,Lederne,Lederne,1005,23
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,987,1
102154048301476,Lederstof.dk,Lederne,978,25
599763040213164,Radius Elnet,Radius Elnet,948,2
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,936,24
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,932,42
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,863,6
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,861,1
54779960819,United Nations,United Nations with Facebook Ad Credits,779,2
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,746,33
20303574131,Nationalmuseet,Nationalmuseet,742,11
304554445813,Videncentret Bolius,Bolius,697,3
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,692,6
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,688,20
250994288337708,Sex og Samfund,Sex og Samfund,682,4
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,659,19
314676938743,DM din akademiske fagforening,DM,657,13
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,646,8
130388840342741,Danske Bank,Danske Bank,643,5
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,611,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,562,3
852608988134698,Tikko,Tikko,511,2
657491824390744,Spring Copenhagen,Spring Copenhagen,503,10
287306323369,Børnecancerfonden,Børnecancerfonden,503,2
110560691837684,SolCompagniet,SolCompagniet,450,1
105511328705392,HØRT,Børns Vilkår,417,7
437410226312057,Københavns Kommune,Københavns Kommune,394,5
