Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,83646,11
285058928236909,Mauricio Vila,Mauricio Vila,25776,34
186073704903313,México elige,México Elige,22549,30
105728245738079,Sigue López #conadánsí,Que Siga López,15254,33
105222757700821,Esto es México,estoesmexicomx.com,14646,4
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,13779,11
1545555582174942,TResearch,TResearch,12959,60
54779960819,United Nations,United Nations with Facebook Ad Credits,12748,9
106794678874700,4TI,4TImpacto,12747,59
1621607258157280,Noticias - Sur de México,Noticias Sur,11951,4
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,11896,3
108323052052660,Noticias Nacionales,Noticias Nacionales,11846,88
100557755099985,Convocatorias 2023,Convocatorias 2023,11807,37
451310051622713,Alejandra Del Moral Vela,Alejandra Del Moral Vela,11156,4
109752078573994,Transformando México,Transformando a México,10325,58
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,9813,28
923633637651202,Morena Sí,Morena Sí,9421,32
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,9032,2
280219442573830,Denuncias Noticias,Denuncias noticias,8887,4
101369119427544,La Cuestión Mx,La Cuestión Mx,8418,34
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,7961,15
110552178493339,TcoNoticias,TCO Noticias,7772,57
2011285802526787,El Soberano,El Soberano,7555,2
104680124489636,Demoscopia Digital,Demoscopia Digital,7421,63
103882105277333,Elijo Cuidarme Mx,Consejo de la Comunicación,6933,13
109634395756375,Save the Children México,Save the Children México,6669,12
264773293005,Marko Cortés,Partido Acción Nacional,5992,1
818596368168362,Sylvana Beltrones Sánchez,Sylvana Beltrones Sánchez,5986,24
1872765882942974,Imelda Sanmiguel,Imelda Sanmiguel,5549,28
192366194179807,León Municipio,Hot Marketing,5534,8
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,5263,17
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,4959,7
56713285274,Greenpeace México,Greenpeace México,4681,16
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,4621,10
1613868898897076,Waldo Fernández González,Waldo Fernández González,4200,2
327324764029820,Armando Guadiana,Armando Guadiana,4124,1
245685942538080,VOTA Querétaro,VOTA Querétaro,3865,15
105533795460071,Norte Monrealista,Norte Monrealista,3827,1
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,3647,48
475040405910613,Lenin Perez Rivera,Evaristo Lenin Perez Rivera,3396,4
660181064597929,Sr. Político,srpolitico.com,3391,4
109789081919876,El calor de Morena,El Calor de Morena S.a de C.v,3313,28
148709191834718,Alcaldes de México,Alcaldes de México,3160,3
254852601222832,CEMEX México,CEMEX México,3086,25
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,2962,11
48966795116,Amnistía Internacional México,Amnistía Internacional México,2813,5
236254476579304,Enrique Vargas Del V.,Enrique Vargas Del V.,2715,20
1137195676311043,Emilio Lara Calderón,Emilio Lara Calderon,2628,1
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2512,4
449095701815347,Salvador Zamora,Salvador Zamora,2392,3
108471668438894,Revolucion San Luis,DEGI,2361,41
360811057341855,PAN Nuevo León,PAN Nuevo León,2304,2
878034448921586,Hoy CDMX,Hoy CDMX,2240,3
208889643060921,Krishna Romero,Romero Krishna,2238,4
2059420467624770,El Tecolote Diario,El Tecolote Diario,2215,2
112436570506048,El Fuerte Campeche,EL FUERTE CAMPECHE,2189,1
1593314520941799,Noti Siete,Informativo7,2188,5
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,2148,34
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,2103,1
100646922772771,Nguyenthang 7,These ads ran without a disclaimer,2067,3
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,1929,4
105768877736080,Mérida Actual,Noticias Sureste,1915,2
107569015351640,Gestoría Social Para El Bienestar 7,Luis Felipe Benitez Gomez,1893,1
104800055232221,Electoralia,electoralia,1884,29
192680674189566,El Respetable,Bruno Agustin López Arguelles,1874,11
361036630742937,La Política Online MX,La Política Online MX,1852,1
999607180187554,La Neta Ciudadana MX,La Neta Ciudadana,1841,3
231602417391989,Janecarlo Lozano,Karla Paola Ocegueda Mendoza,1763,1
387796290649,GNP Seguros,GNP Seguros,1737,3
478291252519331,Mente en blanco,Mente en Blanco,1731,3
101696231925216,Olmeca Multimedios Mx,Olmeca Multimedios,1722,1
279469625434543,Paco Cienfuegos,Paco Cienfuegos,1702,11
101740722540217,Todo Tláhuac,Todo Tláhuac,1648,4
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,1624,1
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,1617,4
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,1580,6
1892243884387302,El Frente,El Frente Noticias,1571,3
1782111042100080,Conecta Red,Conecta Red,1535,2
350508488860,Renán Barrera,Renán Barrera,1532,4
107545594505870,Perfekto,Perfekto,1517,10
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,1512,6
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,1500,3
102735202524490,Sufragio ORG,Sufragio ORG,1486,4
400826360641681,Global Noticias,Tresa Publicidad,1462,1
443811065683911,Toño Martín del Campo,toño martin,1413,3
133456004138972,Romina Contreras,Romina Contreras,1381,8
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1369,3
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,1356,12
114024430364416,YoXmx,Yoxmex,1349,11
96637444189,Embajada Estados Unidos en México,Embajada de Estados Unidos en México,1333,3
107494537500293,Informativo Viral,Tresa Publicidad,1327,1
469246976533189,Santiago Creel,SantiagoCreelM,1314,4
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,1313,2
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,1287,3
