Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
2003953506544982,ائتلاف النصر,Ahmed Abdulkareem Shihab Alwandi,157,11
108448645342531,BAZ PLUS,BAZ PLUS,135,26
102687942750312,Wagon,Wagon,124,31
399110903587431,دژه تیرۆری کوردستان Kurdistan CT,ASO,117,5
668246513252365,المهندس نصيف جاسم الخطابي محافظ كربلاء المقدسة,المهندس نصيف جاسم الخطابي محافظ كربلاء المقدسة,≤100,20
623269431104113,المعهد الوطني لحقوق الانسان,Sameer Nooruldeen Hasan,≤100,5
115201561476661,کۆد میدیا,کۆد میدیا,≤100,4
204803838632,Haider Al-Abadi,Ahmed Abdulkareem Shihab Alwandi,≤100,3
108073001676806,مقراب الشرق,مقراب الشرق,≤100,1
381026846058940,هيبت الحلبوسي,هيبت الحلبوسي,≤100,2
105097522488856,عمار الحمداني,Ammar Al Hamadani,≤100,1
638540889641531,Xwakurk  - خواكورك,Xwakurk  - خواكورك,≤100,19
101444302967843,الحقوقي مروان حامد مطلك,حزب تقدم,≤100,2
108153498939891,Mohammed Abdulhammed,Mohammed Abdulhammed,≤100,1
149007500632371,النائب اسامة كريم البدري,منتظر علاء مظلوم الربيعي,≤100,7
1434173806906831,مایک : mic,NGM,≤100,1
170375086953470,صالح الحسناويّ :: Salih Al hasnawi,صالح الحسناويّ :: Salih Al hasnawi,≤100,1
108188178530972,راڤە : Rava,NGM,≤100,1
349699462393429,كركوك عراقية,Aymen Jawad,≤100,2
116970674706400,احمد حاتم - Ahmed Hatem,Ahmed Al-bayati,≤100,3
102216159119651,Binar بینەر,NGM,≤100,1
2074214752810699,Kurdnews,NGM,≤100,1
110035949016294,Masrour Barzani,ASO,≤100,2
1812321035741592,COC Media,Civilan Organization for Community Media,≤100,4
422107591268917,شروكي وافتخر,زيد محمد شيحان,≤100,1
122111094117255,Hawre Mala Star,Hawre Mala Star,≤100,2
105070325699337,راڤە بادینی,NGM,≤100,1
104886081432069,حركة البشائر الشبابية,حركة البشائر الشبابية,≤100,1
580593188967461,حراك الجيل الجديد,NGM,≤100,1
101537365554352,KURD POST,KURD POST,≤100,7
1619055278323816,لیوای 3 پێشمەرگەی بەرگری و فریاکەوتن,Abdullah Hamad,≤100,4
159370874867950,محمود حسين القيسي,Mahmood Mutlag,≤100,2
310379295673630,Yousif Mohammed Sadiq,Yousif Mohammed Sadiq,≤100,1
110735054899289,Lapere,Lapere,≤100,8
556915681040436,عبدالله حاجي محمود : Abdullah Haji Mahmood,Abdullah Mahmood Mohammed,≤100,1
106703718644707,Sarder سەردێڕ,NGM,≤100,1
100718729559772,مەکتەبی ڕێکخستنی پارێزگای سلێمانی ـ هەلەبجە ـ ڕاپەرین پ.د.ک,Rawand Mziri,≤100,3
117411464290585,Nabaz Abdulhamid,Nabaz Abdulhamid,≤100,3
102482024863105,من الانبار,بلال رافع,≤100,1
118147190026744,دەنگێ بەھدینان Dengê Behdinan,dengebehdinan.net,≤100,12
194778987219047,BasNews,BasNews Agency,≤100,4
