Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
100910024639566,Ali Babacan,Deva Partisi,12168,2
102095934751904,Deva Partisi,Deva Partisi,10372,6
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,4479,4
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,3521,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,2247,19
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,1486,17
483282718428036,Meral Akşener,İYİ Parti,1306,1
545629665828465,M. Mustafa Kocaman,Serhat Gunduzalp,898,2
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,763,15
575755372513811,Muhittin Böcek,Antalya Büyükşehir Belediyesi,662,5
1677525365597858,Türkiye SMA Vakfı,Fatih Mehmet Akdan,656,1
1978893555749866,Alim Karaca - Fethiye Belediye Başkanı,Alim Karaca - Fethiye Belediye Başkanı,519,3
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,499,1
370802392936678,Antalya Muratpaşa Belediyesi,Antalya Muratpaşa Belediyesi,400,1
105376981385020,Referandom,Referandom,375,1
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,316,4
1985687308391802,İlhan Ocaklı,İlhan Ocaklı,310,2
109407151806354,İsmail İnlidere,Ismail Inlidere,289,5
1604958276192112,Alper Taban,Alper Taban,285,5
427667890724620,Tarkan Akıllı,Tarkan Akıllı,283,1
588319621318434,Samsun Gümüşhane Dernekleri Federasyonu,Mustafa Seven,280,5
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,261,1
1878939355750536,Turgay Genç,Döşemealtı Belediyesi,247,2
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,221,3
1424394931135090,AK Parti Samsun İl Başkanlığı,Betul Zer,195,1
145814368809315,Kadıköy Belediyesi,Kadıköy Belediyesi,183,8
100345912204104,Nuri Cengiz,Cumhuriyet Halk Partisi,176,2
117491812983397,Yurttan Sesler,Yurttan Sesler,146,1
302550523872063,Lares Party,These ads ran without a disclaimer,139,1
314386289265240,Ali Zafer İksir,ALİ ZAFER İKSİR,125,3
111743906915630,Ekrem Gökay Yüksel,Enes Güngör,120,2
460475137715622,Kazım Yücel,Kazim Yucel,119,2
526384877393739,Selahattin Gürkan,HAKAN OPANOĞLU,104,1
104914001306172,Furkan Serhat Özen,Furkan Serhat Ozen,103,1
2142508452699684,Reşat Güney,Reşat Güney,101,6
103167881182863,Temiz Enerji Haber Portalı,Temiz Enerji Haber Portalı,101,13
2171025259612438,Tufan Akan,Tufan Akan,≤100,1
755201084826878,Aşkın Tören,Aşkın Tören,≤100,1
262923957052422,İHH İnsani Yardım Vakfı Bursa Şubesi,İHH İnsani Yardım Vakfı Bursa Şubesi,≤100,1
2073808486265451,Yeniden Refah Partisi Zeytinburnu İlçe Başkanlığı,Barış  ŞENOL,≤100,1
645088255518003,Vahap Seçer,Vahap Seçer,≤100,2
102191762736431,Murat Toycan Selçuk,Digivizyon Reklamcılık,≤100,2
130021167171935,Hüseyin Keskin,Hüseyin Keskin,≤100,1
506107706201274,Antalya Esnaf ve Sanatkarlar Odaları Birliği,Antalya Esnaf ve Sanatkarlar Odaları Birliği,≤100,5
571739689897341,منتدى العاصمة,منتدى العاصمة,≤100,4
268544196532365,Saadet Partisi İstanbul İl Başkanlığı,Saadet Partisi İstanbul İl Başkanlığı,≤100,2
107716364514474,Özkan Yılmaz,Özkan Yılmaz,≤100,2
162145643808701,Aydınlık,Aydınlık,≤100,2
1407759386141852,Ahmet Akın,Ahmet Akin,≤100,1
254579061905181,Dr. Bilal Okudan,Dr. Bilal Okudan,≤100,2
101774222749359,Ela Leyla Umur Altan,Ela Leyla Umur,≤100,3
510891815983498,Dr. Mahmut UÇAR,Dr. Mahmut UÇAR,≤100,1
759960337453594,Reis Erdoğan,Huseyin Rahat,≤100,1
103185292590218,İlkadım TV Haber,İlkadım TV,≤100,2
105424640803008,TRT World Forum,These ads ran without a disclaimer,≤100,1
1607756506152025,Ahmet AYDIN,Ahmet AYDIN,≤100,1
723113807768777,Hasan Eryılmaz,Deniz Guner,≤100,1
1883376938386253,Ebedi Başkomutan Atatürk,Huseyin Rahat,≤100,1
413113452433564,Cengiz Gökçel,Cengiz Gökçel,≤100,1
102297552674924,luxurycelinesboutique,These ads ran without a disclaimer,≤100,1
103059825912257,Osmanlı Nesli,Utku Köse,≤100,3
102589089289632,Türkiye Siyaseti,Utku Köse,≤100,3
100919876130658,Osmanlı Hanı,Utku Köse,≤100,3
104772945733146,Osmanlı Torunları,Utku Köse,≤100,3
100177956203448,Büyük Türkiye,Utku Köse,≤100,3
113944458195273,Rahmi Mete AY,Rahmi Mete Ay,≤100,2
107015488126481,muglimbagatar,These ads ran without a disclaimer,≤100,1
104143732237595,Sürekli Haber,Sürekli Haber,≤100,1
603611110059793,İbrahim Sandıkçı,İbrahim Sandıkçı,≤100,1
100957662062841,Ottovitol,These ads ran without a disclaimer,≤100,1
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,≤100,1
110010815263548,Gerçek Gündem TV,Bülent Özdoğan,≤100,1
1952748275030916,Kürşad Mithat ÖZKAN,Kursad Mithat Ozkan,≤100,2
465887546792664,Halkın Kurtuluş Partisi - HKP,TAYFUR BİN,≤100,2
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,≤100,1
114824293604025,Yavuz Kuzucu,Batuhan Efe Öner,≤100,1
100729588398227,Ak Parti/MHP/BBP Cumhur İttifakı,Erol Cihangir,≤100,2
112868328334173,Turgut ÖZAL,Rahmi Mete Ay,≤100,2
101700471513125,Kadir Aydın,Kadir Aydın,≤100,1
102179928361948,Conexión Creando Puentes,These ads ran without a disclaimer,≤100,1
108223931642561,SamsunE-dergi,Samsun E Dergi,≤100,1
866178810191059,Mahmut Koçak,Mahmut Koçak,≤100,1
360119864153217,Sarıyer Sanat Tiyatrosu,These ads ran without a disclaimer,≤100,1
1085457468132635,DEV MADEN SEN,DEV MADEN SEN,≤100,1
1479844995563646,Keşan Belediyesi,Keşan Belediyesi,≤100,1
101513841785199,Mustafa Gökçe,Mustafa Gokce,≤100,1
100516989042507,Balıkesir Posta TV,Ahmet Namlı,≤100,1
111763468015919,Vatandaş Arif,Vatandaş Arif,≤100,1
220621231451023,ALB Forex,These ads ran without a disclaimer,≤100,2
1986133791650620,Lütfi Kaşıkçı,Gülşah Erbey Dağ,≤100,1
612582702103642,Av. İsmail Atakan Ünver,Av. İsmail Atakan Ünver,≤100,1
1572709256359993,İnternethaber TV,HADİ ÖZIŞIK,≤100,1
100431406701471,Internethaber,Internethaber,≤100,1
105483149085389,Selahattin Uzun,Selahattin Uzun,≤100,2
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,≤100,7
102397376063812,TEK Parti Genel Merkez Gençlik Kolları Başkanlığı,Rahmi Mete Ay,≤100,2
104720632449919,Tbt Tarihte Bugün,Taha Gümüştaş,≤100,1
1109915355834121,Av. Faruk Sarıaslan,Av. Faruk Sarıaslan,≤100,1
503207923065874,45 HABER,Deniz Guner,≤100,1
111623618460859,Özkan KOÇİNTAR,Rahmi Mete Ay,≤100,1
101324272724684,Yeni Butik110,These ads ran without a disclaimer,≤100,1
298764070816267,Mehmet Tütüncü,Mehmet TÜTÜNCÜ Türkiye Temsilcisi,≤100,1
1614212022160759,Fehmi Yağlı,Fehmi Yagli,≤100,1
101198518278121,Mehmet Selim Girbiyanoğlu,Mehmet Selim Girbiyanoglu,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
100183629572435,Gün Gün Kurtuluş Savaşı,İlker  Tanrıverdi,≤100,1
107184744552217,Abdulkadir Köstek,Abdulkadir Kostek,≤100,1
283657205667155,Mustafa Ali Fırtına,Mustafa Ali Firtina,≤100,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,≤100,3
104793929153296,dogrudanerbakan,These ads ran without a disclaimer,≤100,1
568133920321788,Dr. Evren Dinçer,Dr. Evren Dinçer,≤100,2
107164761330974,Cengizhan YILDIZ,Cengizhan Yildiz,≤100,1
608010956521470,Uzman Online Egitim,Uzman Online Eğitim,≤100,1
463215923715177,Mehmet Yiğiner,Bekir Koyuncu,≤100,1
108390012832175,Fatih Akkentli,Atacan Özbay,≤100,1
108675144970867,7/24 Gündem,7/24 Gündem,≤100,1
104691722197784,صحيفة الاستقلال - العربية,صحيفة الاستقلال,≤100,1
1093710237307888,TV 9,Numan Zeliha Ölmez,≤100,1
100457632875627,Ergin Arslan,Arslan Bilgi Teknolojileri Ltd Şti,≤100,1
2056148547833972,Bağımsız Türkiye Partisi - Bolu,MUSTAFA YAĞCI,≤100,1
109632007076932,Türkiye Müteahhitler Birliği,TÜRKİYE MÜTEAHHİTLER BİRLİĞİ,≤100,1
110734265223274,Av. Dr. Veli Böke,avdrveliboke,≤100,2
549579538907553,Erhan ÖZHAN I Bünyan I Kayseri,Erhan Ozhan,≤100,2
101703364865964,Mustafa Durmus,Talha ŞEŞKA,≤100,1
112366481654282,TC Sahavet Filiz Erdoğdu,These ads ran without a disclaimer,≤100,1
103062528635839,Murat Fidan,These ads ran without a disclaimer,≤100,1
442942082484899,Ege Gündem Gazetesi,These ads ran without a disclaimer,≤100,1
114026591554469,Dreamof resource,These ads ran without a disclaimer,≤100,1
101138162804011,세상을 기록하는 사진가,These ads ran without a disclaimer,≤100,1
105958895708112,sma_fikretasima_umutol,These ads ran without a disclaimer,≤100,1
1104153776387884,Halk Haber Ajansı,Resul Mesut Büyüksarı,≤100,1
104373561467884,Serhat Servet Dövenci,Serhat Servet Dövenci33,≤100,1
102938748936839,ram.rihan,These ads ran without a disclaimer,≤100,1
579014312117258,مجلة المجتمع,These ads ran without a disclaimer,≤100,1
238719711415123,DopingHafiza,These ads ran without a disclaimer,≤100,1
129348497218806,Afyonkarahisar Belediyesi,Afyonkarahisar Belediyesi,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
795608570470740,20foursport,These ads ran without a disclaimer,≤100,1
109725215092123,RFI Українською,These ads ran without a disclaimer,≤100,1
102591285814215,Seamocks,These ads ran without a disclaimer,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,2
101453006161732,Azz rhinoceros,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,2
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
533974930053676,سارة السهيل  صفحة,These ads ran without a disclaimer,≤100,1
106576118963389,m.firdausabdullah,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
115506534489978,alesha_vo,These ads ran without a disclaimer,≤100,1
