Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
161213770567846,Operation Smile Sverige,Operation Smile Sverige,29348,14
608975645850217,Vattenfall,Vattenfall Sverige,25036,8
369122343101775,e.on,E.ON Sverige AB,15863,4
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,14971,14
369582590803,Dagens ETC,ETC-tidningarna,14524,44
382243262003,Plan International Sverige,Plan International Sverige,11969,22
126567104406,Hyresgästföreningen,Hyresgästföreningen,11294,64
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,11278,2
72659261793,Rädda Barnen,Rädda Barnen,10205,71
114526821939129,Arla,Arla,10043,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,9041,27
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7017,33
19746853632,Djurens Rätt,Djurens Rätt,6870,3
111630258867610,Röda Korset,Röda Korset,6476,15
95735961890,Greenpeace Sverige,Greenpeace Sverige,6039,62
153270724787,Amnesty International Sverige,Amnesty International Sverige,5584,13
186513678039755,Fortum,Fortum Sverige,4747,40
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,4261,8
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4013,2
149155351773944,SEB,Skandinaviska Enskilda Banken,3171,3
279974638809211,Oxfam Sverige,Oxfam Sverige,2962,5
101341883359561,Matsmart Sverige,Matsmart,2866,22
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2772,53
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2725,41
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,2410,4
18880778360,ActionAid Sweden,ActionAid Sweden,2184,4
59324455950,UNICEF Sverige,UNICEF Sverige,2067,19
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1972,28
12690894340,Centerpartiet,Centerpartiet,1714,13
42676805259,Diakonia,Diakonia,1648,7
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1620,5
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1559,2
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1471,3
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1448,8
91818886532,We Effect,We Effect,1424,3
118090278221826,Erikshjälpen,Erikshjälpen,1401,7
108242974113305,Plantmore - for climate,Plantmore - for climate,1370,1
576845979156129,Techarenan,Techarenan,1268,8
1534982756793690,Foodvisor,These ads ran without a disclaimer,1261,5
195379633820701,Svenskt Kött,Svenskt Kött,1195,6
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1124,33
106579105171694,ETC nyhetsmagasin,ETC Media AB,982,5
212604496324,Fackförbundet ST,Fackförbundet ST,972,54
314872662206,Ekonomifakta,Ekonomifakta,961,68
178362315106,European Parliament,European Parliament,830,8
1419307421424959,Demokraterna,Demokraterna,739,2
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,715,27
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,714,12
175843834306,WaterAid Sverige,WaterAid Sverige,694,14
237146235237,Timbro,Tankesmedjan Timbro,689,24
109969847586061,Morgon-Tidningen,AIP Media,654,2
8040892957,Socialdemokraterna,Socialdemokraterna,649,8
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,623,22
899603916845362,JAG Personlig assistans,JAG Personlig assistans,620,5
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,620,6
440345132668081,UL,UL,609,1
1402657726653154,Hallå konsument,Konsumentverket,607,1
