Page ID,Page name,Disclaimer,Amount spent (TND),Number of ads in Library
562060647164742,IIDebate - International Institute of Debate,Rafik Akili,132,10
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,130,3
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100,6
108575048752819,معتز حسين الصفحة الرسمية,Moatez Hassine,≤100,6
102675465987487,برهان الدين الزغلامي  Zoughlami Borhen Eddine,حلمي بن محمد دليقة,≤100,4
2371211079773326,Olfa Hamdi,These ads ran without a disclaimer,≤100,1
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100,4
215762698455412,شبكة رؤية الإخبارية,These ads ran without a disclaimer,≤100,1
1429130057407968,Apostle Elijah Olopade,These ads ran without a disclaimer,≤100,1
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100,2
101199274639035,البورد الألماني.ايسن GermanBoard.Essen,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
101115864900045,رأس الجبل قدور حفيظ,These ads ran without a disclaimer,≤100,1
107330044933868,UNDP Africa,These ads ran without a disclaimer,≤100,1
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100,2
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,1
101416266129939,ياسين مامي - Yassine Mami,These ads ran without a disclaimer,≤100,1
101416266129939,ياسين مامي - Yassine Mami,Hammamet Informatique Services,≤100,1
100417379468020,Agronomy MDPI,These ads ran without a disclaimer,≤100,2
