Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103907495935157,צו חירום,צו חירום,6864,30
109523830757998,דמוקרטtv,דרכנו,3165,6
106136394376777,Idan Yakov,Rama Yarimi,2977,14
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,2711,8
814204852123809,"תורת לחימה - למען צה""ל",תורת לחימה,2131,3
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,1536,27
114777898543659,Docaviv דוקאביב,Docaviv,1346,2
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",1307,2
100230935579742,מתחת לרדאר,מתחת לרדאר,1260,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,1228,25
204780362875106,מקור ראשון,מקור ראשון,1021,104
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,1016,3
219091481560790,מרים פיירברג - איכר,נתניה אחת,963,5
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",921,23
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,921,6
166981530486600,המכון למדיניות העם היהודי - The Jewish People Policy Institute,The Jewish People Policy Institute,903,3
849824028408565,תנועת אם תרצו,תנועת אם תרצו,876,27
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,844,35
256546887847232,עיריית רמת גן,עיריית רמת גן,826,1
1297864346957853,האחים שלנו,האחים שלנו,822,9
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,728,2
377161539406940,רפי סער,רפי סער,711,4
172654247853282,Shenhav musanbar,Shenhav Musanbar,697,8
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,670,4
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,651,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,629,26
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,581,50
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",578,3
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,557,7
213801788683219,עיריית ראש העין,עיריית ראש העין,545,2
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,519,1
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,500,6
361464970647064,זהר בלום,זהר בלום,499,1
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),487,21
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,476,4
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,455,2
767262423350854,פורום הדיור הציבורי,Danny Gigi,436,3
103851895179872,אמהות לביאות,Nataly Milner,426,4
114190047078119,היוזמה לצמצום הסכסוך,היוזמה לצמצום הסכסוך,415,1
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,410,3
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,395,2
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,382,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,378,4
168898066479983,עיריית עכו,עיריית עכו,368,8
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,358,3
100185971057,מכון משגב לאסטרטגיה ציונית ולביטחון לאומי,מכון משגב לאסטרטגיה ציונית ולביטחון לאומי,355,9
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa,349,2
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,344,4
1419380035018737,אביחי בוארון,אביחי בוארון,330,1
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,329,4
