Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library
155707591143880,Prof. Dr Zainur Rashid Zainuddin,Yayasan Ikhlas,5241,48
474963719253432,Yayasan Ikhlas,Yayasan Ikhlas,3463,11
104503762988176,Hidayah Centre Foundation,Hidayah Centre Foundation,2070,6
230121517155898,Pondok Moden Al Ikhwan,Pondok Moden Al Ikhwan,715,12
693929714007978,Hj Nicholas Sylvester Muhammad Abdullah,Portal Mudah,697,3
343347583411734,歡樂大東家,These ads ran without a disclaimer,662,3
102711345930624,Maahad Tahfiz Imam As Syafie Tuaran,Maahad Tahfiz Imam As Syafie Tuaran,566,14
200480966638039,Supremacy 1914,These ads ran without a disclaimer,427,2
102136629894327,Greenpeace Malaysia,Greenpeace Malaysia Sdn Bhd,388,20
221159141657466,Newswav,Newswav - Malaysia Latest News,225,33
217391881631388,SAYS,SAYS,221,1
87363369882,Sinar Harian,Sinar Harian,177,3
528262633921715,Pemuda PAS Shah Alam,Pemuda PAS Shah Alam,173,6
31373189944,Malaysiakini BM,FG Media Sdn Bhd,164,1
228097472888,International Open University - IOU,These ads ran without a disclaimer,161,1
103627275288286,Lumi News Malaysia,These ads ran without a disclaimer,109,3
101193781637538,sumbangan.com,sumbangan.com,109,4
108562495293165,Energy Asia,Energy Asia,107,18
109530075225317,Rezeki Infaq,Rezeki Infaq,≤100,1
27588322041,BFM Radio - The Business Station,BFM Radio - The Business Station,≤100,6
1396477910645371,Dewan Bandaraya Kuala Lumpur,These ads ran without a disclaimer,≤100,1
1730319457288424,Global Ehsan Relief Malaysia,Global Ehsan Relief Malaysia,≤100,8
225685927482720,Pemuda PAS Selangor,DEWAN PEMUDA PAS NEGERI SELANGOR,≤100,3
122913508099,Parti Gerakan Rakyat Malaysia,PGRM,≤100,5
87363369882,Sinar Harian,These ads ran without a disclaimer,≤100,1
293098370815536,Mohd Rafiq Naizamohideen,Mohd Rafiq Bin Naizamohideen,≤100,1
1848805912052685,Rileklah.com,Rileklah.com,≤100,2
169284053121990,Pemuda PAS Bangi,Pemuda PAS Bangi,≤100,3
154323714767959,Lemang King95,Lemang King95,≤100,1
40949157713,JUICE Malaysia,JUICE Malaysia,≤100,2
149208308580838,Fuziah Salleh,Keadilan Rakyat,≤100,1
101039798654792,Pusat Khidmat Rakyat Parlimen Sungai Buloh,Pusat Khidmat Rakyat Parlimen Sungai Buloh,≤100,4
112512589548367,Bersih dan Stabil : BEST,Bersih dan Stabil : BEST,≤100,1
517210464961612,刘华才博士,PGRM,≤100,6
128808007129722,Elizabeth Wong,Elizabeth Wong,≤100,3
138361272876308,马华公会,马华公会,≤100,2
140884705952212,Yayasan Waqaf Malaysia,Nur Ain Binti Mohd Nazri,≤100,1
102539338254900,Ibrahim Hj.Mohd Salleh Ajabat,Ibrahim Hj.Mohd Salleh Ajabat,≤100,3
100569215711534,Sinar Daily,Sinar Daily,≤100,1
105095057904484,William Leong 梁自坚,Swee Sheun Lee,≤100,1
242624549154600,Wong Kah Woh,DAP Taiping,≤100,1
268425036701653,Think City,Think City,≤100,1
1806878996256128,Shatiri Bin Mansor,Kusyary Bin Che Rus,≤100,3
1481225741958270,YB Arafat - Pusat Khidmat Rakyat ADUN Hulu Kinta,Parti Keadilan Rakyat,≤100,3
1893380910908918,Kesavan Subramaniam,Parti Keadilan Rakyat,≤100,3
142523182588387,Dato' Hj Abdul Halim Hussain,Abdul Halim Bin Hussain,≤100,3
159556865294,Nik Nazmi,Nik Nazmi,≤100,3
682185291819063,UV Print Station,These ads ran without a disclaimer,≤100,1
134750209898122,Chang Lih Kang,Parti Keadilan Rakyat,≤100,3
104503677562115,YB Summugam Rengasamy,Kusyary Bin Che Rus,≤100,3
109978830534400,Dr Dominic Lau Hoe Chai,PGRM,≤100,4
302289583485368,Chua Wei Kiat,PARTI KEADILAN RAKYAT CABANG SELAYANG,≤100,3
524923837546004,Simon Ooi Tze Min,parti keadilan rakyat,≤100,3
332368703579842,Syed Ibrahim Syed Noh,Parti Keadilan Rakyat,≤100,3
151405678864363,全民Party,These ads ran without a disclaimer,≤100,4
179108058790478,Ungalukkaga Mediacorp,These ads ran without a disclaimer,≤100,1
133498173353785,Mrs. Yong's Homemade Cookies,Valene Yong Wui Fei,≤100,1
360318124441619,Zamri Yusuf,Parti Keadilan Rakyat,≤100,2
749366838542381,Skuad Prihatin Dewan Muslimat PAS Malaysia,Skuad Prihatin Dewan Muslimat PAS Malaysia,≤100,1
211591442051,Harian Metro,Rev Media Group,≤100,2
331730317215791,Pusat Khidmat Masyarakat DUN Murum,Kennedy Chukpai Ugon,≤100,1
236402373940290,Syahredzan Johan,Syahredzan Johan,≤100,1
490728928001480,ORANGKATA,ORANGKATA,≤100,1
101178692525359,LONGi Asia-Pacific,These ads ran without a disclaimer,≤100,1
115171541190335,Syed Ahmad Altimet Keadilan Cabang Ampang,Syed Ahmad Altimet Keadilan Cabang Ampang,≤100,1
157791694829873,Manndzri,Manndzri,≤100,1
117496908318857,National Science Challenge Malaysia,These ads ran without a disclaimer,≤100,1
337799410032578,Zahir Hassan,Mundzir Bin Zahir,≤100,1
282831539130120,Andre Lai 黎正興,Lai Chen Heng,≤100,1
146266554243856,Dr R. Siva Prakash,Siva Prakash Ramasamy,≤100,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,3
401340596873929,The True Net,Yoke Har Ng,≤100,2
504828189853890,Kerk Chee Yee 郭子毅,Kerk Chee Yee 郭子毅,≤100,1
106256777922958,SEA Today News,These ads ran without a disclaimer,≤100,1
329657520419653,FxGrow,These ads ran without a disclaimer,≤100,1
106570555269255,L4IT,These ads ran without a disclaimer,≤100,1
104741408445798,Pengkuei Ben Huang Photography,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
102209339379355,Jinnvsccc,These ads ran without a disclaimer,≤100,1
103347622684104,Magic1674-02,These ads ran without a disclaimer,≤100,1
182715921890493,Fi Global - Food ingredients Global Portfolio,These ads ran without a disclaimer,≤100,3
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
127223393628282,Ywj-052,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
