Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,10362,47
67571270393,Red Barnet,Red Barnet,10034,19
399210657232918,PlanBørnefonden,PlanBørnefonden,7625,34
65929129383,Røde Kors,Røde Kors,6183,28
250994288337708,Sex og Samfund,Sex og Samfund,5786,23
59143726810,Psykiatrifonden,Psykiatrifonden,5785,5
111064405631701,nemlig.com,nemlig.com,3615,8
26458152911,SOS Børnebyerne,SOS Børnebyerne,3102,16
123653695693986,Motatos Danmark,Motatos,3079,9
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2973,38
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2954,5
12860228293,Politiken,Politiken,2695,20
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2646,39
159000594147871,Mary Fonden,Mary Fonden,2448,8
12787473132,Berlingske,Berlingske,2369,31
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2284,25
748887235210811,Obton Forvaltning A/S,Obton A/S,2146,11
106468772046278,Project Greensand,Project Greensand,1918,12
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1897,47
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1522,2
102154048301476,Lederstof.dk,Lederne,1238,21
342716189117135,Sparekassen Danmark,Sparekassen Danmark,1196,2
676061179094769,Alternativet,Alternativet,1074,2
304554445813,Videncentret Bolius,Videncentret Bolius,1053,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,971,8
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,964,21
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,961,8
133707013355759,Danner,Danner,957,1
287306323369,Børnecancerfonden,Børnecancerfonden,934,4
867877683280051,Weekendavisen,Weekendavisen,848,24
17428770950,RÆSON,Clement Kjersgaard,807,1
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,776,12
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,770,3
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,753,6
304554445813,Videncentret Bolius,Bolius,698,3
125934997444897,SuperBrugsen,Coop,632,1
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,622,6
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,588,3
22030968736,Anima,Anima,581,1
246977185497434,Plastic Change,Plastic Change,574,25
66328502645,Dagbladet Information,Dagbladet Information,560,1
149388638416537,Riddersalen,Teatret Riddersalen,557,1
126543540781090,Ældre Sagen,Ældre Sagen,531,12
63691965101,UNICEF Danmark,UNICEF Danmark,515,2
416475802076672,Fra os i Thy,Fra os i Thy,500,4
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,479,3
110560691837684,SolCompagniet,SolCompagniet,444,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,434,25
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,398,8
36664432940,Amnesty International Danmark,Amnesty Danmark,391,14
314676938743,DM din akademiske fagforening,DM,381,13
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,361,3
220361474643059,Arla,Arla,329,12
105511328705392,HØRT,Børns Vilkår,315,6
166984636671085,Dansk Metal,Dansk Metal,307,1
106185013241,GirlTalk,GirlTalk.dk,299,1
101875098313543,Andel,Andel,299,4
459641371068935,Forenet Kredit,Forenet Kredit,290,1
132344416862423,FOA,FOA,277,1
1704424023182897,Politiken Historie,Politiken Historie,276,13
437410226312057,Københavns Kommune,Københavns Kommune,263,5
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,262,3
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",255,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,241,10
145392175531068,JydskeVestkysten,JydskeVestkysten,234,1
167887506877,AIDS-Fondet,AIDS-Fondet,211,12
2319925761607995,Radio4,RADIO FM4 A/S,210,2
186645960378,Danwatch,Danwatch,196,3
72672361910,Børns Vilkår,Børns Vilkår,195,4
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,182,3
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,175,2
852608988134698,Tikko,Tikko,168,2
188067981214220,Forskningens Døgn,Uddannelses- og Forskningsministeriet,165,1
1724068710936501,Anja C Jensen,HK Danmark,165,2
144073492279043,Teatret Svalegangen,Teatret Svalegangen,157,8
101875098313543,Andel,These ads ran without a disclaimer,154,5
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,141,6
426710364116751,Kvæg,Landbrug & Fødevarer F.m.b.A. SEGES,139,1
106298611945296,Højskolen Grobund,Jonas Hagen Høj,138,3
110953988146557,Mads Samsing,HK Danmark,138,3
182121298931589,Odense Kommune,Odense Kommune,131,2
111210480291603,European Youth International,European Youth International,126,12
494902077334290,Tuborgfondet,Tuborgfondet,121,7
12390252419,Region Nordjylland,Region Nordjylland,117,3
101248435485457,Frihedsbrevet,Mediehuset Friheden,117,2
1822254634537356,Nye tider,Nyetider.nu,111,2
281457390200,Nørrebro Teater,Nørrebro Teater,≤100,5
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100,17
341299649231023,Zetland,Zetland,≤100,3
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100,1
293266234170207,Line Krogh Lay - politik,Lay Line Krogh,≤100,1
104544224264943,3F Transport,3F Transport,≤100,1
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100,4
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,≤100,1
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
193407584012015,Århundredets Festival,Folkeuniversitetet i Aarhus,≤100,2
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100,4
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100,3
87468072466,Copenhagen Pride,Copenhagen Pride,≤100,2
188421071180777,Vejle Amts Folkeblad,Vejle Amts Folkeblad,≤100,1
144098125661833,Nordea Invest,Nordea Invest,≤100,6
336333896418452,Assens Kommune,Assens Kommune,≤100,4
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager,≤100,1
1534982756793690,Foodvisor,These ads ran without a disclaimer,≤100,2
145194885519706,Kulturværftet,Kulturværftet,≤100,1
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,≤100,1
1575778185971300,Alayn - Almennyttig Fond,Alayn Almennyttig Fond,≤100,1
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100,2
100416662311928,Vid&Sans,Tore Bonnerup,≤100,1
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100,1
253132104886911,Kvisten,Kvisten,≤100,1
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100,3
371163919965024,Andreas Karlsen,Karlsen Andreas Engelsborg,≤100,4
612365422186892,Rebild Kommune,Rebild Kommune,≤100,1
294264660289,DGI Storkøbenhavn,DGI Storkøbenhavn,≤100,1
163693837526135,Ann Lindhardt,Lindhardt Ann Lindgren,≤100,1
100263786205970,Job i Altiden Ekko,Altiden Ekko,≤100,2
329236874385098,Marianne Vind,These ads ran without a disclaimer,≤100,1
202754879788353,Radikal Ungdom,Radikal Ungdom,≤100,1
103152155935703,naderahparwani,These ads ran without a disclaimer,≤100,1
154415494575789,IDA,IDA,≤100,2
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100,1
441052046074646,Peter Kay Mortensen blog,Mortensen Peter Kay,≤100,1
103276942425086,Lars Høyer Holmqvist - Liberal Alliance,Lars Hoyer Holmqvist,≤100,1
111544458061503,TimeVision - En del af TimeGruppen,TimeVision Godkendt Revisionspartnerselskab,≤100,4
438345126314990,Socialdemokratiet  i Kalundborg,Lars Mortensen,≤100,1
334571029981175,DM og MA studerende,DM,≤100,1
102472071927163,Simon Bauer,Simon Bauer,≤100,2
123114457761430,Valby Lokaludvalg,Valby Lokaludvalg,≤100,1
101491259185540,Marianne Lynghøj,Marianne Lynghoj Pedersen,≤100,1
256887120082,EDC,These ads ran without a disclaimer,≤100,1
1316605178447290,Christopher Trung,Christopher Trung Paulsen,≤100,2
703543806324512,Vi-partiet,Larsen Thomas,≤100,1
356590264357569,Palæstinaorientering,Ole Olsen,≤100,1
101688579118863,Kattens Redning,These ads ran without a disclaimer,≤100,1
1336828149713722,Mission Uden Grænser,Mission Uden Grænser,≤100,1
104588595329534,Et Samlet Egedal,JOHAN-BENJAMIN SPENDRUP HAHN,≤100,1
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100,1
345626636056884,Wild,These ads ran without a disclaimer,≤100,6
178362315106,European Parliament,European Parliament,≤100,21
109252350463401,Træ i Byggeriet,Træ i Byggeriet,≤100,1
556916614320900,Konservative i Ringsted,Konservative i Ringsted,≤100,1
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Doberck,≤100,1
107575374711850,SAGA DK,Saga,≤100,1
283258882114222,Peter Wagner Mollerup - Byrådsmedlem i Nyborg kommune,Peter Mollerup,≤100,2
315126268991751,Camilla Fabricius,Camilla Fabricius,≤100,1
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100,3
207100394675252,Steffen Peter Hansen,Steffen Peter Mackeith Borup Hansen,≤100,1
472848442798724,Socialdemokratiet i Ringkøbing-Skjern,Per  Stefansen,≤100,1
153640394698032,Roskilde Kommune,These ads ran without a disclaimer,≤100,1
247490665291060,Det Kgl. Bibliotek,Det Kgl. Bibliotek,≤100,1
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100,5
180026862906365,FrokostDebatten,Andersen Mikkel Zøllner,≤100,1
1522666927799763,BCG in Denmark,These ads ran without a disclaimer,≤100,4
104935758853057,Kim Alexander Jensen - Liberal Alliance,Kim Alexander Lykke Jensen,≤100,1
378400486022108,Kafé Kloden,Harriet Jensen,≤100,1
100913339248794,"Alt det vi ikke siger højt, plus det løse - af Kristina Klindt","Alt det vi ikke siger højt, plus det løse - af Kristina Klindt",≤100,1
432787093423751,HK MidtVest,These ads ran without a disclaimer,≤100,1
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100,1
111902564485238,Jes Halfdan - Nye Borgerlige,Jes Halfdan Nielsen,≤100,1
288315184625473,Sulisitsisut - Grønlands Erhverv,Sulisitsisut - Grønlands Erhverv,≤100,1
113404303636800,With Love Darling Denmark,These ads ran without a disclaimer,≤100,4
130388840342741,Danske Bank,Danske Bank,≤100,3
111166248276745,Invisible Republic,These ads ran without a disclaimer,≤100,2
635283260257377,Süleyman Yücel - Venstre,Süleyman Yücel,≤100,1
324789262215,Glada Hudik-teatern,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
112831185055172,transparency.lab,These ads ran without a disclaimer,≤100,1
161704781305446,The Spark Company,These ads ran without a disclaimer,≤100,1
126472130743436,GE HealthCare,These ads ran without a disclaimer,≤100,1
108638528584681,Rcdoo,These ads ran without a disclaimer,≤100,4
116779333500162,Joana Moreira - Sustentabilidade e Inovação,These ads ran without a disclaimer,≤100,1
104159619222941,politicalfreestyles,These ads ran without a disclaimer,≤100,1
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100,4
106827194681183,Africa Equity Media,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
622390311179612,وقف الأمة Ümmet Vakfı,These ads ran without a disclaimer,≤100,1
119283008140727,Pela Case,These ads ran without a disclaimer,≤100,1
405379246524515,DHL Express,These ads ran without a disclaimer,≤100,1
102149205797976,IoT Insider,These ads ran without a disclaimer,≤100,1
173334316064438,İsveçsayağı,These ads ran without a disclaimer,≤100,1
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100,4
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100,3
102564889076330,"Christian Prayer Retreat Centre ""CPR Global Centre""",These ads ran without a disclaimer,≤100,1
101321619554932,Abi Mustapha Art,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
185999151456481,Somatic Experiencing International,These ads ran without a disclaimer,≤100,1
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100,2
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,2
