Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,55356,36
608975645850217,Vattenfall,Vattenfall Sverige,37284,39
126567104406,Hyresgästföreningen,Hyresgästföreningen,26983,53
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,21805,41
151159271594797,Systembolaget,Systembolaget,21178,4
369582590803,Dagens ETC,ETC-tidningarna,16131,43
161213770567846,Operation Smile Sverige,Operation Smile Sverige,14604,4
111630258867610,Röda Korset,Röda Korset,11517,24
643137272398136,Sverige för UNHCR,Sverige för UNHCR,9167,51
59324455950,UNICEF Sverige,UNICEF Sverige,8858,29
95735961890,Greenpeace Sverige,Greenpeace Sverige,7157,75
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6305,27
114262485262083,Konsumentverket,Konsumentverket,5580,4
382243262003,Plan International Sverige,Plan International Sverige,5291,3
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4819,2
72659261793,Rädda Barnen,Rädda Barnen,4533,50
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4376,6
150057951690751,OKQ8,OKQ8,3652,6
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3610,39
576845979156129,Techarenan,Techarenan,2985,30
101341883359561,Matsmart Sverige,Matsmart,2954,3
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2477,30
106579105171694,ETC nyhetsmagasin,ETC Media AB,2438,4
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,2412,5
186513678039755,Fortum,Fortum Sverige,2400,17
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2363,39
194584990588253,Vattenfall,Vattenfall,2039,1
440459709390224,Hitachi Energy,KSMG,2031,3
118090278221826,Erikshjälpen,Erikshjälpen,1779,3
42676805259,Diakonia,Diakonia,1706,31
314872662206,Ekonomifakta,Ekonomifakta,1512,73
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1445,8
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,1442,9
19746853632,Djurens Rätt,Djurens Rätt,1405,7
153270724787,Amnesty International Sverige,Amnesty International Sverige,1395,34
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1380,40
