Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
101665683225827,José Luna Gálvez - Pepe Luna,Laidy Diana Peceros Espinoza,900,1
109019574560600,Aula Gaceta,Joel V. Supo Baldo,468,4
264223880347121,Lampadia Oficial,LAMPADIA,264,43
121759302958701,René Chávez - El Médico del Pueblo,Somos Perú Loreto,162,3
142062936237878,Goberna,Goberna,116,18
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,≤100,30
106476624123163,Cesar Pérez,Cesar Pérez,≤100,2
117001009126,PROMSEX,PROMSEX,≤100,1
100330785132565,Saca tu cuenta,Juan Jose Garcia Chau,≤100,3
173144229408518,RENIECPERU,Registro Nacional de Identificación y Estado Civil,≤100,4
721209661258478,Felipe Castillo,Luis Felipe Castillo Oliva,≤100,1
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,≤100,4
101924456538234,Sociedad Nacional de Industrias,Sociedad Nacional de Industrias,≤100,1
687691121319854,Ernesto Álvarez Miranda,Ernesto Julio Alvarez Miranda,≤100,2
534284396949027,Ilich López,Renzo Jireh Casas Torres,≤100,1
357353037620018,UVirtual,These ads ran without a disclaimer,≤100,2
319226058479847,Gronerth 2026,Roger Gronerth,≤100,4
111544567222627,Zósimo Cárdenas Muje - Gobernador Regional de Junín,Zósimo Cárdenas Muje - Gobernador Regional de Junín,≤100,1
474392346103738,RCR Red de Comunicación Regional,Red de Comunicación Regional,≤100,2
103753489693220,Acciona,These ads ran without a disclaimer,≤100,1
116568974691967,Juan José Abad Cabrera,Target Tráfico Digital,≤100,1
819763774761332,Municipalidad De Breña,Municipalidad de Breña,≤100,2
111257725206870,Gerencia Sub Regional Luciano Castillo Colonna 2023-2026,Fabiola Isabel Nunura Gonzales,≤100,4
495706950531442,Pepe Feria,Pepe Feria,≤100,2
237862703076530,Ya Vuelta TV,Mario Martin Paredes Lostaunau,≤100,2
1650216218535063,Oceana Perú,Oceana Perú,≤100,1
100808009044676,RADIO Los Compadres,RADIO Los Compadres,≤100,1
892724110780342,Remurpe,Red de Municipalidades Urbanas y Rurales del Perú,≤100,1
107793581074164,Parque del Recuerdo- Consejera Lisbeth Castro,Parque del Recuerdo- Consejera Lisbeth Castro,≤100,4
1629211737145398,Dr. José Carlos Ordoñez,Jose Carlos Ordoñez Castro,≤100,1
887873504612353,R&G Indumentaria de Higiene y Seguridad,R&G Seguridad e Higiene Industrial SAC,≤100,1
105566838477273,Leonor Carolina Romero - Abogada,Julio César Silva Meneses,≤100,2
161024241267665,Julio César Silva Meneses - Abogado,Julio César Silva Meneses,≤100,2
330308820924985,Joshie,Joshie,≤100,1
101053675911037,Fabri & Asociados Consultoría Política y de Mercadeo,Whilber Eugenio Huallanca Conde,≤100,1
619622665124968,Destapes TV,Darwin Eliseo Paniagua Yumbato,≤100,1
107762171610303,George Podemos Perú,Javier Antenor Moreno Crisostomo,≤100,1
316564475960113,Estudio Jurídico Tarazona & Asociados,Diego Alberto Isla Yengle,≤100,2
496677207034388,Colegio de Ingenieros del Perú - Consejo Departamental La Libertad,Colegio de Ingenieros del Perú - Consejo Departamental La Libertad,≤100,2
108040604918274,Napolitan consulting,Napolitan consulting,≤100,3
114298690254560,Escuela de Gestión Política,Gerald Enrique Palomino Pomier,≤100,1
100711962771781,Perú Noticias,Raúl Antonio Sánchez Villacorta,≤100,5
