Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
654912251187357,Grupa PGE,Grupa PGE,2014,3
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1371,20
57544755889,Amnesty International Polska,Amnesty International Polska,1346,32
108675458379147,Liczy się energia,Liczy się energia,1246,2
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1207,14
144808095552639,ING Polska,ING Polska,1133,8
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,997,17
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,922,153
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,900,14
513969188677442,Compassion Polska,Compassion Polska,734,24
100396149568299,Klimatyczna Baza Wiedzy,Klimatyczna Baza Wiedzy,720,2
273827962690526,Otwarte Klatki,Otwarte Klatki,701,13
50063176484,TVN24,TVN,689,15
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,583,8
228168274881,wysokieobcasy,wysokieobcasy,540,11
108274755500430,Kolektyw Aktywne Miasto,Stowarzyszenie Młodych Animatorów Kultury,428,3
143951191449,Profinfo.pl,Wolters Kluwer PL,426,2
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,421,7
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,417,4
178362315106,European Parliament,European Parliament,410,4
1227194230675141,Pratia,Pratia SA,360,10
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,338,16
173086948664,Infor.pl,Infor.pl,318,13
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,313,2
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,313,9
111778487054045,TOGETAIR,Kamil Magot,308,2
103189994608689,20stopni.pl,Konceptlab,296,4
203627442993022,Portal Oświatowy,Wiedza i Praktyka,287,5
312204349288060,Mariusz Gosek,Mariusz Gosek,272,11
339855706171439,Dobra Fabryka,Dobra Fabryka,270,12
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,262,6
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,249,3
160978464020426,Sławomir Nitras,Sławomir Nitras,246,1
108020281494886,Assay Group,Assay Management Sp. z o.o.,243,4
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,227,13
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),219,2
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,213,7
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,207,14
178415208919146,Solidarna Polska,Solidarna Polska,197,2
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,177,5
104921858016507,Dzień Dobry Podatki,Michał Wilk,171,9
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,171,11
391098174296294,Super Express,se.pl,169,4
649028318627268,IKEA,These ads ran without a disclaimer,168,1
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,166,5
136884656519145,IOM Poland,International Organization for Migration,163,4
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,154,8
475584852475176,Pozytron,Bartłomiej Jan Ginter,152,7
167053496770977,Fundacja Redemptoris Missio,Fundacja Pomocy Humanitarnej Redemptoris Missio,149,2
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,149,11
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,146,4
111536078074010,Strefa Logopedy,Wiedza i Praktyka,143,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,138,1
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,130,4
406758116099067,Fundacja Kasisi,Fundacja Kasisi,128,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,126,3
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,123,2
124664090922112,"Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK""","Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK"" sp. z o.o.",120,2
142614625077,WWF Polska,WWF Polska,120,1
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,119,2
100302862419697,"Wielkopolska, tej",UMWW,115,3
366513693549844,Dr Witold Czarnecki - Poseł z Wielkopolski,Dominik Szopa,111,20
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,109,23
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,109,2
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,106,3
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
2152238558396822,Mariusz Kałużny,Mariusz Kałużny,≤100,1
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100,5
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100,1
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,≤100,1
1496359750659795,Michał Wójcik,Michał Wójcik,≤100,2
105039892358886,FURPO,FURPO GROUP SP. Z O.O.,≤100,5
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100,9
109218848183780,Marek Woźniak,UMWW,≤100,4
