Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1595135787365287,Dansk Retursystem,Dansk Retursystem,16054,3
101875098313543,Andel,Andel,11654,10
65929129383,Røde Kors,Røde Kors,9702,75
12860228293,Politiken,Politiken,7931,44
26458152911,SOS Børnebyerne,SOS Børnebyerne,5478,22
59143726810,Psykiatrifonden,Psykiatrifonden,5436,4
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,4610,30
399210657232918,PlanBørnefonden,PlanBørnefonden,3866,12
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3849,23
144965885963,Oxfam Danmark,Oxfam Danmark,3520,12
116269191760882,DSB,DSB,3286,6
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3085,15
22030968736,Anima,Anima,2959,3
72672361910,Børns Vilkår,Børns Vilkår,2945,14
55365680705,Greenpeace Danmark,Greenpeace Danmark,2639,58
12787473132,Berlingske,Berlingske,2349,19
126543540781090,Ældre Sagen,Ældre Sagen,2290,38
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2221,84
67571270393,Red Barnet,Red Barnet,1930,10
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,1861,15
63691965101,UNICEF Danmark,UNICEF Danmark,1822,9
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1701,4
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,1461,7
104414898912918,GOTO Sønderborg,GOTO Sønderborg,1360,3
1270634403002717,Danish Crown,Danish Crown,1358,1
867877683280051,Weekendavisen,Weekendavisen,1318,16
250994288337708,Sex og Samfund,Sex og Samfund,1291,4
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1180,5
41459763029,Socialdemokratiet,Socialdemokratiet,1170,12
520449347983427,Dansk Folkeparti,Dansk Folkeparti,1034,5
304554445813,Videncentret Bolius,Videncentret Bolius,1024,12
133707013355759,Danner,Danner,976,1
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,845,22
102154048301476,Lederstof.dk,Lederne,828,24
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",797,9
437410226312057,Københavns Kommune,Københavns Kommune,745,7
304554445813,Videncentret Bolius,Bolius,692,3
748887235210811,Obton Forvaltning A/S,Obton A/S,629,7
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,614,19
36664432940,Amnesty International Danmark,Amnesty International Danmark,547,10
246977185497434,Plastic Change,Plastic Change,541,19
145392175531068,JydskeVestkysten,JydskeVestkysten,529,3
105511328705392,HØRT,Børns Vilkår,492,5
167891603415958,Lederne,Lederne,486,5
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,485,9
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,473,2
287306323369,Børnecancerfonden,Børnecancerfonden,439,2
87468072466,Copenhagen Pride,Copenhagen Pride,428,1
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,402,5
106242252762376,Fyens.dk,Fyens Stiftstidende,365,2
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,341,2
1704424023182897,Politiken Historie,Politiken Historie,331,15
239624940212,HK Kommunal,HK Kommunal,318,2
852608988134698,Tikko,Tikko,297,10
107898832590939,European Commission,European Commission,291,3
356520931077196,Europabevægelsen,Europabevægelsen,259,7
305932686202047,Caritas Danmark,Caritas Danmark,256,2
1405355586351630,Carlsbergfondet,Carlsbergfondet,225,4
141343589252160,Dansk Industri - DI,Dansk Industri,222,1
688468971281969,Varde Kommune,Varde Kommune,218,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,190,7
264009771074617,Niels Fuglsang,Niels Fuglsang,186,16
314676938743,DM din akademiske fagforening,DM,180,10
107305428114846,Anja Rosengreen,Anja Rosengreen,175,1
203700576325922,Koda,Koda,167,1
106355174776321,Christian Budde,Christian Budde,149,2
657491824390744,Spring Copenhagen,Spring Copenhagen,145,10
144098125661833,Nordea Invest,Nordea Invest,140,5
167887506877,AIDS-Fondet,AIDS-Fondet,136,1
369336273158091,Land of Hope,Land of Hope,134,8
341299649231023,Zetland,Zetland,125,8
186645960378,Danwatch,Danwatch,122,2
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,122,3
217135424459,Karen Blixen Museum,Karen Blixen Museum,117,5
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,115,2
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,114,2
108406658472664,Klimakampen,Klimakampen ApS,101,3
101272095140798,Tomas Breddam,Tomas Breddam,≤100,2
167412043730,Venstres Ungdom - VU,Venstres Ungdom - VU,≤100,1
494902077334290,Tuborgfondet,Tuborgfondet,≤100,3
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100,3
334571029981175,DM og MA studerende,DM,≤100,2
676061179094769,Alternativet,Alternativet,≤100,1
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100,9
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100,1
74796954245,SF,SF,≤100,2
100263786205970,Job i Altiden,Altiden Ekko,≤100,4
158166490894208,Gladsaxe Kommune,Gladsaxe Kommune,≤100,1
102514162425194,Frederik Vad,Frederik Vad,≤100,1
127053307468851,Foreningen Norden,These ads ran without a disclaimer,≤100,1
223040066022,Enhedslisten,Enhedslisten,≤100,2
257730662802548,Mission10forty,Mission10forty.org,≤100,6
110721302396563,Agri Nord,Agri Nord,≤100,1
154415494575789,IDA,IDA,≤100,1
1246666085407861,Karsten Hønge,SF,≤100,1
101882448673,Dezeen,These ads ran without a disclaimer,≤100,1
109440254274204,Sara Darling Jørgensen,SF,≤100,1
820072291706919,Sundhedstv,These ads ran without a disclaimer,≤100,1
99632942471,Læger uden Grænser (MSF),These ads ran without a disclaimer,≤100,4
390925417751473,Erling Bonnesen,Erling Bonnesen,≤100,1
1991160524251313,Højskolen Mors,These ads ran without a disclaimer,≤100,1
119769598101853,Konservativ Ungdom,Konservativ Ungdom,≤100,1
253132104886911,Kvisten,Kvisten,≤100,1
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100,1
880444655649267,Rasmus Steenberger,Rasmus Steenberger,≤100,1
297422283612612,TotalEnergies,TotalEnergies,≤100,2
671022293105597,Alex Vanopslagh,Alex Vanopslagh,≤100,7
472848442798724,Socialdemokratiet i Ringkøbing-Skjern,Socialdemokratiet i Ringkøbing-Skjern,≤100,1
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100,2
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100,2
12390252419,Region Nordjylland,Region Nordjylland,≤100,1
111860851169984,Lars Qvist,Lars Qvist,≤100,1
192783424152018,Socialistisk Information,Socialistisk Information,≤100,2
409736815797956,Konservative Rebild,Konservative Rebild,≤100,1
194089010674568,Finansforbundet (DK),Finansforbundet (DK),≤100,4
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100,1
482695791907139,Danske Vandværker,Danske Vandværker,≤100,1
104372525648563,Fyns Sommerland,These ads ran without a disclaimer,≤100,1
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,≤100,3
808135809280401,historiskerejser.dk,Historiske Rejser ApS,≤100,1
141140922630894,RED Center,RED Center,≤100,1
550512865030230,Promissio,Promissio,≤100,1
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100,2
137743846388571,Venstres Ungdom i Viborg,Venstres Ungdom i Viborg,≤100,1
556916614320900,Konservative i Ringsted,Konservative i Ringsted,≤100,1
612365422186892,Rebild Kommune,Rebild Kommune,≤100,1
104971958760554,Børns Værd,These ads ran without a disclaimer,≤100,1
353331228049945,Nicki Ottevig - Byrådsmedlem,Nicki Ottevig - Byrådsmedlem,≤100,2
220884988385840,Magnus Von Dreiager,Magnus Von Dreiager,≤100,1
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager - Liberal Alliance,≤100,3
107575374711850,SAGA DK,Saga,≤100,1
104080038702172,Emil Ulrik Andersen,Enhedslisten Allerød,≤100,1
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Andkjær Doberck Nye Borgerlige,≤100,2
400691640097383,Sine Olsson Heltberg,Sine Olsson Heltberg,≤100,2
111722547048880,Museet Skibene på Holmen,These ads ran without a disclaimer,≤100,1
178362315106,European Parliament,European Parliament,≤100,5
168403354197,Kragerup Gods,These ads ran without a disclaimer,≤100,1
297422283612612,TotalEnergies,These ads ran without a disclaimer,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,2
216402818434101,Mission Øst,Mission Øst,≤100,1
105032674942267,Hans-Christian Gjerlevsen Nye Borgerlige,Hans-Christian Gjerlevsen Nye Borgerlige,≤100,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100,5
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,3
101726556288638,Best Strategy Advisors,These ads ran without a disclaimer,≤100,1
139239926563404,Pele Broberg,Naleraq,≤100,1
143034115756942,Merkur Andelskasse,Merkur Andelskasse,≤100,1
98673036962,ROLDA,These ads ran without a disclaimer,≤100,7
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100,11
206382352722433,Japan Today,These ads ran without a disclaimer,≤100,1
101837288924546,Muslimi,These ads ran without a disclaimer,≤100,2
365685333954209,Eastwest European Institute,These ads ran without a disclaimer,≤100,1
1165715730222155,Consumer Choice Center,These ads ran without a disclaimer,≤100,1
27483848246,Giro d'Italia,These ads ran without a disclaimer,≤100,1
101134691707170,Fight The Lies,These ads ran without a disclaimer,≤100,1
100309832136350,legoodsociety,These ads ran without a disclaimer,≤100,1
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100,3
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
1802248836771260,Weird Little Tales,These ads ran without a disclaimer,≤100,1
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,1
225340214321127,Shokunin.com,These ads ran without a disclaimer,≤100,1
183125116821,EURES,These ads ran without a disclaimer,≤100,1
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,4
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100,1
1505333196415332,Côte d'Azur - школа французької мови,These ads ran without a disclaimer,≤100,1
