Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,3164,97
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,3080,3
107217383988190,מגזין אפוק,Epoch Magazine,2835,21
236414273781369,"השכלה פיננסית חינם בוועידת הנדל""ן",These ads ran without a disclaimer,2419,8
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,2309,8
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,1787,3
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,1697,5
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,1572,11
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלומי לחיאני - בת ים בראש מורם,1499,9
500238833397356,ציפי ברנד,ציפי ברנד,1373,28
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,1252,19
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,1170,19
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,1046,4
103428925850338,אבי סלמה - נתניה,אבי סלמה - נתניה,1039,8
204780362875106,מקור ראשון,מקור ראשון,985,109
115456451553737,יונה יהב,יונה יהב,965,8
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,956,7
1073548259341247,לובי 99,לובי 99,954,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,952,7
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,882,21
219236568818575,גלית שאול - ראשת מועצת עמק חפר,גלית שאול - ראשת מועצת עמק חפר,784,4
189078134549865,"עו""ד חיה מנע לראשות מחוז תל אביב בלשכת עורכי הדין","עו""ד חיה מנע לראשות מחוז תל אביב בלשכת עורכי הדין",758,17
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,717,8
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,705,2
106021541456343,קארן טל - Karen Tal,קארן טל - Karen Tal,698,4
380816475304653,Yuval zellner - יובל צלנר,Yuval zellner - יובל צלנר,697,2
361464970647064,זהר בלום - Zohar Blum,זהר בלום - Zohar Blum,689,4
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa - כפיר סויסה,676,3
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,660,32
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,658,6
536794249813012,תומר גלאם - Tomer Glam,תומר גלאם - Tomer Glam,621,3
615531405455497,הדר לביא,הדר לביא,618,15
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,606,2
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,600,12
562315384163994,עדי לוי סקופ לראשות העיר כפר סבא,עדי לוי סקופ לראשות העיר כפר סבא,503,3
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,500,1
2241550506131359,שמואל בוקסר,שמואל בוקסר,500,4
377161539406940,רפי סער,רפי סער,496,2
117177111377152,Шломи Лахьяни,שלומי לחיאני,490,1
110666185245278,יעלה - דרך חדשה לראשות מ.א. מגידו,יעלה - דרך חדשה לראשות מ.א. מגידו,486,1
124191360932729,התעוררות בירושלים,התעוררות בירושלים,449,8
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,448,1
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",412,5
219091481560790,מרים פיירברג - איכר,נתניה אחת,388,2
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,387,7
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,353,4
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",348,36
105934298594064,יוסי כהן - Yossi Cohen,יוסי כהן - Yossi Cohen,345,2
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,345,1
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,333,4
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,332,5
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,330,4
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,318,6
116403308029187,يوسف طه,يوسف طه,314,12
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,307,2
153664638161877,מתן דיל- Matan Dil,These ads ran without a disclaimer,306,1
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,301,1
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,299,4
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,296,4
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,294,1
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",291,20
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,284,7
468634849844348,עיריית אור יהודה,עיריית אור יהודה,282,2
221429664638160,קדמה,קדמה,279,9
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,275,9
431367200941854,מיכל שיר - Michal Shir,מיכל שיר - Michal Shir,269,1
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,265,1
104383949185600,יעקב מזרחי - Jakob Mizrahi,יעקב מזרחי - Jakob Mizrahi,261,3
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,259,14
100227825236896,חוצה ישראל - TransIsrael,חוצה ישראל - TransIsrael,248,2
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",247,8
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,242,4
105744449044010,Алон Азулай,Алон Азулай,241,1
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,"רז קינסטליך- בחירות לראשות עיריית ראשל""צ",240,6
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,239,2
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's Way - דרך שירה בנקי,237,7
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,232,3
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ',231,2
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,229,1
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,229,4
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",227,9
108099935457173,עו״ד ארז צ׳צ׳קס לראשות ועד מחוז ירושלים,עו״ד ארז צ׳צ׳קס לראשות ועד מחוז ירושלים,221,4
105696862520128,עדי נאמן לראשות באר טוביה,עדי נאמן,215,6
1556315604584847,אילנית הרוש Ilanit Harush,אילנית הרוש Ilanit Harush,215,3
124894077550811,ישראל חופשית,ישראל חופשית,214,3
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,داني عطار لرئاسة المجلس الإقليمي جلبوع,208,4
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,202,2
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,201,57
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",200,8
1824323844461002,יקיר שינדלר,יקיר שינדלר,200,1
100978407934166,תנועה ישראלית,Israeli Movement,198,7
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,198,2
548633762006156,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,197,10
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,197,2
102524746200583,רחמים מלול - ראש עיריית רחובות,רחמים מלול,189,4
213801788683219,עיריית ראש העין,עיריית ראש העין,188,1
756869797682674,Свободный Израиль,Свободный Израиль,186,2
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,185,6
109049212192912,יעקב בורובסקי-לראשות העיר חיפה,יעקב בורובסקי,183,9
1838534943110252,שלמה שש  גן רווה,שלמה שש  גן רווה,183,3
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,183,3
104823549316428,Барак Сери,Barak Seri,182,2
370270343005611,ישראל ביתנו,Avigdor Liberman - אביגדור ליברמן,178,4
160178307760913,מחזקים,מחזקים,177,4
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,176,20
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,167,3
369655989728696,אסף דעבול - Asaf Daabul,אסף דעבול - Asaf Daabul,165,2
112910535448250,תנועת רגבים,תנועת רגבים,161,1
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,158,6
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,156,3
136803203078703,להב - לשכת ארגוני העצמאים והעסקים בישראל,להב,153,3
137449656335533,Amnesty International Israel,Amnesty International Israel,153,7
105910348941254,Dubai Aqar,These ads ran without a disclaimer,148,1
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,147,3
103452286018350,עמיר אלנברג לראשות המועצה האזורית לכיש,עמיר אלנברג לראשות המועצה האזורית לכיש,145,4
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,145,1
113277668692130,גלי ישראל,גלי ישראל,145,2
119840381061499,אוהד שגב,אוהד שגב,140,3
110726252003225,אושרת בראל - לראשות העיר בית שאן,אושרת בראל - לראשות העיר בית שאן,137,5
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,133,5
105882429103143,ערן פרלמן לראשות העיר הוד השרון,ערן פרלמן,131,4
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",helpapp - הדרך הקלה להתנדבות,130,1
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,129,5
849824028408565,תנועת אם תרצו,תנועת אם תרצו,128,6
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,127,4
162972883752327,התנועה לחופש המידע,התנועה לחופש המידע,126,2
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,125,3
167657276622943,אראל מרגלית - Erel Margalit,אראל מרגלית - Erel Margalit,124,1
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",123,2
106820492383861,רן מנו,רן מנו,120,6
222479034969365,אדיר נעמן ראש מועצה אזורית שפיר,אדיר נעמן ראש מועצה אזורית שפיר,120,4
100726719689553,ליאת גרוסמן תמיר,ליאת גרוסמן תמיר,119,2
193264714026809,אמונה - תנועת האישה הדתית לאומית,אמונה - תנועת האישה הדתית לאומית,119,10
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,119,8
1710352505687844,משה ליבר - Moshe Liber,משה ליבר,117,2
115411601520704,מיכל עוזיהו לראשות המועצה האזורית  אשכול,מיכל פלג עוזיהו,115,6
245499002787929,Ашдод.ру - ashdod.ru,ASHDOD.RU,114,3
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,113,12
108220028402956,هيثم طه - رئيس بلدية كفر قاسم القادم بإذن الله,هيثم طه - رئيس بلدية كفر قاسم القادم بإذن الله,112,3
698427173532872,חופות - מבית השגחה פרטית,חופות,104,2
114461151651408,מור זילברשטיין לראשות מועצה אזורית הערבה התיכונה,מור זילברשטיין לראשות מועצה אזורית הערבה התיכונה,104,2
256546887847232,עיריית רמת גן,עיריית רמת גן,103,4
104783631865965,תלם,קרן ברל כצנלסון,102,12
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,101,1
512355185513534,ראש העיר מיכאל וידל,מיכאל וידל - הדף הרשמי,101,2
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100,2
116031104824063,ניב ויזל,ניב ויזל,≤100,4
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,≤100,3
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,≤100,5
198917210119704,שלום עכשיו,שלום עכשיו,≤100,5
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,≤100,1
113605434994253,דודו כהן לראשות עיריית טירת כרמל,כד למועצת העיר טירת הכרמל,≤100,3
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,≤100,1
115755304767435,"ח""כ אושר שקלים - MK Osher Shkalim","ח""כ אושר שקלים - MK Osher Shkalim",≤100,2
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,≤100,11
1027753777339417,Наш Дом Хайфа,Наш Дом Хайфа,≤100,4
116962614744041,גדי ירקוני לראשות המועצה האזורית אשכול,גדי ירקוני,≤100,2
