Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,115,1
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100,2
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,17
109652028193268,Revizije info,Revizije info,≤100,13
111544041335161,Antikorupcija info,Antikorupcija info,≤100,9
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,9
147315858633088,Istinomjer,Istinomjer,≤100,16
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100,1
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,3
1494057107558990,Javna rasprava,Javna rasprava,≤100,14
111384317211356,Mr.sci. Hariz Redzic,Hariz Redzic,≤100,1
753740401664958,Omer Berbic,Omer Berbic,≤100,1
332496257320171,Alen Girt,Alen Girt,≤100,2
2401351939921390,Raport.ba,Raport Media Group,≤100,1
105374358943336,Dino Nikšić,Dino Nikšić,≤100,1
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
167394810737,Čečava - Informativni portal,Čečava - Informativni portal,≤100,1
269552470543951,Husein Tokić,Husein Tokić,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
1607622842896752,interview.ba,Fondacija Infohuse,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100,1
108069968319166,Zöld Pálya,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,2
574493653232980,Narayan Patel MLA,These ads ran without a disclaimer,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
