Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,6529,11
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,5476,3
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,1664,6
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,1395,6
121022057648728,"עו""ד דורון ברזילי - לראשות לשכת עורכי הדין",דורון ברזילי,1285,4
114777898543659,Docaviv דוקאביב,Docaviv,1125,10
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,1069,32
107217383988190,מגזין אפוק,Epoch Magazine,941,15
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,895,6
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,833,9
101103422189110,חנינא בני,חנינא בני,763,9
2241550506131359,שמואל בוקסר,שמואל בוקסר,741,4
204780362875106,מקור ראשון,מקור ראשון,726,91
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,687,4
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,682,3
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,676,36
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,648,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,643,9
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,631,1
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",599,36
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",578,6
370270343005611,ישראל ביתנו,ישראל ביתנו,571,9
102668075081968,"Фонд премии ""Генезис""","Фонд премии ""Генезис""",566,4
108003595625725,"עו""ד תומר בכר לראשות מחוז תל אביב בלשכת עורכי הדין",Tomer Bechar,535,16
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,522,12
2249582785307318,"עו""ד עמית בכר, ראש לשכת עורכי הדין","עו""ד עמית בכר, ראש לשכת עורכי הדין",502,1
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,445,2
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,374,10
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,370,4
256546887847232,עיריית רמת גן,עיריית רמת גן,367,4
186604558321,ישראכרט Isracard,These ads ran without a disclaimer,364,13
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa,359,2
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלמה לחיאני,357,2
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,354,4
276123535874376,משה רווח,משה רווח,353,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,351,7
161096657252221,שוברים שתיקה,שוברים שתיקה,351,4
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,345,5
121951214208209,תנועת דגל ישראל,תנועת דגל ישראל,340,1
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,338,10
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,331,2
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,316,3
137449656335533,Amnesty International Israel,Amnesty International Israel,310,9
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,302,1
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,298,1
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,297,2
103851895179872,אמהות לביאות,Nataly Milner,293,2
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,291,6
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,287,2
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,287,7
698427173532872,חופות - מבית השגחה פרטית,חופות,281,5
175147215906823,Rimon Cohen & Co - רימון כהן ושות,רימון כהן ושות,280,1
104222621115858,הביטחוניסטים,הביטחוניסטים,271,10
500238833397356,ציפי ברנד,ציפי ברנד,266,3
501512673192146,Авигдор Либерман,ישראל ביתנו,260,5
767262423350854,פורום הדיור הציבורי,Danny Gigi,259,2
361464970647064,זהר בלום,זהר בלום,258,1
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,248,4
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,248,4
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,242,23
450583275090800,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,235,2
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,233,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,232,4
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,230,4
790149967713981,דרכנו,דרכנו,230,4
