Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
10419173702,Maxime Bernier,People's Party of Canada,2522,10
633812813408377,Elections Canada,Elections Canada,2260,33
303473312998028,FedEx,FedEx,1976,4
118040041222760,Juan Luis Garrido,Juan Luis Garrido,1809,2
261752512263,Canadian Red Cross,Canadian Red Cross,1784,14
186752164845450,Ana Bailao,Ana Bailao,1770,7
104386908631938,Pathways Alliance,Pathways Alliance,1541,6
24235835555,Kids Help Phone,Kids Help Phone,1530,94
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),1502,4
6319213302,Heart & Stroke,Heart & Stroke,1361,68
186266941387011,BMO Financial Group,BMO Financial Group,1283,4
172675656776719,PS j'ai la SP,Sophie Berriault,1282,2
163261390365324,Elementary Educators,Elementary Educators,1252,82
249042335139282,BDC,BDC,1211,28
1665089323732197,Tripping on Air,Ardra Leah Shephard,1193,2
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,1156,50
27234020592,UNICEF Canada,UNICEF Canada,1147,9
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1124,20
168106993245736,Canada Post,Canada Post,1003,3
118331481194703,Mark Saunders,Mark Saunders,969,8
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,954,179
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,885,115
195608229977,BC NDP,BC NDP,882,9
154462904588700,Enbridge Gas,Enbridge Gas,853,76
439345863190331,Brad Bradford,Brad Bradford Campaign,831,12
101383532946114,David Hilderley for Oxford,"David Hilderley, Liberal Party of Canada Candidate for the Oxford Federal By-Election",823,54
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,797,10
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,792,20
281999881613,World Vision Canada,World Vision Canada,781,8
376006035816016,Storyworth,These ads ran without a disclaimer,768,7
19750184960,Greenpeace Canada,Greenpeace Canada,699,110
121222984568561,Amnesty International Canada,Amnesty International Canada,612,47
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,612,12
121568497599881,Kerry Smith for Portage-Lisgar,Kerry Smith for Portage-Lisgar,519,16
102828041144081,Here For Students,Here For Students,518,12
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),502,2
1097840090260804,National Police Federation,National Police Federation,477,59
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,453,24
1522162571382952,Oceana Canada,Oceana Canada,447,26
182645321760265,Ville de Montréal,Ville de Montréal,414,2
113297740077607,Canadian Energy Centre,Canadian Energy Centre,408,51
202220023130891,Bell Canada,Bell Canada,402,3
106679019420477,Nova Scotia Teachers Union,Nova Scotia Teachers Union,382,5
901776976544599,RBC Wealth Management,RBC Wealth Management,379,3
182629491891136,First Nations Health Authority,First Nations Health Authority,371,25
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,360,1
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,352,15
142211119175286,Coalition Avenir Québec,Coalition Avenir Québec,350,1
101535288988376,Ontario's Clean Energy Advantage,Association of Power Producers of Ontario,349,3
453724058039992,viaSport British Columbia,viaSport British Columbia,343,28
5794733873,David Suzuki Foundation,David Suzuki Foundation,343,4
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,341,2
115835521825983,UNHCR Canada,UNHCR Canada,335,39
152467601467262,BMO Groupe financier,BMO Groupe financier,325,7
1711780249072322,Anthony Furey,Furey for Mayor,323,11
35715544220,Stand.earth,Stand.earth,310,19
106917558391358,Alliance nouvelles voies,Pathways Alliance,307,2
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,305,8
180862678644381,Ontario NDP,Ontario NDP,296,26
98963682935,Canadian Feed The Children,Canadian Feed The Children,293,6
53321777320,Coeur + AVC,Coeur + AVC,287,69
