Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
104766922398282,Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,3375551,4
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,2126273,2
654396084640049,IMM GROUP,IMM Group,738647,10
105714792295233,Thu Âm Quảng Cáo - Đào Tạo Diễn Viên Lồng Tiếng,These ads ran without a disclaimer,632000,1
100771961370491,MC Và Tự Tin Nói Trước Công Chúng,These ads ran without a disclaimer,615777,1
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,486410,1
102087689530778,Phạm Văn Thanh - Chữa Dứt Điểm Xương Khớp,These ads ran without a disclaimer,392125,3
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,375005,1
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,367213,1
103034068547820,Xuất khẩu lao động Du học Nhật,These ads ran without a disclaimer,360600,1
102126442343767,Lương Y Nguyễn Thị Nghê - Hòa Bình 0984790740,These ads ran without a disclaimer,242137,14
107966888726987,Đất Nền Quận12 _Tp HCM,These ads ran without a disclaimer,206794,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,205893,3
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,182116,16
103008956110085,chiepclass,These ads ran without a disclaimer,182115,1
101064375265743,Lương Y Phạm Văn Thanh - Chữa Dạ Dày Xương khớp Lh 0395126623,These ads ran without a disclaimer,178950,4
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,150719,3
108685817326606,Truther Piece Official,These ads ran without a disclaimer,128489,1
1705363526390825,Trường Đại Học Y Khoa Tokyo Việt Nam,These ads ran without a disclaimer,116677,1
101095239618511,Đặc Trị Ung Bướu Việt 1 - Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,113274,1
111857301490659,Nhà thuốc - Phòng Khám - Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,112769,1
101936625657015,IMM Canada,IMM Canada,86696,1
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,86604,1
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,82042,3
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,67806,2
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,53505,1
1727496090862110,Tuyển giáo viên TP HCM,Tuyển giáo viên TP HCM,51102,1
106256612512459,Bác Sĩ Phạm Việt Hoàng - Học Viện Y Học Cổ Truyền VN,These ads ran without a disclaimer,47620,1
108829565280837,Kho Sách Kinh Doanh,These ads ran without a disclaimer,46411,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,46125,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,43372,2
102548428732328,"UBND phường An Phú, TP Thuận An, Bình Dương",These ads ran without a disclaimer,30487,2
225706078170576,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,28150,1
902785046529464,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,27005,1
106294798714124,ĐẤT VÀNG QUẢNG NGÃI,These ads ran without a disclaimer,25330,1
117105021304811,Bigggie,These ads ran without a disclaimer,23577,14
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,23577,1
100289176309344,Brightly,These ads ran without a disclaimer,16231,1
108848668924952,Sự Kiện 24H - Tin Tức,These ads ran without a disclaimer,14446,1
739058529461478,1 Phút Chuyện QUẢNG NGÃI,These ads ran without a disclaimer,9967,2
1523501084543234,China Face,These ads ran without a disclaimer,3772,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
39759254594,Earth Journalism Network,These ads ran without a disclaimer,≤100,1
275758569814605,Cooking 4 All,These ads ran without a disclaimer,≤100,1
106722117734040,Games Qwik,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,1
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100,1
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
115440508126357,Tudo na Internet,These ads ran without a disclaimer,≤100,1
107941432333008,Cdhg-1234,These ads ran without a disclaimer,≤100,1
