Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,12678,37
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,2642,4
236289346497856,Helsedirektoratet – Helsa di,Helsedirektoratet,2600,5
20468812735,LO,LO,2383,11
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,2346,55
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1062,18
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1034,2
171408368520,Norad,Norad,969,6
83499305740,Tekna – Teknisk-naturvitenskapelig forening,Tekna,756,2
110628757129572,LO Vestfold og Telemark,LO,695,1
371106536283235,DAG OG TID,Dag og Tid AS,553,1
21967399403,Cappelen Damm,Cappelen Damm,434,6
227165807403160,Vestland Innvandrerråd,Vestland Innvandrerråd,426,3
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,333,3
772203719475318,Oslo Arbeidersamfunn,Kasper Silkoset Syvertsen,267,1
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,256,2
1241838412569626,Novartis Norge,Novartis Norge AS,241,4
1521171171481259,Boktips,Cappelen Damm,234,1
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,217,4
329095637110085,FRANTZ AS,Frantz as,186,4
58345093445,Natur og Ungdom,Natur og Ungdom,161,1
10254410675,Venstre,Venstre,155,3
102634568255494,Klimavenner for Kjernekraft,Klimavenner for Kjernekraft,145,1
222714067787800,Bjerke Sosialistisk Venstreparti - SV,Bjerke Sosialistisk Venstreparti,141,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,140,4
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,137,1
111322125898812,Filter Nyheter,Filter Nyheter,119,4
126448980866214,Klassekampen,Klassekampen AS,108,1
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),107,2
226417544192807,Tankesmien Agenda,Tankesmien Agenda,103,2
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100,4
536745556722065,Lillestrøm FrP,Lillestrøm FrP,≤100,1
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100,1
109820865749775,Betong Norge - Betongelementforeningen,John E Reiersen,≤100,1
126448980866214,Klassekampen,Klassekampen,≤100,1
108820607704245,KOM24,These ads ran without a disclaimer,≤100,1
572167033209411,Meløy Venstre,Cecilie Hegge,≤100,1
108791328739281,Barham Azadi,Barham Azadi,≤100,1
102437441304665,Vestland INP,Torvald Håvardstun,≤100,2
112012974739174,Evren Ünal - By og Fylkesvalget Kristiansand Agder MDG 2023,Evren Ünal,≤100,1
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,≤100,1
263565663720523,Pdf-arkivet,These ads ran without a disclaimer,≤100,1
183450288333331,Eidsvoll Høyre,Eidsvoll Høyre,≤100,1
1628882677340794,Bamble Senterparti,Bamble Senterparti,≤100,1
148692835218460,Språkrådet (NO),Språkrådet,≤100,1
1094736387315823,Ny Kurs Moss,Ny Kurs,≤100,1
857285947695294,Lars Petter Solås - FrP,Lars Solås,≤100,1
104590425802557,Новости Дня,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
100885889429302,Verdinytt,Verdinytt AS,≤100,1
105521214958484,Stig-Ronny Nilsen- ordførerkandidat.,Stig-Ronny Nilsen- ordførerkandidat.,≤100,1
651345424909663,Frivillighet Norge,These ads ran without a disclaimer,≤100,1
105326115386676,The New Voice of Ukraine,These ads ran without a disclaimer,≤100,2
106629209420490,Riksmålsforbundet,These ads ran without a disclaimer,≤100,1
100130348904977,naturifical,These ads ran without a disclaimer,≤100,1
1430303507191895,Stange FrP,Jan Cato Berg Emilsen,≤100,1
329215143807272,Trondheim Høyre,Trondheim Høyre,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
152451474837468,NAPA Group,These ads ran without a disclaimer,≤100,1
101246292115516,oceancare.international,These ads ran without a disclaimer,≤100,1
359222704903295,Raha Rahbari,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
101727068829380,Контекст Европа,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,2
