Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,11412381,6
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,6453200,12
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,5350328,9
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,3573456,6
102793242742002,Jaksapedia,JAKSAPEDIA,3487652,34
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2098486,30
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1946655,11
101971245965029,Siap Kawal Polri,Kawal Polri,1799656,34
104830667806476,Melihat Indonesia,Melihat Indonesia,1606711,66
108562495293165,Energy Asia,These ads ran without a disclaimer,1198952,1
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,1160412,43
292939164731691,Relawan Herviano,Relawan Herviano,1031153,34
103581752405141,Sobar Harahap,Juniar Dwi Harianto,1010184,33
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,970760,1
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,910762,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,870889,23
417497171919243,Pesona Indonesia,Pesona Indonesia,752210,1
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,732294,2
112121101796090,Opini 2024,Juniar Dwi Harianto,692846,24
197545083607941,Harian Kompas,Harian Kompas,690750,26
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,638206,34
111864151754055,Esensi TV,Esensi Tv,561745,7
882638978454921,Raja Juli Antoni,Raja Juli Antoni,542874,2
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,504324,24
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,465156,3
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,423610,22
103013484811323,Jangan Lupa Sejarah,John Kamnahas,421614,22
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,382362,2
202555993805088,Caption,Ganjar Nusantara Indonesia,339496,14
397612604060624,ilham mendrofa,ilham mendrofa,337838,2
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,262923,20
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,251041,1
103686519246735,Guy Golan,These ads ran without a disclaimer,238107,3
335546226915564,Generasi Melek Politik,Generasi Melek Politik,203757,5
103080772754332,Jasa Video Ucapan Lebaran,These ads ran without a disclaimer,203125,1
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,196896,6
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,180716,22
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,173143,6
1569688113329878,Evony - The King's Return,These ads ran without a disclaimer,172139,1
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,166895,4
116705041036588,Francine Widjojo,Francine Widjojo,164717,1
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,162927,6
107161484460730,Sobat Erick 2024,Mohammad Izur Islami,133435,10
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,129650,2
100649018546817,GanjarFans,These ads ran without a disclaimer,115845,4
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,112671,2
106920001531083,Filosofi Jateng,Bayu Wicaksono,111132,5
102176125918052,Sahabat Jane,Sahabat Jane,107437,2
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,105945,1
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,104306,1
112570091503539,GP Papua,Ganjar Nusantara Indonesia,103686,1
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,103272,1
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,99559,1
107318141100190,Semarang Raya Terkini,Bayu Wicaksono,89994,3
102114435036822,Filosofi Jatim,Bayu Wicaksono,89990,3
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,88331,11
518967181468305,PKS Sumut,PKS Sumut,82133,2
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,78383,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,77581,9
108156498584853,Tetap Puan,Marabunta Family Cyber,74676,2
160355148441,Tempo Media,These ads ran without a disclaimer,70324,2
101355948222111,Golkar Indonesia,Golkar Indonesia,70252,4
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,67285,10
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,60939,5
107565455160464,Indonesia Opini,Bayu Wicaksono,59997,2
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,59997,2
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,58235,12
198636863575407,"Uki Kifli, M.A.",Uki Kifli,58115,3
104427162506872,Fakta Anies,Fakta Anies,56856,6
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,52014,5
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,47917,5
545307895803249,Handaledukasi,These ads ran without a disclaimer,42607,1
1017560454991144,KL Lazismu Mantrijeron,These ads ran without a disclaimer,41646,1
102273039070802,Info Terkini,Muhammad Miftakhunnaim,39985,6
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,38949,2
110952238516382,Kiki Daliyo,Dwi Wantoro,38855,2
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,38739,2
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,37985,2
111261231404843,Mileanies - Relawan Milenial Anies Baswedan,Asri Tadda,37102,2
198802866938396,Opple Lighting,These ads ran without a disclaimer,35239,1
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,35127,2
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,33787,1
105978809075006,Curva Survey Indonesia,Curva Survey Indonesia,31664,3
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,30293,1
105195635486519,Klise Nusantara,Bayu Wicaksono,30000,1
100147872667354,Kata Nusantara,Bayu Wicaksono,30000,1
110056788323890,Pikiran Indonesia,Bayu Wicaksono,30000,1
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,29485,3
105316368950838,Pantau Magelang,Ganjar Nusantara Indonesia,28906,1
114460673670696,Pati Raya ID,Ganjar Nusantara Indonesia,28329,1
104833558441041,LAZ Baitul Maal Hidayatullah - Sulsel,LAZ Baitul Maal Hidayatullah - Sulsel,28316,11
173776079818775,Saiful Mujani,Saidiman,28263,1
720303975448251,Banyumasan Ngapak,Ganjar Nusantara Indonesia,27691,1
106092174894443,Mas Faisol Riza,These ads ran without a disclaimer,27542,1
915454735170764,Tani Comfort,These ads ran without a disclaimer,26744,1
1476996532583231,Syaiful Ramadhan,Syaiful Ramadhan,26074,1
110750361762052,Pikiran Rakyat,Pikiran Rakyat,25985,2
106662402320800,Rakyat Beropini,Rakyat Beropini,25866,2
106524371346347,NTBSATU.com,NTBSATU.com,25728,2
105940845096956,Borneo Digital Plus,Borneo Digital Plus,25105,2
101801699177654,Muhamad Sodikin,Saepujaman,22881,2
107201140790723,CHD,These ads ran without a disclaimer,22860,1
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,22568,2
105333581077904,PT Pupuk Kaltim,PT Pupuk Kaltim,22282,2
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,21886,2
105313791512717,Jateng Sentris,Bayu Wicaksono,21877,2
102114435036822,Filosofi Jatim,Dwi Wantoro,21784,2
110037828037739,Jateng Pedia,Bayu Wicaksono,21604,2
104533848318771,Pemalang Today,Bayu Wicaksono,21458,2
100246718451350,Pekalongan Raya ID,Ganjar Nusantara Indonesia,21430,1
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,21078,2
1824152721248355,Berita Kita,Berita Kita,21075,1
312490859193724,mensbatik,Bayu Setayudha,20932,5
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,20842,3
175135209273073,Pace MS Komber,These ads ran without a disclaimer,20718,1
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,20520,3
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,20477,2
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,20441,2
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,20425,3
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,20368,3
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,20215,3
108346091544917,Katalis IA,IA-CEPA ECP Katalis,20003,2
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,19631,2
103584384805755,Soloraya Terkini,Ganjar Nusantara Indonesia,19540,1
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,19476,2
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,18183,2
110189224999168,We Love PPP Kota Palu,Moh Randi M,18066,2
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,17788,2
1590142214577386,Intsiawati Ayus,Intsiawati Ayus,16885,1
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,16783,2
107549925215373,Sahabat Ka Choe,These ads ran without a disclaimer,16471,1
107378875547050,Sahabat Maria Chrisanti Bana,Maria Chrisanti Bana,15266,1
109337631355835,Beta Kawan Awang,These ads ran without a disclaimer,15209,1
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,15107,1
104332505838334,Awang Notoprawiro II,These ads ran without a disclaimer,15098,1
101348296012080,Batu raya merangkul,Ganjar Nusantara Indonesia,14686,1
107690102033332,Diskusi Tanggamus,Ganjar Nusantara Indonesia,13828,1
138564054486639,Voilà Ai Artist,These ads ran without a disclaimer,12746,2
108526685278844,Warna warni blitar,Ganjar Nusantara Indonesia,11938,1
104679361050541,seafood3putra,These ads ran without a disclaimer,11787,2
1452855008355425,Partai Perindo Kota Malang,Partai Perindo Kota Malang,11710,1
110195418669687,Sahabat Yatim,These ads ran without a disclaimer,9680,1
303339530017265,Huawei For Indonesia,Wonny Nur Rimba Utami,9133,1
102342702575723,Lentera bangkalan,Ganjar Nusantara Indonesia,8890,1
107799574074521,Rachmat Gobel Chanel,Alyun Hasan Hippy,8428,1
103778105764269,Rangkuman madiun raya,Ganjar Nusantara Indonesia,8152,1
103813185760502,Tulungagung cerah,Ganjar Nusantara Indonesia,7742,1
105376954960797,PUPUK PATEN,These ads ran without a disclaimer,7567,1
753113741702235,Tomy Andri Zulpa,Tomy Andri Zulpa,7313,2
109984318465038,Ngawi keren,Ganjar Nusantara Indonesia,7253,1
103856925756142,Membaur surabaya raya,Ganjar Nusantara Indonesia,7140,1
111345751661034,Sampang terhebat,Ganjar Nusantara Indonesia,7088,1
100184799462772,Update magetan,Ganjar Nusantara Indonesia,7063,1
108368611961682,Pusat mojokerto,Ganjar Nusantara Indonesia,6973,1
106730535462607,Nilai nganjuk,Ganjar Nusantara Indonesia,6862,1
1926058747652965,"Ferdiansyah, SE, MM.","Ferdiansyah, SE, MM.",6821,1
102465072563116,Pelindung bondowoso,Ganjar Nusantara Indonesia,6458,1
104865885651439,Suara Bekasi,Ganjar Nusantara Indonesia,6360,1
112287718233835,Tuban terlihat,Ganjar Nusantara Indonesia,6149,1
105831108888060,Pasuruan bersama,Ganjar Nusantara Indonesia,6005,1
106151352188226,Pamekasan cerah,Ganjar Nusantara Indonesia,5954,1
105869408883391,Sumenep gembira,Ganjar Nusantara Indonesia,5570,1
173996829810061,Ryan F Kono,"Ryan Fahrichsan Kono, B.Com",5519,1
