Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,123553,98
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,108844,108
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,78144,108
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,66701,7
101450529671208,Saalu Dora Selavu Dora,selavudora.com,51650,171
109545244848137,Crafto,Kutumb App,49130,29
109937650579639,discovery+,discovery+,41055,24
108788202141330,En Mann En Makkal,En Mann En Makkal,32071,13
104211439033799,Jagane Kavali,Jagane Kavali,31389,62
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,27363,36
118554107945158,"Badlenge Sarkar, Badlenge Bihar",badlengesarkarbadlengebihar.com,25238,40
797927846899300,Flag Foundation of India,Flag Foundation of India,23365,26
109602460457417,न्याय 24 न्यूज़,न्याय 24 न्यूज़,22890,8
544920495569144,CP Joshi,CP Joshi,20787,9
119731475279145,Dubai Future Foundation,These ads ran without a disclaimer,18311,1
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),16549,49
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,13915,3
1549125462051884,BQPrime,Bloomberg Quint,13000,5
201603136706772,DPR Chhattisgarh,Clarion IT,12885,6
537021156329658,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,11238,2
330760810293224,HelpAge India,HelpAge India,10544,69
103782051383159,School of Politics,School of Politics,10291,38
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,9774,1
112058781694921,Fiigs India,Lebhaari,9195,15
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,8920,14
805526169610318,Shubhashray Housing India,shubhashray housing india,8511,10
270666596375251,Jhatkaa.org,Jhatkaa.org,7984,22
