Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
1482645265280695,amandla.mobi,amandla.mobi,22689,2
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,2770,3
144985128871748,City of Cape Town,City of Cape Town,2383,6
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,1374,3
195909420099,Solidariteit,Solidariteit,1341,5
584566048684873,Premier Alan Winde,Western Cape Government,1010,2
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),955,1
379138726819,ACDP,ACDP,909,3
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,595,3
336794296437261,DA GPL,DA Gauteng Provincial Legislature,566,10
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,501,35
6011868110,Democratic Alliance,Democratic Alliance,493,2
106172744063430,The Daily Friend,The Daily Friend,307,12
119736861394881,Financial Mail,BusinessLIVE,263,25
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,195,4
1271402709601865,HEALA,HEALA,184,1
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,180,2
116657351312927,Pledge To Vote SA,Pledge to Vote,124,4
2145594122138312,Action Society,Action Society,117,1
182843381896565,Democratic Alliance Northern Cape,Democratic Alliance,106,1
248717515199166,DA City Bowl Branch - Ward 77,DA City Bowl Branch - Ward 77,106,1
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,101,2
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,2
108089514820680,Minister Ben Nwaulu,These ads ran without a disclaimer,≤100,1
446648162438519,Thisisacumen,Acumen Media Management,≤100,1
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100,1
109797290826876,Ian Cameron,Action Society,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100,2
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100,2
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,3
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100,2
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100,2
1742410059361710,AwakeMzansi,Awake Mzansi,≤100,1
104775019322394,ANC Youth League Ward 25,These ads ran without a disclaimer,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
315603771494,Milaap,These ads ran without a disclaimer,≤100,1
275758569814605,Cooking 4 All,These ads ran without a disclaimer,≤100,1
103605902120062,Smith School of Enterprise and the Environment,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
106875275519862,Morocco AM 2023,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
110215891477092,Entertainment Dude,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
100429929518257,Baobab,These ads ran without a disclaimer,≤100,1
117105021304811,Bigggie,These ads ran without a disclaimer,≤100,11
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
420107494865559,CARE's The ethical Chef Days,These ads ran without a disclaimer,≤100,1
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
