Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,578,16
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,21
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,5
102151872818424,Покренимо Бијељину - Pokrenimo Bijeljinu,Pokrenimo Bijeljinu,≤100,4
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100,2
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,14
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,11
109652028193268,Revizije info,Revizije info,≤100,13
147315858633088,Istinomjer,Istinomjer,≤100,9
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,3
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100,1
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,11
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,4
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
163080080447411,Републичка странка Српске,Filip Lučić,≤100,4
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,3
109476371475566,Др Љубиша Петровић / Dr Ljubiša Petrović,Др Љубиша Петровић / Dr Ljubiša Petrović,≤100,3
120481645203741,Dragan Bursać,Dragan Bursać,≤100,2
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
1494057107558990,Javna rasprava,Javna rasprava,≤100,9
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,1
111544041335161,Antikorupcija info,Antikorupcija info,≤100,7
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,3
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100,1
823788047675556,Call of War,These ads ran without a disclaimer,≤100,2
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,2
106937677998846,Pravo na lijek,Pravo na lijek,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100,1
107611431847020,Pokret za pravdu i red Nebojša Vukanović - Ugljevik  Lopare  Bijeljina,Darko Marjanovic,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
322599777438,BBD,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
2023352371243716,Vildana Bešlija,Vildana Bešlija,≤100,1
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,1
398067980552180,The Rainforest Company,These ads ran without a disclaimer,≤100,1
177694669315988,Nedeljko Ćorić,Недељко Ћорић,≤100,1
105699708610413,The Kyiv Independent,These ads ran without a disclaimer,≤100,1
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100,1
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100,1
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
274629142729439,OO SDP Bugojno,OO SDP BiH Bugojno,≤100,1
1607622842896752,interview.ba,Fondacija Infohuse,≤100,1
269552470543951,Husein Tokić,Husein Tokić,≤100,1
102092095798552,BLink.ba,These ads ran without a disclaimer,≤100,1
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100,3
717865981730224,Belmin Zukan,Belmin Zukan,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100,1
109608420728570,MSD South Eastern Europe,These ads ran without a disclaimer,≤100,1
178925535502983,Matthew Fowler,These ads ran without a disclaimer,≤100,21
107483864336789,I am a Casting Worker,These ads ran without a disclaimer,≤100,54
199389214033231,Riječ i djelo,These ads ran without a disclaimer,≤100,1
466104626910826,Arnes Avdić,Arnes Avdic,≤100,1
423670114403144,Trending in China,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
1899205393647099,TAP Air Portugal,These ads ran without a disclaimer,≤100,1
7248739415,YOOX,These ads ran without a disclaimer,≤100,1
307682176615916,ACT2gether,These ads ran without a disclaimer,≤100,1
1496843297242441,Fernstudium Direkt,These ads ran without a disclaimer,≤100,1
100834738093107,THEMOIRè,These ads ran without a disclaimer,≤100,1
95839109566,La Genovese Caffè dal 1936,These ads ran without a disclaimer,≤100,1
555755224474277,Josefinas,These ads ran without a disclaimer,≤100,1
1448893352065916,GO SDP BiH Tuzla,GO SDP Tuzla,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
21552458050,Wazoku,These ads ran without a disclaimer,≤100,1
711102852239902,Catalyst Balkans,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
105847471658947,Международная юридическая организация International World,These ads ran without a disclaimer,≤100,1
148543868418,STEYR Traktoren,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,6
318711818130,Boot Camp Digital,These ads ran without a disclaimer,≤100,2
231720020225801,BSH Home Appliances,These ads ran without a disclaimer,≤100,1
