Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,91347,42
116013104730058,México en el Mundo.,México en el Mundo.,58967,8
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,56174,153
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,50973,5
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,44651,14
100450146421198,Origen Noticias,Origen Noticias,44569,5
117778684670821,Sitio Informativo,Sitio Informativo,42553,64
104745382187531,The Times Mexico,The Times Mexico,41026,32
120475107640369,La Realidad de hoy,La Realidad de hoy,39880,5
102281232785079,Noticias del Mundo,Noticias del Mundo,39413,7
101498485926583,El Monarca,El Monarca,39361,32
110361362084439,Expresión Digital,Expresión Digital,37130,64
107793448707132,The Guardian Mexico,The Guardian Mexico,36517,32
105680459199480,La Nueva Nota,La Nueva Nota,34228,48
111290081772772,Frontera de México,Frontera de México,31847,2
120965900993972,El Escaparate,El Escaparate,31427,64
1520610478183053,Badabun,Badabun,27476,6
900777433370449,Luis Cházaro,Luis E. Cházaro,26025,39
100106186455988,De Todo Noticias,De Todo Noticias,25855,36
104502545545325,El Sol de América,El Sol de America,24327,15
108997325555128,México Actúa,México Actúa,22105,28
378957422257023,Bealieversmx,Bealieversmx,16601,7
56713285274,Greenpeace México,Greenpeace México,16385,92
113204251796086,Visión México Noticias,Visión México Noticias,15882,30
119813324392503,Latitud Cero,Latitud Cero,15698,24
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,15638,23
608771779295909,Estamos Unidos. Que siga López,Estamos Unidos. Que siga López,15293,8
112737811873761,Mujeres de Guinda,Mujeres de Guinda,15096,96
350508488860,Renán Barrera,Renán Barrera,14924,61
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,14191,19
449095701815347,Salvador Zamora,Salvador Zamora,13565,15
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,13339,19
292073374782474,Gobierno de Tlalnepantla de Baz,Gobierno de Tlalnepantla de Baz,12805,6
465531963489973,Verónica Delgadillo,Verónica Delgadillo,12574,10
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,12445,54
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,11212,3
112686508495467,Información libre,Información libre,10858,26
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,10470,7
107246365703676,Hechos del Presente,Hechos del Presente,9759,64
102265631123832,Gobierno de Puebla,Gobierno de Puebla,9755,8
1613868898897076,Waldo Fernández González,Waldo Fernández González,8894,17
115942954883881,México Rumbo 2024,México Rumbo 2024,8868,12
103765739476671,Alza La Voz Política,Alza La Voz Política,8603,3
263192040447826,Agua y Drenaje de Monterrey,"Servicios de Agua y Drenaje de Monterrey, I.P.D.",7671,2
105388525951465,Bajío Informativo,Bajío Informativo,7637,4
611053902572622,Focus Mx,Focus Mx,6939,4
104490239409980,Claudia Va - 2024,Claudia Va - 2024,6899,7
