Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
101130375043528,Buenas Noticias México,Buenas Noticas,76000,19
923633637651202,Morena Sí,Morena Sí,42915,27
122166991148783,ICV-NL,ICVNL,39460,3
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,38787,5
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,29635,5
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,25976,26
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,21720,50
837607596288104,Eliseo Fernández Montufar,Community Manager,18620,5
102084795217656,Cuatro T,Cuatro T Noticias,16316,8
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,12689,17
130602557006517,Schneider Electric,Paulina Guadalupe Arellano Carrillo,11603,3
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,10973,29
102559402671213,Coanews,Omar Aguirre Meneses,10928,1
108751525359645,Con Morena trabajamos todxs,conmorenatrabajamostodos.com,10587,31
752896418104446,IECA Guanajuato,Instituto Estatal de Capacitación,10568,40
101133868458773,Gobierno Municipal de Cuautitlán Izcalli,Gobierno Municipal de Cuautitlán Izcalli,10274,21
146315602216,Jalisco Es Mexico,Gobierno de Jalisco,9922,8
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,9387,8
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,9351,3
1333701376650032,Que siga López,Que siga Lopez,8248,10
1613868898897076,Waldo Fernández González,Waldo Fernández González,7762,1
112910384374433,Naif Hamscho,Naif Hamscho,7392,7
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,7287,12
493453457351145,Coparmex Nacional,Coparmex Nacional,7178,8
897708376929726,México Opina,México elige,6996,36
109634395756375,Save the Children México,Save the Children México,6935,18
395853843856495,Pedro Rodríguez Villegas,Pedro David Rodríguez Villegas,6810,24
100557755099985,Convocatorias 2024,Convocatorias 2023,6807,25
428885987164769,Morena Ciudad de México,morenaciudaddemexico.org,6718,5
384214801745089,Samuel García,Samuel García,6270,3
317044798793227,Tribunal Estatal Electoral de Guanajuato,Tribunal Estatal Electoral de Guanajuato,6223,4
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,5919,2
521467487899876,SADER Jalisco,Gobierno de Jalisco,5684,10
314544555323402,Gobierno Municipal de Nezahualcóyotl,Gobierno Municipal de Nezahualcóyotl,5239,9
297448840301655,Raymundo Martínez Carbajal,Presidente Municipal del H. Ayuntamiento de Toluca,5086,3
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,5056,5
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,4923,3
108075988755990,Nayaritas con la transformación,Nayaritas con la transformación,4893,62
102515245994693,Tlaxcala Si,tlaxcalasi.net,4891,62
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,4790,6
162949857103721,Gobierno Colima,Gobierno Colima,4772,15
100327629549678,Transformando con Claudia,Transformando con Claudia,4749,30
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,4656,10
104680124489636,Demoscopia Digital,Demoscopia Digital,4532,51
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,4509,8
100299169219163,Dirección de Sustentabilidad Ambiental Tlalnepantla,Municipio de Tlalnepantla,4468,3
100192769223405,Dirección de Promoción Económica Tlalnepantla,Municipio de Tlalnepantla,4455,3
468586243214951,Cultura Jalisco,Gobierno de Jalisco,4441,7
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano Nuevo León,4333,6
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,4003,14
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,3819,19
727958977345076,A lo tabasqueño,A Lo Tabasqueño,3761,42
285058928236909,Mauricio Vila,Mauricio Vila,3654,21
56713285274,Greenpeace México,Greenpeace México,3629,12
264773293005,Marko Cortés,Marko Cortés,3480,9
105624182802445,NMás,Martha Lucia Simone Ramirez,3445,2
1447605802172501,Karla Fiesco García,Karla Fiesco García,3354,12
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,3330,24
110046841554967,Dirección de Desarrollo Urbano Tlalnepantla,Municipio de Tlalnepantla,3302,2
107122090875492,Alejandro Gómez Cazarin,ALEJANDRO GÓMEZ CAZARIN,3270,2
110841274807666,Instituto Municipal de la Juventud,Municipio de Tlalnepantla,3159,5
103436538894727,Dirección Jurídica Tlalnepantla,Municipio de Tlalnepantla,3135,3
101467245317777,Resistencia Obradorista,Resistencia Obradorista,3075,2
548040385227943,Secretaría de Medio Ambiente y Desarrollo Territorial,Gobierno de Jalisco,2987,7
505132912869455,Instituto Guanajuatense para las Personas con Discapacidad,Ads Project Media,2975,12
254852601222832,CEMEX México,CEMEX México,2910,9
245685942538080,VOTA Querétaro,VOTA Querétaro,2896,8
1387859088135977,Veracruz Ciudad y Puerto,"Municipio de Veracruz, Veracruz",2870,16
108440882000846,Impacto Noticias,Impacto Noticias,2868,3
106323171509719,La Gaceta Noticias,La Gaceta Noticias,2866,5
122416637860996,Ayuntamiento Metepec,Fernando Flores,2834,8
106606125237429,Dirección de Desarrollo Social Tlalnepantla,Municipio de Tlalnepantla,2798,2
142277375928938,Protección Civil Tlalnepantla,Municipio de Tlalnepantla,2792,2
458859544909547,DICES,DICES,2771,29
85818620950,Avon,These ads ran without a disclaimer,2742,1
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,2727,2
301981380747,Secretaría de Educación Jalisco,Gobierno de Jalisco,2695,7
109440850764097,"PejeLand, “El mundo del kk’s”",Pejeland,2690,1
100627355732312,Electoralia Chiapas,José Ramón Rodriguez Romero,2661,26
192680674189566,El Respetable,Bruno Agustin López Arguelles,2649,4
100260554660664,Secretaría de Salud Puebla,Secretaría de Salud Puebla,2648,1
504989886240756,Fiscalía del Estado de Jalisco,Gobierno de Jalisco,2617,6
112507801521278,VEMO,VEMO,2605,15
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,2549,7
1540267016299241,Gobierno de Atizapán de Zaragoza,Gobierno de Atizapán de Zaragoza,2537,8
309936002983802,Hagámoslo Viral,Viral Todo,2486,9
434473639950078,Museo Iconográfico del Quijote,Ads Project Media,2482,9
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2477,5
129061780478815,Sistema de Asistencia Social Jalisco,Gobierno de Jalisco,2473,5
105658496290292,Secretaría de Transporte Jalisco,Gobierno de Jalisco,2465,7
114370985304597,Gobierno del Estado de Tlaxcala,Gobierno del Estado de Tlaxcala,2437,35
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,2419,6
102165251230435,Mi Veracruz,Armando Adan Morales Mares,2379,2
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,2371,7
1511931155769587,Horacio Tijerina,Horacio Tijerina,2323,6
248970878493624,Pulso Ciudadano,Pulso Ciudadano,2300,6
221462817890399,La Castellana Monterrey,These ads ran without a disclaimer,2195,3
1452189031676518,Hyundai México,HYUNDAI MEXICO,2142,2
100797125659350,Agujero de Político,Al Digital Noticias MX,2110,2
1624591081124413,Cuestión de Polémica,Cuestión de Polémica,2096,4
102831531619242,Operagua Izcalli,Operagua Izcalli,2069,20
374079669993019,Secretaría de Seguridad Jalisco,Gobierno de Jalisco,2040,7
957222034488941,Instituto Municipal de Educación Tlalnepantla,Municipio de Tlalnepantla,2030,3
108471668438894,Revolucion San Luis,DEGI,2023,33
100790888876682,Paty Lobeira de Yunes,"Municipio de Veracruz, Veracruz",1999,12
110552178493339,TcoNoticias,TCO Noticias,1985,31
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,1961,2
108553735364899,Observador Maya,Observador Maya,1932,4
196705420663884,Código Magenta,Código Magenta,1878,8
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,1877,8
102370192355006,Secretaría de Ayuntamiento Tlalnepantla,Municipio de Tlalnepantla,1863,4
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,1804,4
1542376775998580,Pepe Hernández,Pepe Hernández,1729,10
264060497093390,Shamir Fernández Hernández,Gabriel Francisco Pedro,1729,4
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,1689,5
1327748667304965,Carlos Peña Ortiz,Carlos Peña Ortiz,1667,12
263327113809256,Secretaría de Salud Jalisco,Gobierno de Jalisco,1661,7
333934290548728,Los Círculos Rojos,Circulos Rojos,1600,4
112093297280922,Mayra Torres,Mayra Torres Mercado,1579,11
170506213454467,Aprendemos Juntos 2030,These ads ran without a disclaimer,1557,2
103188645496211,Progresando En Mexico,Yo Trabajo Bien,1532,1
110902534801030,Dirección de Movilidad Tlalnepantla,Municipio de Tlalnepantla,1526,3
122404620204,Oxfam México,OXFAM MEXICO AC,1520,1
112806673771498,Andrea Chávez,Andrea Chavez Treviño,1496,4
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,1479,1
848008481893903,Cruz Pérez Cuéllar,Cruz Pérez Cuéllar,1464,10
952701658121166,Juan José Frangie,Juan José Frangie,1448,4
360811057341855,PAN Nuevo León,PAN Nuevo León,1430,5
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1396,3
111708824727612,Dirección de la Mujer Tlalnepantla,Municipio de Tlalnepantla,1332,2
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,1320,3
511521995552064,"Secretaría de Innovación, Ciencia y Tecnología",Gobierno de Jalisco,1314,4
101554092668103,Las Noticias,Las Noticias,1286,6
100524819034129,Derechos Humanos Tlalnepantla,Municipio de Tlalnepantla,1276,3
239726076054918,Partido del Trabajo México,Partido del Trabajo México,1247,3
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,1218,11
2248521598730706,Diputados Locales Morena Sinaloa,Diputados Locales Morena Sinaloa,1198,26
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,1195,5
100960788918098,El Sonora de Hoy,El Sonora de Hoy,1170,2
62769956534,Museo de Arte e Historia de Guanajuato,Museo de Arte e Historia de Guanajuato,1129,3
112201620557909,Reporte poniente,GRUPO METROPOLITANO NOTICIAS,1110,2
103249888468576,Margarita Moreno,Jose Ivan Urbina Nuñez,1108,8
100143451354813,Vanguardia México,Vanguardia México,1095,3
309520537353,Fondo Semillas,Fondo Semillas,1067,6
104745382187531,The Times Mexico,The Times Mexico,1032,1
107656576071553,Central Municipal,Central Municipal,1024,1
1515259965437204,Marina Del Pilar,Marina Del Pilar,1011,1
109589650420937,Adan Baqueiro,Jose Adan Baqueiro Adame,997,6
48966795116,Amnistía Internacional México,Amnistía Internacional México,996,3
106540818576622,Dirección de Gobierno Digital Tlalnepantla,Municipio de Tlalnepantla,994,2
141016469255329,H. Ayuntamiento de Villa de Álvarez,H. Ayuntamiento de Villa de Álvarez,989,9
1424057367811413,Ipas México,"otromexico, sc",976,11
459461090802103,Sedeco Jalisco,Gobierno de Jalisco,973,3
130352294189330,Adrián Oseguera,Adrián Oseguera,963,2
208424065888755,Gildardo Real Ramírez,Gildardo Real Ramirez,945,3
157957047619470,Secretaría del Trabajo Jalisco,Gobierno de Jalisco,943,3
248040005385097,Movimiento Ciudadano San Luis Potosí,Movimiento Ciudadano San Luis Potosí,930,4
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,923,2
2000027216902843,Lalo Leal,Eduardo Leal Buenfil,922,1
192496500872936,Contacto Hoy,Jorge Adrian Barraza Blanco,903,1
300012556733023,Católicas México,Mario Bernal Gomez Llanos,901,2
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,901,11
184518858298382,Maki Ortiz,Maki Esther Ortiz Dominguez,883,4
251441461671918,Igualdad Animal México,Respeto e Igualdad Animal A.C.,842,11
107320351672598,La Razón de Sonora,Diario Sonora,839,2
106022418285896,Agencia Proceso,agenciaproceso.com,820,3
100136155089391,Noticias Valle,GRUPO METROPOLITANO NOTICIAS,817,1
104873715004349,Félix Arratia,Félix Arratia,815,1
236254476579304,Enrique Vargas Del V.,Enrique Vargas Del V.,813,5
306572586738125,H. Ayuntamiento de Manzanillo,H. Ayuntamiento de Manzanillo,810,7
101435299357501,Con Adán Sí,Con Adan Si,800,8
106146751535213,El Panteonero de Nuevo León,El Panteonero de Nuevo León,771,2
237316300021978,Erandi Bermúdez,Erandi Bermúdez,765,1
387796290649,GNP Seguros,GNP Seguros,763,3
101532591996363,Neox México,Neox México,760,4
171494803269262,Noticias México,euthenics,757,8
103015230053025,Chiapas Informado,Yolanda Solis Remedios,741,3
583723315168183,El Jaguar,La Agencia de la ONU para los Refugiados (ACNUR) México,732,12
104116938843290,Vero Pulido,Jaxx Studio,729,2
1906429816285166,Género y Política PRD Tv web,Canek Ortega Cano,721,4
557899054567326,El Globo Noticias,Globo Noticias,719,2
104513762412974,El Testigo de Sonora,El Testigo de Sonora,719,2
418039951683898,Hernán Salinas Wolberg,Hernán Salinas Wolberg,717,3
101256961352236,"CEDET ""San Nicolas""",Jona Reyes Caballero,713,2
103270401460624,Noticias Sur,GRUPO METROPOLITANO NOTICIAS,694,2
