Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
100112745687674,Creemos Alianza Ciudadana,an advertiser in Venezuela,31750000,9
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,10500000,2
155439457852149,Henrique Capriles Radonski,an advertiser in Venezuela,6250014,13
122662450828983,Venezuela Unida,These ads ran without a disclaimer,3867508,1
596206767151427,Julio Borges,an advertiser in Venezuela,1750000,2
100143979419737,nelsoncanquizoficial,These ads ran without a disclaimer,1000000,1
2261413827506055,Diálogo Político,These ads ran without a disclaimer,842502,1
109146583884263,Doc. Sebastia,These ads ran without a disclaimer,679108,1
854258371335256,Diario del Pueblo,an advertiser in Venezuela,250000,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,90538,4
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
101321096071417,aksuniamoon_official,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
113480504938094,Fun facts,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100,1
106225945780699,produccionesjeremias,These ads ran without a disclaimer,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
