Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,123,6
197596636939679,tacno.net,Tacno.net,≤100,2
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,7
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,24
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100,2
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,11
104992122558073,Valter.Portal,Valter.Portal,≤100,4
109652028193268,Revizije info,Revizije info,≤100,12
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,2
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,2
162926690478548,Oslobodjenje,Oslobodjenje,≤100,2
102667249419191,GenChange,GenChange,≤100,2
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,4
120481645203741,Dragan Bursać,Dragan Bursać,≤100,3
2401351939921390,Raport.ba,Raport Media Group,≤100,1
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,4
140081909339594,Topcon Positioning Systems,These ads ran without a disclaimer,≤100,1
1473660889517303,Irfan Čengić,Irfan Čengić,≤100,2
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,3
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
968019463291751,Arnel Isak,DEV DOT,≤100,1
1494057107558990,Javna rasprava,Javna rasprava,≤100,9
257210261130698,Hrvatska republikanska stranka,Hrvatska republikanska stranka,≤100,1
110760128594320,Muhamed Hasanović,Muhamed Hasanović,≤100,2
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,1
147315858633088,Istinomjer,Istinomjer,≤100,3
2430163100537312,Spin Info,Spin Media,≤100,2
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,2
119837294375220,Armin Hebib,Armin Hebib,≤100,1
585772551567679,Perspektiva,Perspektiva,≤100,1
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић - Stefan Gavrić,≤100,2
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100,1
365685333954209,Eastwest European Institute,These ads ran without a disclaimer,≤100,5
109839045383139,За правду и ред - Небојша Вукановић - Лакташи,За правду и ред - Небојша Вукановић - Лакташи,≤100,1
106099145362821,Goražde bez pesticida,Goražde bez pesticida,≤100,1
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
1919192811663245,My Voice For The Poor,These ads ran without a disclaimer,≤100,1
102500518635499,ENTR en,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
296438217073791,11th Hour Racing,These ads ran without a disclaimer,≤100,1
103658718861482,Primeclass Photo,These ads ran without a disclaimer,≤100,1
106736149108405,Nadezhda Artemewa,These ads ran without a disclaimer,≤100,4
104474278112457,Thiago Albuquerque,These ads ran without a disclaimer,≤100,1
108799438540641,Fraternité Matin Officiel,These ads ran without a disclaimer,≤100,1
