Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,27255,16
126567104406,Hyresgästföreningen,Hyresgästföreningen,21687,58
608975645850217,Vattenfall,Vattenfall Sverige,20955,29
151159271594797,Systembolaget,Systembolaget,16778,5
161213770567846,Operation Smile Sverige,Operation Smile Sverige,12621,21
72659261793,Rädda Barnen,Rädda Barnen,11512,87
59324455950,UNICEF Sverige,UNICEF Sverige,9600,32
122074554119,EU Social,EU Social,6697,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6554,25
111630258867610,Röda Korset,Röda Korset,6001,26
382243262003,Plan International Sverige,Plan International Sverige,5257,20
643137272398136,Sverige för UNHCR,Sverige för UNHCR,5183,38
205373616736,Avfall Sverige,Avfall Sverige,4632,16
236879092476,Håll Sverige Rent,Håll Sverige Rent,4569,71
186513678039755,Fortum,Fortum Sverige,3917,28
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3853,45
109886133732943,RESCUE - Sverige,RESCUE - Sverige,3819,2
95735961890,Greenpeace Sverige,Greenpeace Sverige,3760,96
279974638809211,Oxfam Sverige,Oxfam Sverige,3389,16
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3242,12
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3106,29
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2672,10
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2132,6
369582590803,Dagens ETC,ETC-tidningarna,2048,9
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1876,37
440345132668081,UL,UL,1786,1
195379633820701,Svenskt Kött,Svenskt Kött,1544,23
150057951690751,OKQ8,OKQ8,1408,2
42676805259,Diakonia,Diakonia,1381,6
314872662206,Ekonomifakta,Ekonomifakta,1306,71
237813956289260,Maskrosbarn,Maskrosbarn,1187,10
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1165,1
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,1050,2
153270724787,Amnesty International Sverige,Amnesty International Sverige,1048,18
1419307421424959,Demokraterna,Demokraterna,1030,1
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,980,27
109609604086656,Vejpkollen.se,Vejpkollen.se,968,2
296423575695,Afrikagrupperna,Afrikagrupperna,961,10
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,958,1
676246449160270,Sverigedemokraterna,Sverigedemokraterna,907,19
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,845,2
19746853632,Djurens Rätt,Djurens Rätt,839,2
217391588404948,Katalys,Katalys,787,5
1633181116933852,SvD Junior,SvD Junior (SvD),747,9
245214805905370,Konkret,Opulens Förlag AB,744,11
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,681,25
181590825305317,COWI Sverige,COWI Sverige,681,8
18880778360,ActionAid Sweden,ActionAid Sweden,673,4
237146235237,Timbro,Tankesmedjan Timbro,669,52
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,648,1
306583979393918,Fredens Hus,Fredens Hus,633,16
379686162129542,Svea Bank,Svea Ekonomi,626,6
171919835807,TCO,TCO,623,6
178193355556765,Nordström Assistans AB,Nordström Assistans AB,617,2
166406746310,Resumé,Resumé,602,2
518144408210153,Våra barns klimat,Våra barns klimat,590,4
107898832590939,European Commission,European Commission,545,2
328754490337,Vårdförbundet,Vårdförbundet,544,20
239855722130,Nyhetsmagasinet Fokus,Fokus,504,6
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,501,18
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,494,1
356032977210,Vi-skogen,Vi-skogen,493,10
1042091032500520,Kvartal,Kvartal,489,7
8040892957,Socialdemokraterna,Socialdemokraterna,456,6
212604496324,Fackförbundet ST,Fackförbundet ST,448,16
312084019369,Dagens Medicin,Dagens Medicin,439,1
1370664169670708,Sara Heelge Vikmång,Socialdemokraterna Huddinge,436,6
104760926229060,Uppsala kommun,Uppsala kommun,431,3
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,428,4
316462188971,Flamman,Tidningsföreningen Norrskensflamman,426,1
