Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,3096955,2
104766922398282,Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,2844086,2
107450548752811,Đầu Tư Tạo Thu Nhập Mỗi Ngày,These ads ran without a disclaimer,895931,2
120751841013715,Lương Y Phạm Văn Thanh - Điều Trị Dứt Điểm Bệnh Dạ Dày,These ads ran without a disclaimer,783853,1
654396084640049,IMM GROUP,IMM Group,774986,10
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,570358,1
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,458599,13
103034068547820,Xuất khẩu lao động Du học Nhật,These ads ran without a disclaimer,374942,1
115926448111608,Sun Cosmo Residence Da Nang,These ads ran without a disclaimer,362212,3
668471776674810,Nha Khoa Paris,These ads ran without a disclaimer,353657,1
111844498418265,Susong,These ads ran without a disclaimer,333110,1
107966888726987,Đất Nền Quận12 _Tp HCM,These ads ran without a disclaimer,293611,1
238752659666405,Hanoi Tourism,These ads ran without a disclaimer,229931,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,205693,3
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,159042,3
108685817326606,Truther Piece Official,These ads ran without a disclaimer,146848,1
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,118701,4
101936625657015,IMM Canada,IMM Canada,111736,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,104643,11
109385691839,Alpha Books,These ads ran without a disclaimer,101161,1
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,96214,1
118500909952738,Nhà Đất Huế 24H,These ads ran without a disclaimer,92836,1
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,81834,2
117879734612936,Trung Tâm Thẩm Mỹ Quốc Tế Như Ý - Tây Ninh,These ads ran without a disclaimer,74169,1
2057321741221228,Xe Tải Hồng Sơn Star - Hotline: 0949470778 Mr Xuân,These ads ran without a disclaimer,63569,1
1727496090862110,Tuyển giáo viên TP HCM,Tuyển giáo viên TP HCM,53649,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,50475,1
111505864946076,"CH Football - Chuyên quần áo bóng đá, phụ kiện, dịch vụ in ấn, thêu logo",These ads ran without a disclaimer,37555,1
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,37200,1
166364086906573,Tôi Yêu Xe,These ads ran without a disclaimer,35624,1
106117049111024,Hóa Hà: Nội địa Nhật- chuyên: Hàng Điện Lạnh và Hàng gia dụng.,These ads ran without a disclaimer,29997,1
225706078170576,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,29996,1
902785046529464,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,28282,1
102834919202706,CAPRIHome - Furniture & Decor,These ads ran without a disclaimer,23577,2
106294798714124,ĐẤT VÀNG QUẢNG NGÃI,These ads ran without a disclaimer,23501,1
313956502282479,Happy Feet Montessori pre-school,These ads ran without a disclaimer,21760,1
111589097122630,Quốc Tuấn,These ads ran without a disclaimer,9914,1
305672093215358,Vietnamnet.vn,These ads ran without a disclaimer,6844,1
2225809260798876,Công ty nguồn nhân lực đa quốc gia Skyworld,These ads ran without a disclaimer,3877,1
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,1
106729515636315,All Day Questions,These ads ran without a disclaimer,≤100,1
108853915271130,Build Master: Unknownland-EN,These ads ran without a disclaimer,≤100,1
112823263575800,CCCL Film Festival,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
111414593682088,CNPC Russian,These ads ran without a disclaimer,≤100,1
101808162590329,OPSWAT Academy,These ads ran without a disclaimer,≤100,1
113654695097967,Jygbjk-2458,These ads ran without a disclaimer,≤100,1
1523501084543234,China Face,These ads ran without a disclaimer,≤100,1
100446093077903,photographinginthemoment,These ads ran without a disclaimer,≤100,1
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,≤100,1
759660000745866,CC Studio,These ads ran without a disclaimer,≤100,1
110188031887948,Ayuk Ekwele,These ads ran without a disclaimer,≤100,1
1668495093431601,Kronospan,These ads ran without a disclaimer,≤100,1
107941432333008,Cdhg-1234,These ads ran without a disclaimer,≤100,1
110949931688601,Rose Sealiy,These ads ran without a disclaimer,≤100,1
107239145112173,Color Me Fun,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
101335125357095,Czapp,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
