Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
106136394376777,Idan Yakov,Rama Yarimi,4545,79
104743111658191,Ron Ben Shushan,רון בן שושן,2231,6
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,1889,1
604890186681585,מור ויצמן,Mor Weitzman,1523,24
210968782252395,פתחון לב,פתחון לב,1236,72
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,1145,2
103907495935157,צו חירום,צו חירום,1072,21
100230935579742,מתחת לרדאר,מתחת לרדאר,1043,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,914,33
849824028408565,תנועת אם תרצו,תנועת אם תרצו,894,12
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,684,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",666,26
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,548,5
204780362875106,מקור ראשון,מקור ראשון,546,98
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,524,14
103851895179872,אמהות לביאות,Nataly Milner,514,3
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,486,2
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,466,5
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",466,3
103428925850338,אבי סלמה - נתניה,Avi Slama,449,2
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,443,48
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,442,2
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,433,3
213801788683219,עיריית ראש העין,עיריית ראש העין,422,1
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,389,7
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,384,39
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),383,9
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,371,6
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,366,24
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,359,2
153664638161877,מתן דיל- Matan Dil,מתן דיל,340,2
116194014677604,עופר סלע. ממשיכים את התנופה ביואב,Ofer Sela,337,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,335,2
137449656335533,Amnesty International Israel,Amnesty International Israel,316,29
114190047078119,היוזמה לצמצום הסכסוך,היוזמה לצמצום הסכסוך,300,2
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,297,3
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,285,1
468634849844348,עיריית אור יהודה,עיריית אור יהודה,284,4
104222621115858,הביטחוניסטים,הביטחוניסטים,273,8
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,270,8
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,257,10
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,244,1
