Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
102865851897315,ארגון חברות הניקיון בישראל,ארגון חברות הניקיון בישראל,1495,2
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,1383,2
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1108,6
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1093,9
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,1075,5
104743111658191,Ron Ben Shushan,רון בן שושן,972,4
1416098465325051,ליברל - Liberal,ליברל - Liberal,888,6
204780362875106,מקור ראשון,מקור ראשון,784,67
1073548259341247,לובי 99,לובי 99,781,3
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,768,4
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,766,9
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,758,6
106136394376777,Idan Yakov,Rama Yarimi,756,5
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,683,3
849824028408565,תנועת אם תרצו,תנועת אם תרצו,677,2
172654247853282,Shenhav musanbar,Shenhav Musanbar,655,3
198917210119704,שלום עכשיו,שלום עכשיו,643,5
2275137472764041,התאחדות הקבלנים בוני הארץ,התאחדות הקבלנים בוני הארץ,548,3
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,523,6
103428925850338,אבי סלמה - נתניה,Avi Slama,513,4
107217383988190,מגזין אפוק,Epoch Magazine,505,16
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,481,63
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,462,2
109357148221010,"מירה שנן, חברת מועצת העיר רמת-גן",סיעת רמת-גן שלנו,431,1
604890186681585,מור ויצמן,Mor Weitzman,429,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,412,4
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,403,7
160178307760913,מחזקים,מחזקים,377,2
340069009019,ice אייס,ice אייס,373,24
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,371,6
102660785992341,צדק צדק תרדוף,Omer Feldman,369,3
1997746613846395,קרן תקווה ישראל,קרן תקווה,365,6
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,345,25
1534982756793690,Foodvisor,These ads ran without a disclaimer,338,2
256546887847232,עיריית רמת גן,עיריית רמת גן,333,4
105110711515609,Wolf Prize,Wolf Prize,332,2
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,329,9
128641160502301,גלובס - Globes,גלובס - Globes,325,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,306,2
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,303,2
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,293,2
107796574338168,אמיר ברוט,אמיר ברוט,291,6
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,275,3
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,267,2
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,266,15
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,259,9
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,257,2
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,256,1
100301088671913,Tal Hershkovitz,Tal Hershkovitz,255,1
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,254,8
500238833397356,ציפי ברנד,ציפי ברנד,252,3
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,251,4
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,229,5
411177009409267,ענת זנזורי,ענת זנזורי,227,5
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,225,5
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,225,1
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,223,1
193264714026809,Emunah אמונה,ארגון אמונה,219,1
361464970647064,זהר בלום,זהר בלום,205,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,205,1
325048350950892,רמי גרינברג,עיריית פתח תקוה,200,3
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,193,6
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,191,13
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,186,13
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,183,5
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,180,4
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",178,2
103907495935157,צו חירום,צו חירום,178,10
136803203078703,להב - לשכת ארגוני העצמאים והעסקים בישראל,Amit Winder,175,2
106750535660138,ליכוד חזק - מאיר כהן,Meir Cohen,174,12
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,172,3
100978407934166,תנועה ישראלית,Israeli Movement,172,4
239989316604823,יואב קעטבי,יואב קעטבי,165,6
104222621115858,הביטחוניסטים,הביטחוניסטים,165,2
100849682799685,לתינוק הקטן,Omri Saada,164,2
102371638090830,רדיקל,רדיקל - בית לרעיונות,164,13
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,164,21
103183301914371,כוח של אמא,Nataly Milner,157,2
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,157,2
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,157,4
139922199493073,גבעת חביבה چڤعات حبيبة,גבעת חביבה چڤعات حبيبة,156,4
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,155,17
