Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,29519,42
608975645850217,Vattenfall,Vattenfall Sverige,23378,13
151159271594797,Systembolaget,Systembolaget,19610,2
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,18030,27
111630258867610,Röda Korset,Röda Korset,15172,18
95735961890,Greenpeace Sverige,Greenpeace Sverige,14138,97
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,10808,25
382243262003,Plan International Sverige,Plan International Sverige,8950,12
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8334,2
114262485262083,Konsumentverket,Konsumentverket,6200,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6151,35
369582590803,Dagens ETC,ETC-tidningarna,6027,37
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4878,31
72659261793,Rädda Barnen,Rädda Barnen,4502,61
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4353,6
175656912484553,Unionen,Unionen,4053,30
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,4041,3
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,3877,4
42676805259,Diakonia,Diakonia,3720,18
59324455950,UNICEF Sverige,UNICEF Sverige,3517,18
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3299,58
186513678039755,Fortum,Fortum Sverige,3197,17
111699453757094,Soft Towel Games,These ads ran without a disclaimer,3071,3
195379633820701,Svenskt Kött,Svenskt Kött,2789,14
161213770567846,Operation Smile Sverige,Operation Smile Sverige,2639,2
140417992681511,Clowner utan Gränser,Clowner utan Gränser,2242,2
18880778360,ActionAid Sweden,ActionAid Sweden,2002,8
252516142116820,Abir Al-Sahlani,Abir Al-Sahlani,1951,2
643137272398136,Sverige för UNHCR,Sverige för UNHCR,1902,9
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1828,35
47231411032,Nordic Choice Hotels,These ads ran without a disclaimer,1813,1
185459445735,Umeå universitet,Umeå universitet,1800,13
106579105171694,ETC nyhetsmagasin,ETC Media AB,1717,3
