Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library
104676629318364,南洋股票快讯,These ads ran without a disclaimer,819,6
135643903798815,Onn Hafiz Ghazi,Onn Hafiz Ghazi,545,1
27588322041,BFM Radio - The Business Station,BFM Radio - The Business Station,234,10
102735948506861,Phillip Nova,These ads ran without a disclaimer,186,1
108081982215694,Bersekutu Bertambah Mutu,Bersekutu Bertambah Mutu,174,1
117105021304811,Bigggie,These ads ran without a disclaimer,173,19
11726505964,Astro AWANI,Astro AWANI,157,1
221096761346,Utusan Online,Media Mulia Sdn Bhd,153,5
223180581163143,Jagdeep Singh Deo 'Serving the People',Jagdeep Singh Deo 'Serving the People',146,2
146911248727335,Abdul Hadi Awang,Abdul Hadi Awang,146,1
108562495293165,Energy Asia,Energy Asia,118,11
560429700762980,PAS SHAH ALAM,PAS SHAH ALAM,113,7
221159141657466,Newswav,Newswav - Malaysia Latest News,102,22
475722805830431,Reezal Merican Naina Merican,Reezal Merican Naina Merican,≤100,1
103627275288286,Lumi News Malaysia,These ads ran without a disclaimer,≤100,4
47298465905,Malaysiakini,FG Media Sdn Bhd,≤100,1
117474696829192,Kaki Report,Kaki Report,≤100,18
322328164561646,Ng Sze Han 黄思汉,Ng Sze Han 黄思汉,≤100,1
517210464961612,刘华才博士,PGRM,≤100,2
122913508099,Parti Gerakan Rakyat Malaysia,PGRM,≤100,3
240596446679107,Abdul Razak Abdul Rahman,Abdul Razak Abdul Rahman,≤100,1
1692040137540677,TawauKini,Kromium Digital,≤100,3
1114776515339668,Kenneth Wai Kok Leong 韦国樑,PARTI KEADILAN RAKYAT,≤100,1
239848446510,IDEAS,Institute for Democracy and Economic Affairs (IDEAS),≤100,7
107060175401210,Manar Community Utama,Manar Holding Sdn Bhd,≤100,2
1875062589428598,Dewan Muslimat PAS Shah Alam,Dewan Muslimat PAS Shah Alam,≤100,2
114002980244172,Bryan Ng Yih Miin,Bryan Ng Yih Miin,≤100,4
188485187862460,Transparency International - Malaysia,Transparency International Malaysia,≤100,5
106274658089935,David Iron X,David Iron X,≤100,2
343347583411734,歡樂大東家,These ads ran without a disclaimer,≤100,1
337799410032578,Zahir Hassan,Zahir Hassan,≤100,3
87363369882,Sinar Harian,Sinar Harian,≤100,2
101039798654792,Pusat Khidmat Rakyat Parlimen Sungai Buloh,Pusat Khidmat Rakyat Parlimen Sungai Buloh,≤100,2
653852281302843,Orang Kelantan,Kromium Digital,≤100,3
109978830534400,Dr Dominic Lau Hoe Chai,PGRM,≤100,2
1124582211024883,LDP New-Generation Movement,LDP New-Generation Movement,≤100,1
715857358512639,The Bikers Ranger,The Bikers Ranger,≤100,1
1045537408865140,Raja Cuti,Raja Cuti,≤100,1
1606026129673792,NCT Alliance Berhad,NCT ALLIANCE BERHAD,≤100,1
199039390167044,Ameerah Malaysia,Ameerah Malaysia,≤100,2
649108535272473,Raja Lepak,Raja Lepak,≤100,1
101867951969603,Unity Movement.Org,PERTUBUHAN GERAKAN PERPADUAN SEJAGAT (UNITY MOVEMENT),≤100,3
232346716925403,Majalah Forex Malaysia,MAJALAH FOREX MALAYSIA,≤100,3
154574060056739,Warta Rakyat,Warta Rakyat,≤100,2
214453639029748,Sinaran Wanita,Sinaran Wanita,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,2
2508106355898609,PUWEH,These ads ran without a disclaimer,≤100,1
103550569459302,Aidi Amin,Aidi Amin Yazid,≤100,4
109862381904645,阿聪吹水堂 Ah Chung Talkshow,阿聪吹水堂 Ah Chung Talkshow,≤100,1
100412626310488,Ginntifin hii,These ads ran without a disclaimer,≤100,1
101134572961981,Nutridax,These ads ran without a disclaimer,≤100,1
115171541190335,Syed Ahmad Altimet Keadilan Cabang Ampang,Syed Ahmad Altimet Keadilan Cabang Ampang,≤100,2
100278952355253,Khairul Annuar Mansor,Khairul Annuar Mansor,≤100,1
134750209898122,Chang Lih Kang,Chang Lih Kang,≤100,1
203710569807485,Hafizul Faiz,These ads ran without a disclaimer,≤100,1
243631675973641,Al-Aafiyah Travel & Tours Sdn Bhd,These ads ran without a disclaimer,≤100,1
104594364641242,Sabah News,These ads ran without a disclaimer,≤100,1
911486465555097,PTPTN Negeri Sabah,PTPTN Negeri Sabah,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
695414447139619,YYC Advisors,These ads ran without a disclaimer,≤100,1
511561258941414,Bong Jenn Fonng 黄振峰,Bong Jenn Fonng 黄振峰,≤100,2
103873786022453,1st Malaysian Addiction & Forensic Psychiatry Symposium 2023,1st Malaysian Addiction & Forensic Psychiatry Symposium 2023,≤100,1
105306802587035,Leya AI,These ads ran without a disclaimer,≤100,1
105123782858181,Teo Kok Seong 张聒翔,These ads ran without a disclaimer,≤100,1
475179689246657,YB Ustaz Mohd Azam Abd Samat - DUN Sungai Limau,YB Ustaz Mohd Azam Abd Samat - DUN Sungai Limau,≤100,1
110215891477092,Entertainment Dude,These ads ran without a disclaimer,≤100,1
101391035984198,Pr Daniel Carvalho,These ads ran without a disclaimer,≤100,1
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
1244705842263957,World Highways,These ads ran without a disclaimer,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
106420941421900,Prism+ Malaysia,These ads ran without a disclaimer,≤100,1
1523501084543234,China Face,These ads ran without a disclaimer,≤100,1
604722406392945,Stagings Travel Design,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
105788087649438,Creation Sabbath,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,1
39759254594,Earth Journalism Network,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
