Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,2171,6
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,2144,2
101103422189110,חנינא בני,חנינא בני,1651,9
500238833397356,ציפי ברנד,ציפי ברנד,1363,7
121022057648728,"עו""ד דורון ברזילי - לראשות לשכת עורכי הדין",דורון ברזילי,1299,4
114543286929553,אירועי תרבות בספרייה הלאומית,הספריה הלאומית,1286,7
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,1274,6
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,1103,2
1039798576114473,WazCam - موقع وتطبيق وازكام,wazcam lt.d,1005,1
107217383988190,מגזין אפוק,Epoch Magazine,866,17
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,834,4
114777898543659,Docaviv דוקאביב,Docaviv,804,10
1073548259341247,לובי 99,לובי 99,790,2
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,790,7
204780362875106,מקור ראשון,מקור ראשון,752,91
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,641,3
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",603,26
112848572066805,מחאת ההייטק,These ads ran without a disclaimer,583,1
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,581,31
342134189487993,חיים ביבס Haim Bibas,חיים ביבס Haim Bibas,576,3
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,479,40
103428925850338,אבי סלמה - נתניה,Avi Slama,427,1
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,423,1
310448006908,Ofir Akunis - אופיר אקוניס,Ofir Akunis - אופיר אקוניס,419,1
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",415,5
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,413,2
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,406,1
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",399,4
103851895179872,אמהות לביאות,Nataly Milner,395,2
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,392,3
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,392,2
