Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
325780477966356,Geo 24/7,Energy Development Corporation,10635,29
547821942058909,Pilipinas Today,WFPH,9267,69
109322002065194,EKIS,EKIS,8751,21
1485006188181879,WES Gatchalian,WES Gatchalian,6546,8
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6056,3
185633641527060,Toby Tiangco,Toby Tiangco,6022,10
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,5209,25
265779500134955,SM Supermalls,SM Supermalls,4969,9
335569904541261,Samahan ng mga Traydor at Lokohan,Samahan ng mga Traydor at Lokohan,4688,1
223618785182273,Pilipinas,WFPH,4257,26
75665129515,Go Negosyo,Go Negosyo,3673,2
1566478310240623,Francis Tolentino,Francis Tolentino PH,3084,9
216728172211793,GO Na Tayo,GO Na Tayo,2797,1
269175894020945,Pilipinas Today,WFPH,2793,15
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2463,1
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1950,5
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1838,3
100170811672425,Pilipinas Today Kyusi,WFPH,1788,14
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1740,6
112952897079549,Energy Development Corporation,Energy Development Corporation,1585,5
701517253228758,DOSTv,DOSTv,1553,5
100305568984268,EdukNaman,Philippine Business for Education Inc.,1536,6
118263363420286,Pilipinas Today Ilocos,WFPH,1528,13
162414077101948,JV Ejercito,"JV Para sa Bayan Movement, Inc.",1462,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1383,2
248113532485940,Alexie B. Tutor,Alexie B. Tutor,1368,5
315452865504416,ChildFund Philippines,ChildFund Philippines,1297,2
100562967966954,Filipinas Radyo AM,WFPH,1272,14
494887807297979,Cocolife,Cocolife,1260,2
374004705980904,Philippine Business for Education,Philippine Business for Education,1238,5
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,1226,1
105604828846674,Rose Lin,Friends of Rose Lin,1149,6
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,1073,5
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,1060,9
176725369945441,Pilipinas Today,The World Tonight,1033,8
121843141182573,Ayala Corporation,Ayala Corporation,1004,1
156752721080952,Sonny Angara,Sonny Angara,960,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,948,5
555503991321280,Geraldine Roman,Sulong Pilipinas,914,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,875,3
257830240980106,Ronnie Dadivas,Roxas City United,853,7
505887912898325,Positive Energy,Energy Development Corporation,833,3
100668628818013,Bim Ignacio,Bim Ignacio,832,2
438159769566830,EDC BINHI,EDC BINHI,822,3
1922749344643532,The World Tonight,The World Tonight,821,8
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,782,1
389309271851098,Pinoy Builders,"PurpleBug, Inc.",755,7
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,723,3
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,712,2
185986004827409,UNFPA Philippines,PLCPD,712,6
1332938170076882,Tatak QC,Polsure,693,3
495629064258114,Lolita Karen Javier,Lolita Karen Javier,690,1
247331620535579,Mike Defensor,The Mike Defensor Organization,689,4
146429305391505,Abante News Online,Abante News Online,654,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr","Teodorico ""Nonong"" T Haresco, Jr",642,7
388689438381348,Mike Defensor,The Mike Defensor Organization,638,5
1759941490758280,Jerry Treñas,Jerry Treñas,627,11
629488444347803,Mayor Allan De Leon,Mayor Allan De Leon,627,3
112512037866969,BM Ric Ric Dy Olegario,BM Ric Ric Dy Olegario,599,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,592,3
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,579,2
102886345339673,Ben Patron,Ben Patron,568,1
228700014146287,Filipinas Bisaya,Filipinas Bisaya,563,6
115589494934239,Minoxidil Strands Store - PH,These ads ran without a disclaimer,553,4
1553973434658376,Filipino Community,Filipino Community,548,1
166107624078770,Camanava News,Camanava News,545,4
104988244674974,Mobility Awards,The Climate Reality Project Philippines,544,6
102550901310332,Pilipinas Visayas,WFPH,532,6
103751355997012,Optum Philippines,Optum Philippines,526,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,509,7
101598589306750,Siga,Siga,491,1
705660422953865,About Metro Pacific,WFPH,451,7
126632405951309,Rambo Olegario,Rambo Olegario,424,2
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,416,2
111694798393398,Binky-Boboy “BiBo” Tupas,Binky-Boboy “BiBo” Tupas,409,2
103206424893248,Davao Consumer Movement,Davao Consumer Movement,397,2
2059973310693753,MELS TENT,These ads ran without a disclaimer,397,1
1452648134951782,Local Government Unit of Solano,Local Government Unit of Solano,367,2
333701057319933,MAYOR RAJIV ENAD,Friends of Mayor Rajiv Enad,363,2
100877355420271,One to Tree,One to Tree,360,1
147975588597216,Stratbase,Stratbase,357,1
109867628173478,Ronin Leviste,Ronin Leviste,352,6
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",348,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,348,1
102389359204185,Cagayan de Oro City Information Office,Cagayan de Oro City Information Office,339,4
222187917795664,Social Watch Philippines,Social Watch Philippines,334,2
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,334,1
106750144853075,Western Visayas Peace Advocates,Western Visayas Peace Advocates,303,5
178941529519837,Edgar M. Chatto,Edgar M. Chatto,296,4
332536503771530,Vice Governor Karen Agapay,Vice Governor Karen Agapay,287,1
1779870368752390,May JOY sa QC,Polsure,287,1
102203275921536,Cong. JC Abalos,Cong. JC Abalos,285,1
1710652982556834,Lee Ann Debuque,Lee Ann Debuque,280,2
138279376537685,Bebot Rodriguez,Bebot Rodriguez,271,3
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,263,2
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,261,1
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",258,3
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,250,3
102820774791720,Congressman Marvin Rillo,Congressman Marvin Rillo,249,1
107525411171131,Cong. Gabby Bordado,Gabby Bordado,247,1
154386154617,WWF-Philippines,WWF-Philippines,247,2
207494196545897,"San Anselmo Publications, Inc.","San Anselmo Publications, Inc.",241,2
537843086665379,City Inquirer,City Inquirer,234,2
105894749077530,Ka Pina Garcia,Ka Pina Garcia,220,2
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,201,1
2272110229474022,Bagong Bicol,Bagong Bicol,192,1
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,192,1
104894502421974,PH Biz Forum,Message Doctor PH Company,192,3
1706379116093495,Councilor Michael Dy,Councilor Michael Dy,191,1
2135191683189118,Councilor Queenie Belmonte,Councilor Queenie Belmonte,191,1
186667502068528,Larry De Costa,WFPH,190,3
1452705468084081,Show Graphics Design,These ads ran without a disclaimer,175,1
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.","Vice Mayor Angelito ""Totie"" Lazaro Jr.",170,2
234749586876960,Tyron Uy,Team Walang Iwanan,167,2
105969951219886,Sibika.ph,Philippine Business for Education Inc.,164,1
103337511373222,Congresswoman Jam Agarao,Congresswoman Jam Agarao,161,1
117678194597114,EDGAR Lapiña,EDGAR Lapiña,159,1
102327208446392,FACTS,FACTS,158,1
102907729290658,Pilipinas Kong Mahal,Message Doctor PH Company,152,3
107701168822758,Aksyon TV,Aksyon TV,150,1
119885221094759,Caloy Andes Loria,Caloy Andes Loria,147,1
594546817629223,Negosyo QC,Polsure,145,1
100528022689066,Association of Concerned Citizens - WV,Association of Concerned Citizens - WV,144,3
107463358538636,planetGOLD Philippines,planetGOLD Philippines,139,2
100108226244136,PH 24 ORAS,Message Doctor PH Company,134,2
100228085283881,Support to Bangsamoro Transition - Subatra,Support to Bangsamoro Transition - Subatra,133,1
100926522848043,Kuya Oweng Eagles Merchandise,These ads ran without a disclaimer,131,1
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,122,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,122,3
112586745088105,rechtsanwalt.lehner,These ads ran without a disclaimer,121,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,113,1
110505531540054,Hon. Tata Ortega-Casetta,Hon. Tata Ortega-Casetta,112,2
278940185804530,Eugrace Accounting Services,These ads ran without a disclaimer,109,1
226677414910322,Congresswoman Baby Aline Vargas Alfonso,Congresswoman Baby Aline Vargas Alfonso,103,1
107323325604626,Team ETAW Caravana,Team ETAW Caravana,102,2
110588098572284,Maharlika News PH.,Maharlika News PH.,≤100,1
110774773589020,Jonas Porto Labuguen,These ads ran without a disclaimer,≤100,1
104145285031597,Mayor Sammy Co,Mayor Sammy Co,≤100,1
101410516123986,Birth & Bloom Collection,These ads ran without a disclaimer,≤100,1
529901257160994,Paz Radaza,Klin Mar Mejo,≤100,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,≤100,1
105016022410958,One Dialysis Renal Center - Cainta,These ads ran without a disclaimer,≤100,1
111303025104461,Yarn ang Pinoy,Message Doctor PH Company,≤100,1
100524842436526,Malayang Pilipinas,The Message Booster Corp.,≤100,1
102655732726194,Dsign Emblems and Tags Manufacturing,These ads ran without a disclaimer,≤100,1
480552092150213,Malayang Quezon City,Message Doctor PH Company,≤100,1
100461849486706,Fred Pascual,Department of Trade and Industry,≤100,1
103485755951862,EDCOM 2 - Second Congressional Commission on Education,Education Commission II,≤100,3
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,≤100,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,≤100,1
107344342185946,Councilor Omar Buenafe,Councilor Omar Buenafe,≤100,1
390884307668604,"Jose Mari ""Joey"" G. Peláez","Jose Mari ""Joey"" G. Peláez",≤100,1
101329642785264,Alyansa,Message Doctor PH Company,≤100,1
959151100833476,Triple F Printing Press,These ads ran without a disclaimer,≤100,1
103679252545648,Obrero Pilipino,Message Doctor PH Company,≤100,1
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,≤100,1
113167608417757,Pia Atutubo SK Chairwoman,Pia Atutubo SK Chairwoman,≤100,1
1019139998271114,Pasabog Ni Juan Malabonian,Pasabog Ni Juan Malabonian,≤100,1
595181867315621,Icel Del Rosario Morales,Icel Del Rosario Morales,≤100,1
203327936686109,Mujer-LGBT Organization,Mujer-LGBT Organization,≤100,1
111300955049442,"CJD Accounting,  Bookkeeping and Tax Compliance Services",These ads ran without a disclaimer,≤100,1
104595105786231,Pinoy OFW Network,Message Doctor PH Company,≤100,2
105526014771322,"Jamail ""Atty. Jam"" Macla","Jamail ""Atty. Jam"" Macla",≤100,1
106235362136492,SurfPlus Digital Recreation,SurfPlus Digital Recreation,≤100,1
517082475052732,Gerick Francisco,Gerick Francisco,≤100,1
167815253908956,I Heart Malabon,I Heart Malabon,≤100,1
103559682098482,"Rossano ""Ronie"" Valencia","Rossano ""Ronie"" Valencia",≤100,2
100173486265813,Malayang Pilipinas,Message Doctor PH Company,≤100,1
116877730169772,Atty. Ana Alvarez,Atty. Ana Alvarez,≤100,1
1513598595608136,Konsehal Phillip Yerro Kimpo,Konsehal Phillip Yerro Kimpo,≤100,2
105929115643626,Caroline Tanchay,Caroline Tanchay,≤100,7
104107148971761,𝗝𝗢𝗛𝗡 𝗟𝗨𝗠𝗔𝗬𝗔𝗚,These ads ran without a disclaimer,≤100,1
222345887828926,CEAP,CEAP,≤100,1
290009901573686,SK Federation of Pagbilao,SK Federation of Pagbilao,≤100,1
339388553513534,Basta Batas,BiG SOUND fm,≤100,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Vice Mayor Mark Villaluna Galsim,≤100,1
105085851944713,Kuya Kifli L Salliman,These ads ran without a disclaimer,≤100,1
106799837384480,Cocopea Ph,Cocopea Ph,≤100,1
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen Jr.,≤100,1
114800534893965,Ligtas na Pilipinas,Message Doctor PH Company,≤100,1
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,≤100,6
1717497868504337,Truth and Moments,These ads ran without a disclaimer,≤100,1
110129530653254,KBR,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
101381262761121,femmily,These ads ran without a disclaimer,≤100,1
612409275924301,The Daddest Social,These ads ran without a disclaimer,≤100,1
105902672565367,The Daily Newsline,These ads ran without a disclaimer,≤100,1
107421418669274,New ForNovel,These ads ran without a disclaimer,≤100,1
1027626217435226,Richouses,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,2
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
108471125442501,China Box,These ads ran without a disclaimer,≤100,1
178117386051353,SunContract,These ads ran without a disclaimer,≤100,1
