Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
128596180810227,Stefi Déri,Megafon,724631,4
224274995688487,Bohár Dániel - Riporter,Megafon,534179,4
109217671008015,A kopasz oszt,Megafon,433542,2
776079922494181,Apáti Bence hivatalos oldala,Megafon,423064,2
110149601578231,GeriJoca,Megafon,409520,2
102414628645144,Korondy Tamás,Megafon,390286,2
109637397268775,Nyugati Pályán,Splendidea Communications Kft,307228,9
543788999005363,ORIGO,Mediaworks Hungary Zrt.,198694,14
503614639975773,Trombitás Kristóf,Megafon,177225,2
191461774219575,hirado.hu,hirado.hu,116268,26
248172631940,Mandiner,Mediaworks Hungary Zrt.,99067,11
178362315106,European Parliament,European Parliament,85215,9
118152054556475,Deák Dániel,Megafon,82729,2
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,76616,9
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,63946,8
294815374340858,Donáth Anna,Momentum Mozgalom,63863,1
120370174702378,Magyarország Kormánya,Magyarország Kormánya,58717,1
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,53698,6
1534911313439123,Ripost,Ripost,52386,6
594088897289853,Alapjogokért Központ,Alapjogokért Központ,48970,12
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,48658,11
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,26651,11
76748198685,Budapest Pride,Budapest Pride,24728,12
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,22488,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,21987,4
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,21109,4
131283758531,HVG,HVG Kiadó ZRt.,20891,12
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,20711,4
110462711892232,DK TV,Demokratikus Koalíció,20147,2
108346693873484,Győrffy Balázs,Balazs Gyorffy,19884,4
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,19770,3
1627127484170228,NHC24,Mediaworks Hungary Zrt.,19112,3
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,18622,2
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,18248,10
118999471127652,Kammerer Zoltán,Kammerer Zoltán,17680,11
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,17229,5
326763130286,Borsod Online,Mediaworks Hungary Zrt.,16814,3
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,16775,10
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,15998,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,15485,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,15389,7
116905388345518,veol.hu,Mediaworks Hungary Zrt.,15325,3
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,15138,80
2407809316170057,Szendefy Mária - LMP,LMP - Magyarország Zöld Pártja,14606,1
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,14363,2
221761091331222,Danube Institute,Danube Institute,14255,13
125953004085398,Kemma.hu,Kemma.hu,14154,3
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,13846,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,13723,3
129255963785124,Heol.hu,Heol.hu,13717,3
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,13316,6
108248022589754,Bosch Magyarország,Bosch Magyarország,13175,9
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,12805,1
1381558792064873,Niedermüller Péter,Demokratikus Koalíció,12565,3
1237616006358749,Kékes Online,Kékes Online,12032,14
451844608304228,Metropol,Metropol,11691,2
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,11467,1
447204268797621,RTL.hu,RTL.HU,11247,7
193640214178356,Gyopáros Alpár,Gyopáros Alpár,11024,4
147633001941737,kisalfold.hu,kisalfold.hu,10893,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,10748,2
127701053984874,Flesch Központ,Flesch Központ,10664,1
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,10627,3
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,10305,4
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,10268,1
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,10226,2
100401808007704,EzaLényeg.hu,EzaLényeg.hu,10169,20
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,10107,51
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,10100,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,10039,2
506244332746545,TEOL.hu,TEOL.hu,9838,2
1722969024662464,Civil Összefogás Fórum,Civil Összefogás Fórum,9604,6
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,9578,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,9335,2
345496092135627,Hír TV,Mediaworks Hungary Zrt.,9319,2
1926735160968885,Válasz Online,Válasz Online,9266,2
1433634766849319,Komjáthi Imre,Magyar Szocialista Párt,9257,1
149061108240,Kocsis Máté,Fidesz frakció,9070,5
122922027734811,feol.hu,Mediaworks Hungary Zrt.,9009,1
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,8491,1
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,8488,1
1321667124617769,Dr. Kovács Zoltán,Dr. Kovács Zoltán,8453,1
