Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,40704,83
108819392526809,Partido Acción Nacional,Partido Acción Nacional,40474,9
112882117843391,Morena Estado de México,morenaedomex.si,33288,61
108995845804175,Bonafont,Bonafont,21291,5
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,21289,37
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,21201,21
449095701815347,Salvador Zamora,Salvador Zamora,21005,11
923633637651202,Morena Sí,Morena Sí,19441,93
108225852119842,Justicia para Paola,Justicia para Paola,16984,3
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,16656,7
126979027991075,Morena Colima Sí,Morena Colima Si,14559,30
245495562137150,Mitofsky,Roy Campos,14006,29
104680124489636,Demoscopia Digital,Demoscopia Digital,11832,166
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,11463,30
936003293273572,Nexo Político,Nexo Político,9990,5
56713285274,Greenpeace México,Greenpeace México,9609,12
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,9326,25
803910906354530,La Vanguardia Torreón,VanguardiaTorreon,8797,1
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,8387,1
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,7765,11
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,6527,18
110649732291877,Secretaría de Desarrollo Económico Sustentable (SDES),Secretaría de Desarrollo Económico y Sustentable Guanajuato,6153,16
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,6132,14
100557755099985,Convocatorias 2023,Convocatorias 2023,5859,18
345995382241686,PODER 360,PODER 360,5816,31
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,5801,14
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,5604,4
101301916123086,Transformarte,transformarteconlat.com,5590,28
105097171575007,La LOCAL Mx,La LOCAL Mx,5463,2
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,5124,8
107122090875492,Alejandro Gómez Cazarin,ALEJANDRO GÓMEZ CAZARIN,5000,1
107356960929927,Las Noticias-Política,Noticias Política,4855,2
107459775543951,Pacto Transformación,Pacto Transformación,4746,5
220429278974,Gobierno de Hermosillo,Gobierno de Hermosillo,4662,7
107034885537086,Noticias Reales MX,Noticias Reales MX,4622,5
920502274763372,Crónica Nacional,Crónica Nacional,4511,1
254852601222832,CEMEX México,CEMEX México,4493,26
1696577493927541,Veritas Noticias MX,Veritas Noticias MX,4371,5
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4355,54
1878965038824465,Xiudadanos Mx,XiudadanosMX,4302,2
2011285802526787,El Soberano,El Soberano,4185,3
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,4092,7
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,4045,47
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,3966,4
101435299357501,Con Adán Sí,Con Adan Si,3798,11
285058928236909,Mauricio Vila,Mauricio Vila,3761,22
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,3711,7
133478060111915,CEMEX Impacto Social,CEMEX México,3638,45
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,3621,3
105728245738079,Sigue López #conadánsí,Que Siga López,3617,10
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,3512,5
109634395756375,Save the Children México,Save the Children México,3375,21
231205014943789,Desde abajo y con la gente,Desde abajo y con la gente,3365,1
878034448921586,Hoy CDMX,Hoy CDMX,3349,5
235994093744848,Contra Réplica,EDICIONES SAN FRANCISCO S.A. DE C.V.,3331,5
952701658121166,Juan José Frangie,Juan José Frangie,3296,8
106865972279596,Por amor a México,Por Amor A Mexico,3158,4
109697971929647,Paraíso Morenista,paraisomorenista.com,3152,30
504989886240756,Fiscalía del Estado de Jalisco,Gobierno de Jalisco,3141,6
253666405311315,Iván Elier Presenta,Iván Elier Presenta,3130,2
100934207930403,Conversaciones,conversacionesmx.com,3002,6
1494944220745892,El Nabo,SOFT N STUFF,3000,2
162949857103721,Gobierno Colima,Gobierno Colima,2990,12
924215500923867,Lucy Meza,Lucy Meza,2873,8
102950168111617,Día al Día Nuevo León,Día al Día Nuevo León,2775,2
106230458464254,Marissa Magaña,Marissa Magaña,2751,8
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,2749,3
239726076054918,Partido del Trabajo México,Partido del Trabajo México,2686,6
107123832200376,El Valor de Transformar,EL VALOR DE TRANSFORMAR S.A DE C.V,2685,28
660181064597929,Sr. Político,srpolitico.com,2646,3
961310490582166,FeliFer Macías,Felipe Macías,2615,4
669306863144908,Alberto Esquer,Fernando Esquer,2614,5
1621607258157280,Noticias - Sur de México,Noticias Sur,2598,2
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",2545,8
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,2535,6
279469625434543,Paco Cienfuegos,Paco Cienfuegos,2472,22
106159885479677,Las Noticias México,Las Noticias México,2444,2
174058432636166,El Deforma,El Deforma,2425,2
108687728744220,Caribe Noticias,Caribe Noticias,2423,4
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,2388,4
1327748667304965,Carlos Peña Ortiz,Carlos Peña Ortiz,2388,7
377671629054421,Polemon,Polemon,2367,2
245685942538080,VOTA Querétaro,VOTA Querétaro,2338,10
302448513146235,Jorge Romero Herrera,JORGE ROMERO,2324,3
340786939279382,Secretaría de Educación de Guanajuato SEG,Secretaría de Educación de Guanajuato,2271,18
1545555582174942,TResearch,TResearch,2244,37
360811057341855,PAN Nuevo León,PAN Nuevo León,2235,8
103599104583822,Andrés Mijes,Harman Consultores,2161,5
848008481893903,Cruz Pérez Cuéllar,Cruz Pérez Cuéllar,2074,36
458859544909547,DICES,DICES,2072,29
110424554200976,Rafaga Informativa,Ráfaga Informativa,2042,8
48966795116,Amnistía Internacional México,Amnistía Internacional México,2021,2
108950188713101,Memes Derechos Laborales,SUB Inteligencia de marca S de RL de CV,1906,10
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,1896,5
100242005506001,Medestetic México,Medestetic México,1864,2
171494803269262,Noticias México,euthenics,1852,22
306572586738125,H. Ayuntamiento de Manzanillo,H. Ayuntamiento de Manzanillo,1833,22
611053902572622,Focus Mx,Focus Mx,1824,2
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,1822,19
1452189031676518,Hyundai México,HYUNDAI MEXICO,1799,2
103188645496211,Progresando En Mexico,Yo Trabajo Bien,1762,1
101090286010719,Gestoría Social Para el Bienestar Baja California Sur,Luis Felipe Benitez Gomez,1755,1
105133029152069,Cedemequis,Cedemequis,1725,4
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,1696,3
100962115764216,Contacto Noticioso,Contacto Noticioso1,1689,3
105179348735917,Gestoría Social para el Bienestar,Luis Felipe Benitez Gomez,1621,1
206604539439888,Luis Nava,Luis Nava,1600,9
109856141998075,Diario La Comarca,Irma Hernández Rios,1591,1
265650330509829,Miguel Hermida,Miguel David Hermida Copado,1575,1
259386257405548,Alejandra López Noriega,Alejandra Lopez Noriega,1554,14
192366194179807,León Municipio,Hot Marketing,1552,3
236254476579304,Enrique Vargas Del V.,Enrique Vargas Del V.,1551,27
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,1543,11
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,1540,1
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,1437,7
100882302439369,Camino Informativo,Camino Informativo,1432,4
1782111042100080,Conecta Red,Conecta Red,1427,4
1424369637876973,Senador Joel Padilla,Joel Padilla Peña,1368,2
365057773571951,Frente Auténtico del Trabajo,SUB Inteligencia de marca S de RL de CV,1365,1
338174139686776,Mauricio Kuri,Mauricio Kuri,1353,11
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,1353,2
122404620204,Oxfam México,OXFAM MEXICO AC,1331,3
108776430935761,Zacatecas 360 Noticias,Líderes de México,1318,1
264060497093390,Shamir Fernández Hernández,Gabriel Francisco Pedro,1298,5
106764935572623,Ex alumnos de la UAQ,Ex alumnos de la UAQ,1281,4
102542454680516,Lupita Oyervides,Maria Oyervides Valdez,1279,2
237316300021978,Erandi Bermúdez,Erandi Bermúdez,1245,2
263327113809256,Secretaría de Salud Jalisco,Gobierno de Jalisco,1242,5
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,1239,6
108479365078247,Guadalajara Capital Mundial del Libro,Gobierno de Guadalajara,1239,1
1812297282329742,Jorge Triana,Jorge Triana Tena,1222,1
192680674189566,El Respetable,Bruno Agustin López Arguelles,1216,4
102974085286742,Valle de la Mentefactura,Idea Gto,1212,6
1422169704755958,Alfredo Ramírez Bedolla,Alfredo Ramírez Bedolla,1211,3
727958977345076,A lo tabasqueño,A Lo Tabasqueño,1201,5
114719673728509,La Silla Informativa,La Silla Informativa,1183,7
101128435630238,Química y Formulación,Química y Formulación,1182,13
129061780478815,Sistema de Asistencia Social Jalisco,Gobierno de Jalisco,1163,4
120544204635995,Gobierno de Baja California,Gobierno de Baja California,1160,1
698680770292245,YucaFlash,Yucaflash,1154,2
111016235050841,Revuelta,Revuelta Mx,1145,12
387796290649,GNP Seguros,GNP Seguros,1110,9
105222757700821,Esto es México,estoesmexicomx.com,1096,2
107545594505870,Perfekto,Perfekto,1091,6
176047519101203,Códice Informativo,Códice Informativo,1091,18
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1088,2
848575175201218,Martha Márquez,Martha Cecilia Márquez Alvarado,1086,5
108878855397392,Alerta Nuevo León,Alerta Nuevo León,1078,3
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,1076,3
333932057250036,Alejandro Rojas Díaz Durán,ARDD,1075,2
107652783975551,CS Medicina Estética,CS Medicina Estética,1075,1
