Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,19573,41
608975645850217,Vattenfall,Vattenfall Sverige,14594,39
19746853632,Djurens Rätt,Djurens Rätt,13486,6
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,13454,23
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,13347,14
109886133732943,RESCUE - Sverige,RESCUE - Sverige,12944,3
161213770567846,Operation Smile Sverige,Operation Smile Sverige,10716,35
643137272398136,Sverige för UNHCR,Sverige för UNHCR,10442,25
114526821939129,Arla,Arla,9949,8
111630258867610,Röda Korset,Röda Korset,7552,25
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,7536,36
95735961890,Greenpeace Sverige,Greenpeace Sverige,7144,99
382243262003,Plan International Sverige,Plan International Sverige,6055,14
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5590,36
369582590803,Dagens ETC,ETC-tidningarna,4356,17
186513678039755,Fortum,Fortum Sverige,3920,30
111699453757094,Soft Towel Games,These ads ran without a disclaimer,3835,3
126840196572,Kia Sweden,Kia Sweden,3285,3
72659261793,Rädda Barnen,Rädda Barnen,3205,30
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3094,10
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2831,5
314872662206,Ekonomifakta,Ekonomifakta,2777,80
59324455950,UNICEF Sverige,UNICEF Sverige,2772,28
178362315106,European Parliament,European Parliament,2664,9
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2569,30
42676805259,Diakonia,Diakonia,2484,13
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2481,24
178193355556765,Nordström Assistans AB,Nordström Assistans AB,2168,4
379686162129542,Svea Bank,Svea Ekonomi,2021,15
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1959,3
98623096089,Lantmännen,Lantmännen,1865,2
989752884508948,Muharrem Demirok,Centerpartiet,1756,2
1757191391203190,Proethos fond,Proethos AB,1593,8
279974638809211,Oxfam Sverige,Oxfam Sverige,1574,5
195379633820701,Svenskt Kött,Svenskt Kött,1570,19
153270724787,Amnesty International Sverige,Amnesty International Sverige,1320,14
219410318157271,Läkarmissionen,Läkarmissionen,1058,1
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1014,12
809338299217333,Svenska Epoch Times,Svenska Epoch Times,945,3
249195615122371,Sara Skyttedal,Sara Skyttedal,896,2
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,841,5
321677583206,Patent- och registreringsverket,Patent- och registreringsverket,839,2
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,832,20
237146235237,Timbro,Tankesmedjan Timbro,825,52
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,823,11
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,796,1
899603916845362,JAG Personlig assistans,JAG Personlig assistans,740,7
166406746310,Resumé,Resumé,676,2
109609604086656,Vejpkollen.se,Vejpkollen.se,660,5
91217182731,Nordiska museet,Nordiska museet,654,11
213543555380242,Socialdemokraterna i Europaparlamentet,Socialdemokraterna i Europaparlamentet,628,2
518144408210153,Våra barns klimat,Våra barns klimat,620,4
56002955332,Jörgen Warborn,Moderaterna,611,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,605,8
1267325956645384,Bonzi,Bonzi,600,2
328754490337,Vårdförbundet,Vårdförbundet,598,23
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,593,1
103296115466644,Skattenytta,Kommissionen för Skattenytta,587,8
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,550,4
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,547,10
732284166977797,Odlarna.se,Odlarna.se,542,4
1402657726653154,Hallå konsument,Konsumentverket,508,5
312084019369,Dagens Medicin,Dagens Medicin,498,1
181590825305317,COWI Sverige,COWI Sverige,497,15
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,492,3
239855722130,Nyhetsmagasinet Fokus,Fokus,482,11
273053169937029,ClimateHero,ClimateHero,447,7
356032977210,Vi-skogen,Vi-skogen,444,11
245214805905370,Konkret,Opulens Förlag AB,442,5
1419307421424959,Demokraterna,Demokraterna,438,1
110605492300,RFSL,RFSL,424,3
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,417,2
108492218918,IF Metall,IF Metall,409,2
539297539496434,Dagens Samhälle,Dagens Samhälle,403,1
1042091032500520,Kvartal,Kvartal,402,6
965458110149319,Byggindustrin,Byggindustrin,378,1
369122343101775,e.on,E.ON Sverige AB,375,2
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,363,2
212604496324,Fackförbundet ST,Fackförbundet ST,358,23
87535551716,Världskulturmuseet,Världskulturmuseerna,355,2
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,354,13
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,339,6
1633181116933852,SvD Junior,SvD Junior (SvD),338,10
653072158104424,Emma Wiesner,Emma Wiesner,332,5
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,330,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,324,1
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,316,2
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,294,1
8040892957,Socialdemokraterna,Socialdemokraterna,284,2
10150161538825010,Medborgarskolan,Medborgarskolan,258,3
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,251,7
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,247,5
296423575695,Afrikagrupperna,Afrikagrupperna,244,4
188841442268,Woolpower,Woolpower AB,241,2
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,234,7
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,230,2
78227917578,Bohusläningen,Bohusläningen,224,7
104952875797501,Carina Ohlsson,Svenska socialdemokrater i Europaparlamentet,220,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,213,1
676246449160270,Sverigedemokraterna,Sverigedemokraterna,212,4
1540294046226139,Feministsmeden,Feministsmeden,206,3
114308925025155,Nej till marknadsskolan,Vänsterpartiet Stockholms stad,205,5
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,193,12
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,184,4
1791189177563263,Sverigedemokraterna Södertälje,SD Södertälje/Nykvarn,170,1
320930784643530,Storasyster,Storasyster,165,1
217391588404948,Katalys,Katalys,161,2
163820136238,LO Sverige,Landsorganisationen Sverige,161,11
127757523931098,Emrahus AB,Emrahus AB,155,2
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,152,1
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,152,5
181924628560212,Ekō,These ads ran without a disclaimer,151,1
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,151,1
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,146,4
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,145,5
208751565805849,Stiftelsen Expo,Stiftelsen Expo,143,1
180578795331360,Svenskt Näringsliv Blekinge,Svenskt Näringsliv,142,3
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,141,1
342952129133948,Kultur i Malmö,Kultur i Malmö,134,1
1367530926635590,Östersund Staaren Pride,Östersund Staaren Pride,129,2
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,125,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,125,4
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,124,6
1005361066218702,Norrtåg,Norrtåg,116,1
142592279178601,RFSL Rådgivningen Skåne,RFSL Rådgivningen Skåne,109,1
171732326218384,Handelsanställdas förbund,Handelsanställdas förbund,108,3
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,108,4
273402369438867,By Billgren,By Billgren AB,108,2
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,108,3
287880713020478,Rörelsen,Rörelsen,107,4
110752522319286,Volontärbyrån,Volontärbyrån,105,2
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,105,1
1089666701084947,Timbro förlag,Timbro Förlag,103,1
100572418483794,Kungsbackaborna,Kungsbackaborna,103,1
267278583330782,Tjörns kommun,These ads ran without a disclaimer,≤100,1
231705333633358,Göteborgs stift Svenska kyrkan,Göteborgs stift Svenska kyrkan,≤100,2
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,≤100,3
383511565045309,Region Värmland,These ads ran without a disclaimer,≤100,1
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100,8
125440780804852,Childhood,Childhood,≤100,2
272041890388,Socialdemokraterna i Eskilstuna,Socialdemokraterna i Eskilstuna,≤100,2
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100,1
450481758311196,Moderaterna i Solna,Moderaterna i Solna,≤100,2
363065787024,Norrköpings Tidningar,Norrköpings Tidningar,≤100,1
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,≤100,2
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100,6
324914190902686,Magasinet Paragraf,Magasinet Paragraf,≤100,1
62185934430,Olof Palmes Internationella Center,Olof Palmes Internationella Center,≤100,3
199469123524044,Vänsterpartiet Hammarby-Skarpnäck,Vänsterpartiet Hammarby-Skarpnäck,≤100,1
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,≤100,1
1715208875382561,OP Assistans,OP Assistans,≤100,1
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,≤100,1
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,≤100,6
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,≤100,11
197762513603868,MÄN,MÄN,≤100,2
