Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
643137272398136,Sverige för UNHCR,Sverige för UNHCR,71414,9
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,48625,55
608975645850217,Vattenfall,Vattenfall Sverige,30663,18
151159271594797,Systembolaget,Systembolaget,24000,5
109886133732943,RESCUE - Sverige,RESCUE - Sverige,22952,9
59324455950,UNICEF Sverige,UNICEF Sverige,22861,15
111630258867610,Röda Korset,Röda Korset,18444,31
279974638809211,Oxfam Sverige,Oxfam Sverige,15160,5
382243262003,Plan International Sverige,Plan International Sverige,14008,29
95735961890,Greenpeace Sverige,Greenpeace Sverige,11987,163
114526821939129,Arla,Arla,9717,5
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),9191,30
1757191391203190,Proethos fond,Proethos AB,8457,4
19746853632,Djurens Rätt,Djurens Rätt,8439,2
369582590803,Dagens ETC,ETC-tidningarna,7065,45
72659261793,Rädda Barnen,Rädda Barnen,7058,71
332847473459582,Radiohjälpen,Radiohjälpen,6886,2
239177706143268,Mobility Sweden,These ads ran without a disclaimer,6342,4
237146235237,Timbro,Tankesmedjan Timbro,6014,32
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5884,4
101341883359561,Matsmart Sverige,Matsmart,4244,23
42676805259,Diakonia,Diakonia,3673,10
161213770567846,Operation Smile Sverige,Operation Smile Sverige,3247,7
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3054,59
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2973,35
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,2873,8
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,2602,6
186513678039755,Fortum,Fortum Sverige,2369,30
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2252,5
506685746198996,DebattNytt,Bror Carl Jakobsson,1907,1
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,1897,14
676246449160270,Sverigedemokraterna,Sverigedemokraterna,1685,1
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1649,8
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1520,28
1633181116933852,SvD Junior,SvD Junior (SvD),1512,12
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1477,17
1534982756793690,Foodvisor,These ads ran without a disclaimer,1420,2
109969847586061,Morgon-Tidningen,AIP Media,1378,1
8040892957,Socialdemokraterna,Socialdemokraterna,1243,24
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1075,22
110813562940,Vision,Vision,1075,1
212604496324,Fackförbundet ST,Fackförbundet ST,1007,59
190362484322035,Komlitt förlag,Emma Holmström,984,13
111699453757094,Soft Towel Games,These ads ran without a disclaimer,977,3
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,964,10
314872662206,Ekonomifakta,Ekonomifakta,928,64
179931025357058,Kommunal,Kommunal,921,3
1005361066218702,Norrtåg,Norrtåg,802,1
113710601984970,Barnfonden,Barnfonden,731,6
103296115466644,Skattenytta,Kommissionen för Skattenytta,721,6
112225970344,Räddningsmissionen,Räddningsmissionen,713,26
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,677,27
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,674,15
273053169937029,ClimateHero,ClimateHero,638,7
111104573874805,Aktie-Ansvar,These ads ran without a disclaimer,622,2
1531320107133721,Syre,Dagens O2 AB,590,4
166406746310,Resumé,Resumé,588,2
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,587,8
126567104406,Hyresgästföreningen,Hyresgästföreningen,583,17
328754490337,Vårdförbundet,Vårdförbundet,557,30
125777020786691,Mikael Damberg,Socialdemokraterna,556,3
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",552,2
356032977210,Vi-skogen,Vi-skogen,537,6
965458110149319,Byggindustrin,Byggindustrin,519,2
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,519,19
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,512,5
1422453991349793,Akademi Norr,Akademi Norr,508,1
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,495,1
148984005728098,Fempowerment,Fempowerment,414,2
153270724787,Amnesty International Sverige,Amnesty International Sverige,400,5
239855722130,Nyhetsmagasinet Fokus,Fokus,390,6
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,382,1
296423575695,Afrikagrupperna,Afrikagrupperna,378,6
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,374,18
1089666701084947,Timbro förlag,Timbro Förlag,372,6
171919835807,TCO,TCO,347,4
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,347,5
120745044633792,Lunds universitet,Lunds universitet,345,1
539297539496434,Dagens Samhälle,Dagens Samhälle,339,1
1288661951220034,Närhetsliv Boden,Bodens kommun,335,2
126245644082634,Malmömoderaterna,Malmömoderaterna,329,4
132934600111301,Skogsstyrelsen,These ads ran without a disclaimer,322,1
312084019369,Dagens Medicin,Dagens Medicin,319,1
175843834306,WaterAid Sverige,WaterAid Sverige,310,11
653072158104424,Emma Wiesner,Emma Wiesner,304,1
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,302,1
163305633746125,Karneval förlag,Holviks,296,1
124169784324008,Autism Sverige,These ads ran without a disclaimer,288,1
382066395683576,Dustin,Dustin,283,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,271,6
1447309755322652,Bostad 2030,Bostad 2030,268,2
122512491125750,Ängelholms kommun,Ängelholms kommun,264,3
195221297179003,Ulricehamns kommun,Ulricehamns kommun,262,1
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,260,5
320930784643530,Storasyster,These ads ran without a disclaimer,253,1
116787001729336,Linköpings kommun,Linköpings kommun,252,1
114262485262083,Konsumentverket,Konsumentverket,241,1
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,241,1
655758061134956,Erikshjälpen Second Hand Borås,Caritha Felizia Michaela L Hilldén,235,2
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,235,1
