Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
7270241753,YouTube,YouTube,85641,8
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8706,36
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,5533,3
281999881613,World Vision Canada,World Vision Canada,4659,68
104386908631938,Pathways Alliance,Pathways Alliance,4003,6
163261390365324,Elementary Educators,Elementary Educators,3101,41
107385241806,Plan International Canada,Plan International Canada,2964,369
109045051805492,Made The Canadian Way,Canadian Energy Centre,2956,3
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,2453,8
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2061,154
154462904588700,Enbridge Gas,Enbridge Gas,2024,95
245013842275891,CUPE Alberta,CUPE Alberta,1937,36
261752512263,Canadian Red Cross,Canadian Red Cross,1898,32
160504807323251,Canadiens en santé,Canadiens en santé,1781,8
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,1658,11
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),1650,17
115835521825983,UNHCR Canada,UNHCR Canada,1593,98
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1220,12
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1181,2
16761458703,University of British Columbia,University of British Columbia,1145,68
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,1099,188
169928686425623,UFCW Local 401,UFCW Local 401,1070,13
1097840090260804,National Police Federation,National Police Federation,954,90
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,943,81
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,937,170
187447074652378,Fighting Blindness Canada,Fighting Blindness Canada,917,8
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,898,4
6695079125,TD,TD Bank Canada,841,18
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,839,14
394745970602999,The Council of Canadians,The Council of Canadians,826,6
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,777,31
177741812241442,SCFP-Québec,le SCFP,732,9
121222984568561,Amnesty International Canada,Amnesty International Canada,730,153
1530293140634544,"No Options, No Choice","No Options, No Choice Project",692,13
105833301076507,CUPE Local 38,CUPE Local 38,649,10
24235835555,Kids Help Phone,Kids Help Phone,649,49
273709852668923,SAFE Work Manitoba,"SAFE Work Manitoba, a division of the Workers Compensation Board of Manitoba",622,10
600199730040379,David Eby,BC New Democrat Caucus,620,1
5794733873,David Suzuki Foundation,David Suzuki Foundation,559,14
104128641336287,Indigenous Resource Network,Indigenous Resource Network,537,43
19750184960,Greenpeace Canada,Greenpeace Canada,524,202
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada,498,108
1671097993122619,Children Believe,Children Believe,450,37
510183342342621,Bell MTS,Lavanya Rajaian,448,2
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,441,12
102862259754198,Photography by CreativeCoordinates.com,KELLY-ANN P JONES,439,3
195608229977,BC NDP,BC NDP,433,4
159713615718,WWF-Canada,WWF-Canada,431,76
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,430,119
101171375978959,Produit Ici Responsablement,Canadian Energy Centre,424,3
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,422,7
113297740077607,Canadian Energy Centre,Canadian Energy Centre,404,98
123235041462,The Fraser Institute,Fraser Institute,396,9
114849617772737,Care2 Canada,Press Pause Collective,391,13
167559993283868,Nature Québec,Nature Québec,384,10
67197771286,Elections BC,Elections BC,366,1
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,359,205
102794729214729,Avoid the Shock,Insurance Bureau of Canada,358,7
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,352,26
223878537691255,WorkSafe Saskatchewan,WorkSafe Saskatchewan,351,17
191355754244976,Réseau Environnement,Réseau Environnement,344,2
233973053365315,Human Concern International,Human Concern International,336,8
139019864276,Oxfam Canada,Oxfam Canada,323,18
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,319,2
177681485609462,Radio-Canada,Radio-Canada,311,69
108587420188,United Way Greater Toronto,United Way Greater Toronto,306,59
163336718421,PSAC - AFPC,PSAC-AFPC,304,10
285960408117397,Premières Nations et Inuits en santé,These ads ran without a disclaimer,293,1
104853517861788,Surrey’s Say on Policing,National Police Federation,290,11
143249880633,World Animal Protection Canada,World Animal Protection Canada,280,25
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,278,48
444008735617762,Canadian Cancer Survivor Network,Canadian Cancer Survivor Network,272,3
111176008261790,West Coast Now,West Coast Now,266,9
27234020592,UNICEF Canada,UNICEF Canada,262,14
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,239,57
294663684004138,Boyle Street Community Services,Boyle Street Community Services,235,4
925033857594085,SureHealth Canada,SureHealth,226,155
168617319831578,Nature Canada,Nature Canada,225,3
14742445214,BC Green Party,BC Green Party,223,26
633812813408377,Elections Canada,Elections Canada,218,10
128321397217817,Friends of Medicare,Friends of Medicare,216,12
7522587804,Green Party of Ontario,Green Party of Ontario,215,4
149637145096756,Conservative Party of BC,Conservative Party of British Columbia,209,8
104975997675751,Toques From The Heart,Toques From The Heart,204,11
54125409458,Oxfam-Québec,Oxfam-Québec,202,6
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,201,13
1533253713597302,Elisabeth Léger,Elisabeth Leger,196,4
106360778489053,Fuelling Canada,Canadian Gas Association,196,73
590117937780756,Oil Sands Action,Canada Action,196,1
21746462235,CPAWS,CPAWS,190,2
134455149912301,Seva Canada,Seva Canada,184,11
610620052306352,Rues principales,Rues Principales,183,4
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,174,8
111462478865180,City of Ottawa,City of Ottawa,169,8
182645321760265,Ville de Montréal,Ville de Montréal,160,1
248281845216826,Bell Canada (Français),Bell Canada,157,2
202220023130891,Bell Canada,Bell Canada,156,2
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,156,6
133690690015346,USJE - SESJ,USJE - SESJ,156,2
52543970197,Environmental Defence Canada,Environmental Defence,156,2
100999094747422,Land Needs Guardians,Land Needs Guardians,153,4
161817467263,Nova Scotia Government,Government of Nova Scotia,147,3
158061404248123,Société de l'assurance automobile du Québec - SAAQ,Société de l'assurance automobile du Québec - SAAQ,146,1
121658954562795,Mark Gerretsen,Mark Gerretsen,146,1
203485052997041,Hospital Employees' Union,Hospital Employees' Union,145,12
440409462669140,United Way Niagara,United Way Niagara,145,8
108911865832394,Office of African Nova Scotian Affairs,African Nova Scotian Affairs,143,1
106432095003415,Our Nova Scotia RCMP,National Police Federation,142,19
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,139,4
160136850711053,CUPE Ontario,Sonya Yalda,139,1
101898551911387,The Hub Canada,Hub Canada Media,138,61
9333642607,TELUS,TELUS,133,4
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,130,17
321351607970406,The Narwhal,The Narwhal,129,3
111390488241811,VIDO,Vaccine and Infectious Disease Organization (VIDO),125,18
32583114028,City of Kelowna,City of Kelowna,124,2
73707923189,Bissell Centre,Bissell Centre,121,3
131425736928577,Charles Sousa,Charles Sousa Mississauga-Lakeshore Election Campaign,120,22
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,117,30
176256900912,Saskatchewan Party,The Saskatchewan Party,110,8
168889579973,Fondation David Suzuki,Fondation David Suzuki,107,4
6319213302,Heart & Stroke,Heart & Stroke,104,24
156235841087715,FTQ,FTQ,103,5
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,102,7
541315122557352,CODE NGO,CODE NGO,≤100,29
214866875236330,PROMIS,Promis Immigration,≤100,15
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",≤100,2
6688529767,Penguin Random House Canada,Penguin Random House Canada,≤100,1
2161474537462046,Solar X,Solar X,≤100,1
198161003562116,Vancouver Humane Society,Vancouver Humane Society,≤100,16
307579417525,Armée du Salut Québec,Armée du Salut,≤100,13
127880943927960,Médecins du Monde Canada,Médecins du Monde Canada,≤100,15
117926081552324,Équiterre,Équiterre,≤100,2
263829137144976,Regulator Watch,Brent Jason Stafford,≤100,1
203135665808,Mississauga Parks & Recreation,City of Mississauga,≤100,4
259187344111223,Coastal First Nations,Coastal First Nations,≤100,32
211536155525838,ICI Estrie,ICI Estrie,≤100,18
256967407720183,LEO,Léger,≤100,39
638391216643974,CodeBlue BC,CodeBlue BC,≤100,21
7142486898,Dalhousie University,Dalhousie University,≤100,27
121979044636843,CPAWS Northern Alberta,CPAWS Northern Alberta,≤100,38
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,≤100,8
104321259649840,CATIE,CATIE,≤100,12
127882984614,Manitoba NDP,Manitoba NDP,≤100,13
253146051507743,SQC - Syndicat Québécois de la Construction,SQC - Syndicat Québécois de la Construction,≤100,5
504061526642471,Ontario Power Generation,Ontario Power Generation,≤100,1
184906186150,The Toronto Star,The Toronto Star,≤100,2
2154803367878059,Alberta Forest Products Association,These ads ran without a disclaimer,≤100,1
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100,4
102586125587511,Canadian Trucking Alliance,Canadian Trucking Alliance,≤100,18
144941987247,UNICEF Canada FR,UNICEF Canada,≤100,15
233017897569896,Emplois en régions,Emplois en régions,≤100,13
2181515208545676,Seb Audy,IMÉDIA,≤100,2
109755395744949,YWCA Edmonton,YWCA Edmonton,≤100,4
944819212239364,Alberta Proud,Alberta Proud,≤100,4
2067695656623114,IISD Experimental Lakes Area,Sumeep Bath,≤100,6
131191820259167,Radio-Canada Information,Radio-Canada,≤100,1
243435756499271,Dan Mazier,"Dan Mazier, MP",≤100,2
290783084327279,Mothers Matter Centre,Mothers Matter Centre,≤100,1
39168823065,Sierra Club Canada Foundation,Sierra Club Canada Foundation,≤100,5
257741694238490,Collège des médecins du Québec,Collège des médecins du Québec,≤100,2
174000851080,Centraide Québec et Chaudière-Appalaches,Centraide Québec et Chaudière-Appalaches,≤100,5
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100,3
2020354271605558,Convenience Industry Council of Canada,Convenience Industry Council of Canada,≤100,4
380221585332828,St. Joseph's Health Care London,St. Joseph's Health Care London,≤100,6
1538230646323033,SecondStreet.org,SecondStreet.org,≤100,2
263547640436466,PC Party of Manitoba,"the Financial Officer, PC Party of Manitoba",≤100,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,5
168973503131279,Mission Old Brewery,Mission Old Brewery,≤100,53
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100,5
1448987228672714,Cape Breton Regional Municipality,Cape Breton Regional Municipality,≤100,1
139043186159634,Ville de Victoriaville,Ville de Victoriaville,≤100,2
7787249430,Canadian Wildlife Federation / Fédération canadienne de la faune,Canadian Wildlife Federation,≤100,33
177872532253393,National Citizens Coalition,National Citizens Coalition,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,4
823970554364200,Ancient Forest Alliance,Ancient Forest Alliance,≤100,2
109569342407679,Association canadienne du médicament générique (ACMG),Canadian Generic Pharmaceutical Association,≤100,1
250225271678009,Canadian Generic Pharmaceutical Association,Canadian Generic Pharmaceutical Drug Association,≤100,1
371577843112,Ben & Jerry's,Unilever,≤100,3
156774011943056,Efficiency Canada,Efficiency Canada,≤100,8
465152633548835,Generation Squeeze,Generation Squeeze,≤100,1
99838903265,CPAWS Manitoba,CPAWS Manitoba,≤100,4
111231197686977,The Breach,The Breach,≤100,3
733851043405590,Chill TV,Berris Karden,≤100,1
220144425393963,United Way Elgin Middlesex,United Way Elgin Middlesex,≤100,8
109735738136624,Nova Scotia Civil Liberties Association,Nova Scotia Civil Liberties Association,≤100,1
447282598670187,Collectif pour un Québec sans pauvreté,Collectif pour un Québec sans pauvreté,≤100,2
100330355462020,EnviroGold Global,Envirogold Global Limited,≤100,2
572892516092329,"Yvan Baker, MP",Yvan Baker,≤100,3
2424592771126530,Jean Coutu La Plaine,ECOLEAD Marketing,≤100,8
50465429712,Times Colonist,Times Colonist,≤100,4
106943012017267,StrategX Elements Corp,StrategX Elements Corp,≤100,6
132996628184,City of Vancouver - Local Government,City of Vancouver - Local Government,≤100,1
461033487304714,BC Housing,BC Housing,≤100,6
144739965614660,CIJA,CIJA,≤100,2
33392162780,ZAG SKIS,These ads ran without a disclaimer,≤100,2
100212538213540,Kenora-Rainy River Districts Child and Family Services,Kenora-Rainy River Districts Child and Family Services,≤100,1
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100,2
209259539511350,Sors de ta bulle,Sors de ta bulle,≤100,2
105020357850802,Pivot,Pivot,≤100,4
268163004562,YWCA Metro Vancouver,YWCA Metro Vancouver,≤100,1
179488658767581,ICI Alberta,Radio-Canada,≤100,24
103940668400885,"Louise Lortie, conseillère municipale de Marc-Aurèle-Fortin","Louise Lortie, conseillère municipale",≤100,5
231211090395156,Julie Dzerowicz,Julie Dzerowicz,≤100,3
117993172798,Halifax Regional Municipality,Halifax Regional Municipality,≤100,1
106365669977985,Unpointcinq,Unpointcinq,≤100,3
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100,27
53321777320,Coeur + AVC,Coeur + AVC,≤100,19
