Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,5637,56
550280998481446,Rasha Kelej,Rasha Kelej,1780,15
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,1398,9
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,1240,7
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,1064,4
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,686,1
105295784663620,المهندس/ محمد رشاد  البرتقالى,Saeed Abd-Almonem,620,3
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,500,4
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,492,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,392,5
2035593490055091,النائب عمرو القطامي,سيد أحمد,387,2
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,360,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,328,1
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,279,4
308088503057656,النائب محمود عصام,النائب محمود عصام,274,7
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,259,4
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,248,6
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,240,4
276697006128659,Balance pharma,These ads ran without a disclaimer,238,3
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,209,1
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,200,2
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,190,2
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,185,2
104864037834748,المستشار شعبان رأفت عبداللطيف,Mohamed Helmy,181,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,173,3
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,173,8
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,168,3
102806525317449,Delta Landmark,Delta Landmark,163,4
100410139482755,صفحة النائب محمد الجارحي لخدمات المواطنين,محمد السيد عبد الستار,158,1
100989841697034,محمد على ابوحجازى ـ عضو مجلس الشيوخ المصري,محمد ابوحجازي,156,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,150,3
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,149,2
695033610528495,حسين خضر,These ads ran without a disclaimer,147,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,144,2
103342432124287,عبداللـه الرفاعي _ Abdullah Elrefaey,Abdullah Elrefaey,135,1
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,134,1
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,127,1
