Page ID,Page name,Disclaimer,Amount spent (KES),Number of ads in Library
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,2052,1
100835685957727,PRO PEACE KENYA,Brenda Kananu,1597,4
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,1162,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1152,2
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,550,2
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,421,1
1893912890646780,Stephen Mwakesi,Stephen William Mwakesi,406,1
1727289200726711,Search for Common Ground Kenya,Dominick Mwambui,316,1
101821255334402,HON. Machua Waithaka Kiambu MP,Tevin Muiruri,160,1
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,157,1
287842647957979,EU International Partnerships,These ads ran without a disclaimer,144,2
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
108356805083093,Supa Farm Kenya,These ads ran without a disclaimer,≤100,1
103968065823281,Stevosa's Corner,These ads ran without a disclaimer,≤100,1
116694691349998,The Audrey Golf Resort,These ads ran without a disclaimer,≤100,1
104038811536831,CertifiedKetodiet.com,These ads ran without a disclaimer,≤100,1
114053828319874,HL Connection #3,These ads ran without a disclaimer,≤100,1
461895657190529,NHK WORLD-JAPAN,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
204426449574330,CNN Africa,These ads ran without a disclaimer,≤100,4
110702765272482,Magic1423-03,These ads ran without a disclaimer,≤100,1
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100,4
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,1
101289218907718,Web News,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
103843752435966,Morehackz - The R Page,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,3
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,1
200226622453,NOWNESS,These ads ran without a disclaimer,≤100,3
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
103347622684104,Magic1674-02,These ads ran without a disclaimer,≤100,1
1626877920864508,Vodafone Foundation,These ads ran without a disclaimer,≤100,1
