Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,59686,48
112882117843391,Morena Estado de México,morenaedomex.si,56399,15
923633637651202,Morena Sí,Morena Sí,49680,110
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,45071,46
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,44824,16
451310051622713,Alejandra Del Moral Vela,Alejandra Del Moral Vela,43430,41
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,33853,6
115475744802204,Oleada 4T,Oleada 4t,33734,52
475040405910613,Lenin Perez Rivera,Coalición Rescatemos Coahuila,19162,35
248970878493624,Pulso Ciudadano,Pulso Ciudadano,19115,60
1520610478183053,Badabun,Badabun,18908,7
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,18741,18
105728245738079,Andan Agusto,Que Siga López,15588,6
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,15033,13
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,13050,7
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,13035,26
115473561466606,Transformando con valor,Transformando con Valor,12614,44
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,12589,11
327324764029820,Armando Guadiana,Armando Guadiana,12224,11
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,11669,15
56713285274,Greenpeace México,Greenpeace México,11569,24
449095701815347,Salvador Zamora,Salvador Zamora,11168,5
521467487899876,SADER Jalisco,Gobierno de Jalisco,10451,6
108751525359645,Con Morena trabajamos todxs,conmorenatrabajamostodos.com,9260,20
101435299357501,Ahora #EsAdán,Con Adan Si,8886,64
186073704903313,México elige,México Elige,8741,18
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,8717,9
109004905332009,El corazón de la transformación,El corazón de la transformación,8510,50
504989886240756,Fiscalía del Estado de Jalisco,Gobierno de Jalisco,8478,6
1024449434274133,Partido Verde Coahuila,Partido Verde Coahuila,8067,3
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",7607,5
465531963489973,Verónica Delgadillo,Verónica Delgadillo,7596,5
129061780478815,Sistema de Asistencia Social Jalisco,Gobierno de Jalisco,7509,4
116300981407455,Pulso Guinda,pulsoguinda.com,7285,50
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,7098,17
115717988149542,DelfiNo,Resonancia EdoMEx,6591,3
1520610478183053,Badabun,Vanessa Rivera,6492,3
157957047619470,Secretaría del Trabajo Jalisco,Gobierno de Jalisco,6339,3
110995168602495,Así se Informa,Asi se Informa,5897,21
102265631123832,Gobierno de Puebla,Gobierno de Puebla,5864,9
122404620204,Oxfam México,OXFAM MEXICO AC,5751,4
113974947457905,Ni Fifís Ni Chairos,Resonancia EdoMEx,5717,3
116300734758352,Escáner Político,Escaner Politico Media,5632,3
117021274685366,Futuro FEM,FEM MEDIA,5588,8
105097171575007,La LOCAL Mx,La LOCAL Mx,5558,2
374079669993019,Secretaría de Seguridad Jalisco,Gobierno de Jalisco,5328,3
131763133152028,Avanzando el Plan C,Apolo Mayorga Galindo,5185,2
107356960929927,Las Noticias-Política,Noticias Política,5028,2
140242770250742,La Cuarta Transformación,La Cuarta Transformación,5018,1
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,4894,2
103599104583822,Andrés Mijes,Harman Consultores,4825,5
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,4738,4
459461090802103,Sedeco Jalisco,Gobierno de Jalisco,4686,3
116433311381559,Crónicas de a Pie,Cronicas de a Pie,4679,40
110731518636712,Por el Cambio,porelcambiomx.com,4655,11
118089944564637,El México que Informa,El México que Informa,4601,30
469246976533189,Santiago Creel,SantiagoCreelM,4507,21
101498485926583,El Monarca,El Monarca,4409,3
420690148033445,Enrique Galindo Ceballos,Francisco Enrique Galindo Ceballos,4338,52
100327629549678,Transformando con Claudia,Transformando con Claudia,4270,10
322421515045669,Secretaría de Igualdad Sustantiva entre Mujeres y Hombres,Gobierno de Jalisco,4103,2
111094778258609,Chema Martínez,Chema Martínez,4034,16
166658850177391,Secretaría de Turismo Jalisco,Gobierno de Jalisco,3945,3
669306863144908,Alberto Esquer,Moisés González,3869,5
669306863144908,Alberto Esquer,Fernando Esquer,3867,3
114664004869557,Reporte EdoMex,Reporte Edomex,3853,15
105929339126159,El Imparcial Morelos,El Imparcial,3848,2
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,3831,5
112901823690886,Toño López Ruiz,Jose Antonio Lopez Ruiz,3741,10
254852601222832,CEMEX México,CEMEX México,3739,23
114158248252278,Convocatorias 2023,Convocatorias 2023,3660,11
112835865095974,¿Cómo vamos MX?,Como vamos,3547,1
114024430364416,YoXmx,Yoxmex,3384,68
109634395756375,Save the Children México,Save the Children México,3374,14
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,3311,15
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,3294,2
120544204635995,Gobierno de Baja California,Gobierno de Baja California,3257,1
213054628856737,Movimiento Ciudadano Ciudad de México,Movimiento Ciudadano,3247,6
611053902572622,Focus Mx,Focus Mx,3241,4
421877377878288,Municipio de Querétaro,Municipio de Querétaro,3214,5
133761830290194,Tere Jiménez,AI MKT,3161,3
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,3156,3
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,3139,35
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,3117,23
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,3052,2
776394102389077,Secretaría de Seguridad Pública del Estado de Guanajuato,Secretaría de Seguridad Pública del Estado de Guanajuato,3029,4
100934207930403,Conversaciones,conversacionesmx.com,2927,5
660181064597929,Sr. Político,srpolitico.com,2924,6
111980298454643,Miguel Ángel Sánchez Rivera,Miguel Ángel Sánchez Rivera,2875,4
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,2850,1
112806673771498,Andrea Chávez,Andrea Chavez Treviño,2650,8
120923597592109,Hoy Sí Mx,Consejo de la Comunicación,2595,11
264419680306008,Consejo de la Comunicación,Consejo de la Comunicación,2448,3
103747299357893,Mario Delgado Fans,Grupo Delgado Fans,2434,7
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,2384,10
105768877736080,Mérida Actual,Noticias Sureste,2344,2
104680124489636,Demoscopia Digital,Demoscopia Digital,2303,75
104878035898929,Requetemal,Resonancia EdoMEx,2223,5
124631600949535,Yo Influyo,Yoxmex,2198,70
105801632482042,Noticias San Diego-Tijuana,Noticias San Diego-Tijuana,2176,1
105658496290292,Secretaría de Transporte Jalisco,Gobierno de Jalisco,2173,1
105187135351432,El Informativo,El Informativo,2171,1
104683828731442,Diario Capital,Diario Capital,2156,1
103844118856458,Contraopinión,Contraopinión,2153,1
133478060111915,CEMEX Impacto Social,CEMEX México,2136,21
121149504213025,Informe Salud Morelos,Informe Salud Morelos,2104,2
130352294189330,Adrián Oseguera,Adrián Oseguera,2099,2
101252239569220,Transformando Morelos,Transformando Morelos,2069,8
107733571881670,The Street Journal,The Street Journal,2036,1
345995382241686,PODER 360,PODER 360,1995,3
100366512516352,Víctor Mercado,Víctor Mercado,1981,4
500239473449030,PES Michoacán,Partido Encuentro Solidario,1960,37
1545555582174942,TResearch,TResearch,1957,2
101421899436787,Venta Directa SHCP,Andrea Acosta Romero,1944,1
1567158006922788,Alfredo Paredes,Brecha Comunicación,1873,10
111379098072267,DIME News,Dime News,1822,1
100912992973625,La Política Actual,Josefina Garcia Saldaña,1817,2
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,1780,2
