Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,11321,26
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,2387,6
728518604216173,HELT MED,Stiftelsen HELT MED,2143,1
234659001772,Arbeiderpartiet,Arbeiderpartiet,2089,3
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1940,63
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,1396,3
227165807403160,Vestland Innvandrerråd,Vestland Innvandrerråd,1395,3
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1386,30
102301918919791,Nidaros sosialdemokratisk forum,Nidaros sosialdemokratisk forum,1380,3
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1150,2
344674789296133,McKinsey & Company Norge,McKinsey & Company Inc Norway,1089,9
102560641840786,Preventio,Preventio,794,1
128076177249380,Nationen,Nationen,773,3
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,740,6
1311226819022317,The Norwegian Nobel Institute / Det Norske Nobelinstitutt,Helene Kvernaas,713,26
128907043832503,Nettverk for dyrs frihet,Nettverk for dyrs frihet,678,1
156202914404133,Minerva,Mediehuset Minerva,543,1
126448980866214,Klassekampen,Klassekampen,533,3
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,512,1
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,475,3
772203719475318,Oslo Arbeidersamfunn,Kasper Silkoset Syvertsen,419,2
806116572910186,Åskollen Ungdomsskole,Ståle Frydenlund,389,4
10254410675,Venstre,Venstre,385,3
173739506066242,LO Internasjonalt,LO,349,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,322,3
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,291,1
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,278,1
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,260,2
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,251,5
125185750841432,LO Møre og Romsdal,LO,218,1
34448777123,Haugesund Venstre,Bjørn Gunnar Husby,179,2
20468812735,LO,LO,174,2
319940767621,Sosialistisk Ungdom,Sosialistisk Ungdom,169,2
272684277921121,Bar Liberal,Herman Lund,163,2
1514635018793437,Nordmørslista,Stig Anders Stensvik Ohrvik,154,2
198748346812235,Drammen Venstre,Drammen Venstre,137,1
878808912167876,Mestringshusene,Mestringshusene,115,15
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),111,2
105939782037295,Altinget.no,Altinget AS,110,2
52417950870,Rogaland Venstre,Rogaland Venstre,109,9
126448980866214,Klassekampen,Klassekampen AS,108,1
178151959629,Europabevegelsen,Europabevegelsen i Norge,108,5
53828343371,Epilepsiforbundet,Epilepsiforbundet,107,1
94140749496,HL-senteret,HL-senteret,≤100,1
2241108695915025,Trøndelag Senterparti,Trøndelag Senterparti,≤100,1
65439442167,SAIH,Studentenes og akademikernes internasjonale hjelpefond,≤100,1
129727627649524,Atikko Norway,Atikko Norway,≤100,1
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100,3
