Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,3996,8
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,1344,6
195909420099,Solidariteit,Solidariteit,1170,2
136956534616,Times LIVE,TimesLIVE,1079,14
102251394547417,VF Plus - Lesedi Plaaslike Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,894,2
105557964210312,VF Plus - Ekurhuleni Metropolitaanse Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,731,2
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,625,3
116657351312927,Pledge To Vote SA,Pledge to Vote,396,38
144985128871748,City of Cape Town,City of Cape Town,385,2
6011868110,Democratic Alliance,Democratic Alliance,348,3
178713262328364,DA KZN,Democratic Alliance,340,3
2145594122138312,Action Society,Action Society,340,20
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,284,2
119736861394881,Financial Mail,BusinessLIVE,274,30
106172744063430,The Daily Friend,The Daily Friend,245,20
246425659800809,Central News,Central News,202,7
181204251979581,NEASA,National Employers' Association of South Africa,192,3
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,180,17
111326403969815,DA Nelson Mandela Bay,Democratic Alliance,166,1
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,165,5
100445789444317,DA EC Legislature,Democratic Alliance,161,4
1442286572460668,Inside Education,Inside Education,≤100,2
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100,2
153698181363705,Democratic Alliance Eastern Cape,Democratic Alliance,≤100,1
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
205935323631468,Bradley Hawk Steyn,These ads ran without a disclaimer,≤100,1
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100,4
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,6
1271402709601865,HEALA,HEALA,≤100,2
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,4
108096858922548,The People's Movement,The People's Movement,≤100,1
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100,1
107630775642666,,Crezane Bosch,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,2
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,7
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100,1
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,1
484334254982526,EmanualOnline,These ads ran without a disclaimer,≤100,1
109926928389181,Gabriel Nunes,These ads ran without a disclaimer,≤100,1
646330622101547,Kingdom Leaders Global Alliance,These ads ran without a disclaimer,≤100,1
102502621977163,UAE Africa Connect,These ads ran without a disclaimer,≤100,2
168914843124105,Double Drop,These ads ran without a disclaimer,≤100,1
479653188804784,HRH Prince Ebrahim,These ads ran without a disclaimer,≤100,1
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100,1
113864178277471,Eco Mindset,These ads ran without a disclaimer,≤100,2
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
188872144758,CCTV,These ads ran without a disclaimer,≤100,1
