Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
923633637651202,Morena Sí,Morena Sí,31861,72
449095701815347,Salvador Zamora,Salvador Zamora,17432,6
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,17026,4
100557755099985,Convocatorias 2023,Convocatorias 2023,11965,39
261548570655865,Juan Angel Flores Bustamante,Juan Ángel Flores Bustamante,10838,4
2011285802526787,El Soberano,El Soberano,10576,2
54779960819,United Nations,United Nations with Facebook Ad Credits,10200,9
104680124489636,Demoscopia Digital,Demoscopia Digital,8878,42
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,8463,4
109789081919876,El calor de Morena,El Calor de Morena S.a de C.v,8428,62
110211745174793,Opinion Pública,Opinion Publica,7165,45
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,6893,14
384214801745089,Samuel García,Samuel García,6813,2
109634395756375,Save the Children México,Save the Children México,6608,13
102156692699308,Sembrando el cambio,Sembrando el Cambio S.a de C.v,5997,31
837607596288104,Eliseo Fernández Montufar,Community Manager,5830,1
102068568784360,La Noticia Media,La Noticia Media,5535,4
420690148033445,Enrique Galindo Ceballos,Francisco Enrique Galindo Ceballos,5293,11
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,5260,37
424354117897066,Noticias En El Punto,Noticias en el Punto,4833,13
285058928236909,Mauricio Vila,Mauricio Vila,4787,20
100483239526430,Con ella Sí avanzamos,conellasiavanzamos.com,4786,62
431715380946459,Libre Noticias,Adsocial,4537,23
122166991148783,ICV-NL,ICVNL,4213,2
354326078079338,Campaigns and Elections Mexico,Mario Alberto Rivera Lagarreta,4175,31
1660634044174927,Mendoza Blanco & Asociados S.C.,"Mendoza Blanco & Asociados, S.C.",3926,1
372042876497997,Soy Informante,Soy Informante,3908,3
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,3893,4
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,3687,2
112882117843391,Morena Estado de México,morenaedomex.si,3660,45
106230458464254,Marissa Magaña,Marissa Magaña,3611,1
102597455985344,Yucatán avanza con la 4T,yucatanconla4t.net,3411,31
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,3319,2
183751562214729,David Cortés,David Cortes,3003,2
100882302439369,Camino Informativo,Camino Informativo,2802,3
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,2790,4
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,2770,1
122404620204,Oxfam México,OXFAM MEXICO AC,2725,3
100479802104760,El Faro del Norte,El Faro del Norte,2623,3
100934207930403,Conversaciones,conversacionesmx.com,2592,7
103337707812182,Mujer México,ADsocial,2482,58
458859544909547,DICES,DICES,2405,33
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,2332,9
245685942538080,VOTA Querétaro,VOTA Querétaro,2215,7
108471668438894,Revolucion San Luis,DEGI,2143,30
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,2120,26
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,1971,2
110424554200976,Rafaga Informativa,Ráfaga Informativa,1923,6
309520537353,Fondo Semillas,Fondo Semillas,1757,20
1540267016299241,Gobierno de Atizapán de Zaragoza,Gobierno de Atizapán de Zaragoza,1748,6
107652783975551,CS Medicina Estética,CS Medicina Estética,1744,2
469246976533189,Santiago Creel,SantiagoCreelM,1736,4
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,1731,4
100293722920764,Departamento de Pasaportes Tlalnepantla,Municipio de Tlalnepantla,1717,2
952701658121166,Juan José Frangie,Juan José Frangie,1716,4
56713285274,Greenpeace México,Greenpeace México,1708,8
110552178493339,TcoNoticias,TCO Noticias,1700,31
105768877736080,Mérida Actual,Noticias Sureste,1700,2
109752078573994,Transformando México,Transformando a México,1682,31
105613505562379,Gestoría Social Para El Bienestar Michoacán,Luis Felipe Benitez Gomez,1676,1
107569015351640,Gestoría Social Para El Bienestar 7,Luis Felipe Benitez Gomez,1674,1
108488778457755,Gestoría Social Para El Bienestar 2,Luis Felipe Benitez Gomez,1672,1
107513668696274,Gestoría Social Para El Bienestar 12,Luis Felipe Benitez Gomez,1668,1
102341495894882,Gestoría Social Para El Bienestar Región SurEste B2,Luis Felipe Benitez Gomez,1660,1
101090286010719,Gestoría Social Para el Bienestar Baja California Sur,Luis Felipe Benitez Gomez,1650,1
108907875278989,Fraternidad y Compromiso,Fraternidad y Compromiso,1591,5
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,1580,55
695113350546657,Promoción Ciudad de México,SOME MARKETING,1562,8
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,1523,2
187575292021954,El Rincón Político,El Rincón Político,1446,7
377671629054421,Polemon,Polemon,1408,2
1061732050563894,Fuentes Confiables,Fuentes Confiables,1405,8
106281564753802,Distritt Noticias,AdSocial,1401,9
108687728744220,Caribe Noticias,Caribe Noticias,1397,2
985948888134129,Secretaría de Medio Ambiente de Nuevo León,Gobierno del Estado de Nuevo León,1363,2
174058432636166,El Deforma,El Deforma,1349,1
111356791665420,El Radar,Hector Daniel Sanchez Moreno,1296,15
660181064597929,Sr. Político,srpolitico.com,1292,5
110430508589150,Que Siga López,Que Siga López,1274,2
170761873343298,Tecutli Gómez,Tecutli Gomez,1251,6
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,1239,2
361036630742937,La Política Online MX,La Política Online MX,1202,4
645731535452116,FactoMétrica,FactoMétrica,1183,12
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,1174,8
101740722540217,Todo Tláhuac,Todo Tláhuac,1154,11
101896949369261,Justicia Regia,Justicia Regia,1132,4
101301916123086,Transformarte,transformarteconlat.com,1128,62
155905091696219,La Revelación,La Revelación,1117,4
1545555582174942,TResearch,TResearch,1115,22
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,1106,5
124631600949535,Yo Influyo,Yoxmex,1097,29
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1080,2
170506213454467,Aprendemos Juntos 2030,These ads ran without a disclaimer,1075,3
48966795116,Amnistía Internacional México,Amnistía Internacional México,1057,5
117194212331544,Edoméx Te Informa,Edomex Te Informa,1033,5
1148575438628361,Tendencia Bajío,The Point Publicidad Digital,1030,2
140073896059152,Alejandro Armenta,Alejandro Armenta Mier,1020,3
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,1000,1
100242005506001,Medestetic México,Medestetic México,996,1
259386257405548,Alejandra López Noriega,Alejandra Lopez Noriega,990,5
254852601222832,CEMEX México,CEMEX México,978,5
114024430364416,YoXmx,Yoxmex,967,15
1431026463848662,Darío Benítez,Jorge Alberto Lopez Jimenez,952,2
359377594558289,Prensa Asociada,Prensa Asociada,944,3
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,942,14
105459508439018,Informativo Mx,Informativo Mex,913,2
479751765559726,Manuel Hernández Badillo,Manuel Hernández Badillo,910,15
102950168111617,Día al Día Nuevo León,Día al Día Nuevo León,897,1
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,894,2
592495347619799,Mi familia es primero,Yoxmex,893,13
418039951683898,Hernán Salinas Wolberg,Hernán Salinas Wolberg,877,2
258241614593678,AulaTec,Pedro Beristain Flores,843,6
112507801521278,VEMO,VEMO,833,11
1464452090535253,Red Ciudadana,Red Ciudadana,810,4
103599355021002,Norma Treviño,Rogelio Jesus Lopez Martinez,801,6
104427969110522,Jornada Regia,Jornada Regia,799,4
106014454506899,Fuera de Lugar,Fuera de Lugar,792,2
438264206323038,PAN Santa Catarina,PAN Santa Catarina,783,1
803041666459797,Enrique de la Madrid,Enrique de la Madrid,762,2
104191707896834,Mayab Informativo,Noticias Sureste,760,2
101128435630238,Química y Formulación,Química y Formulación,751,11
106493250995751,Oriente Al Instante,Noticias Sureste,737,1
164183347562623,Denuncia México,euthenics,734,8
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,732,15
109929920648150,El Sur Al Momento,Noticias Sureste,731,1
102542454680516,Lupita Oyervides,Maria Oyervides Valdez,730,2
106866305596350,Tu vecino informa,Tu Vecino Informa,726,4
2059420467624770,El Tecolote Diario,El Tecolote Diario,723,1
