Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
100240152175449,ป้าโส FC by Tacina,Dunyawat  Bamrungchan,30328,155
161651553861945,Amnesty International Thailand,Amnesty International Thailand,9888,3
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,5368,12
112073738279329,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,3226,58
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,2924,6
1639146799524292,Omi,These ads ran without a disclaimer,2728,1
103493019318704,เพิ่มพงศ์ วงศ์ทรายทอง - เบลล์,เพิ่มพงศ์ วงศ์ทรายทอง,2563,7
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,2282,20
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,2151,9
108635927540997,เทมส์ ไกรทัศน์ - ภูเก็ต,เทมส์ ไกรทัศน์ - ภูเก็ต,1939,3
108553605171587,อ้อ อรทัย เกิดทรัพย์ - ภูเก็ต,อ้อ อรทัย เกิดทรัพย์ - ภูเก็ต,1823,5
115195181447846,อ้อ ศิรินันท์ ศิริพานิช,อ้อ ศิรินันท์ ศิริพานิช,1745,7
234345809961492,ส.ส.จ๋า วชิราภรณ์ กาญจนะ,ส.ส.จ๋า วชิราภรณ์ กาญจนะ,1732,10
113516956981172,ขจรศักดิ์ ประดิษฐาน,ขจรศักดิ์ ประดิษฐาน,1558,6
467424870040934,ปกรณ์ อารีกุล,ปกรณ์ อารีกุล,1541,2
101749882528477,Nunnisa.linen,Kritanun Temkirungraung,1516,70
101274425792459,กิตติพงศ์ รวยฟูพันธ์ - ส.ก.ไอซ์ เขตทุ่งครุ,กิตติพงศ์ รวยฟูพันธ์ - ส.ก.ไอซ์ เขตทุ่งครุ,1388,4
106337912336664,ปั้น ณัทกร แก้วพิจิตร,ปั้น ณัทกร แก้วพิจิตร,1317,4
103145762546765,Jrlei kepzc,These ads ran without a disclaimer,1315,1
490715381426766,บิลลี่ - Jirawat Arunyakanon - จิรวัฒน์ อรัณยกานนท์,บิลลี่ - Jirawat Arunyakanon - จิรวัฒน์ อรัณยกานนท์,1272,6
258984171484737,นนท์ นนทิวรรธน์,วรรณชัย เรือนแก้ว,1259,3
414100949350619,ณัฐนันท์ กัลยาศิริ - ทนายบอน,ณัฐนันท์ กัลยาศิริ,1247,2
622674297897819,Screenshirt2020,Screenshirt2020,1078,2
100530401779420,พรรคไทยภักดี,พรรคไทยภักดี,1023,6
106643522277071,แป๊ะยิ้ม - ทรงศักดิ์ ส่งเสริมอุดมชัย,Songsak Songsermudomchai,1010,2
111067427367211,หนึ่ง กิตติพล รวยฟูพันธ์ ว่าที่ผู้สมัคร สส ทุ่งครุ ราษฎร์บูรณะ พรรคเพื่อไทย,หนึ่ง กิตติพล รวยฟูพันธ์ ว่าที่ผู้สมัคร สส ทุ่งครุ ราษฎร์บูรณะ พรรคเพื่อไทย,1007,1
107535498701936,ธาม สมุทรานนท์ - Tharm Smuthranond,Yonlapat Wangsarn,999,3
264065496937763,My Chavapol (ชวพล วัฒนพรมงคล),My Chavapol (ชวพล วัฒนพรมงคล),984,2
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,734,3
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",713,13
105782438913837,มีศักดิ์ ภักดีคง,มีศักดิ์ ภักดีคง,696,1
197431367819037,กลุ่มรักพิษณุโลก - บวรเดช,บวรเดช ปาล์ม หล้าแหล่ง,692,1
106872458897954,ระพีพัฒน์ สุเมธโชติเมธา,ระพีพัฒน์ สุเมธโชติเมธา,680,2
109253101480638,วรท ศิริรักษ์ - Warot Sirirak,วรท ศิริรักษ์ - Warot Sirirak,643,1
183238185051108,อรรถวิชช์ สุวรรณภักดี,อรรถวิชช์ สุวรรณภักดี,609,4
113001706909463,สส.เป้ นภาพร เพ็ชร์จินดา Dr.Napaporn Petchinda,สส.เป้ นภาพร เพ็ชร์จินดา Dr.Napaporn Petchinda,605,2
104014285798198,กานต์ กิตติอำพน,กานต์ กิตติอำพน,598,3
103210705400269,ธนา เฉยปัญญา-Thana Choeipanya,Thanik Intarat,589,1
112706641077875,สจ.ดนุภัทร์ เชียงชุม,สจ.ดนุภัทร์ เชียงชุม,572,4
2009054229181721,Nattacha Boonchaiinsawat - ณัฐชา บุญไชยอินสวัสดิ์,Lidear Nunarnan,565,1
116679231319335,ตุ๊ก - กานสีนี,Dunyawat  Bamrungchan,537,3
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,533,3
100301042076812,นพพล ธนิกุล,นพพล ธนิกุล,489,1
102530815945359,องอาจ วชิรพงศ์,Areeya Namdokmai,482,1
626952517700280,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,439,1
113855987049534,โอเล่ เอกชัย ผ่องจิตร์,โอเล่ เอกชัย ผ่องจิตร์,433,1
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,410,1
107680428496756,ttb advisory,These ads ran without a disclaimer,403,1
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,401,2
109181551570681,วชิราภรณ์ นิรันตราภรณ์ - Wachiraporn Niruntraporn,Wachiraporn Niruntraporn,380,1
