Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
114024430364416,YoXmx,Yoxmex,33203,100
936003293273572,Nexo Político,Nexo Político,29985,5
124631600949535,Yo Influyo,Yoxmex,24748,112
884158955066166,RecuperaTuFuturo,RecuperaTuFuturo,24665,215
548030698711734,Arturo Ávila,Arturo Avila,18606,1
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,18415,14
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,17544,5
111335258596893,Mandarina Noticias,Mandarina Noticias,16806,56
1434774360104311,Dr. Christian Gabriel Rios,Dr. Christian Gabriel Rios,15042,2
56713285274,Greenpeace México,Greenpeace México,14378,71
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,13417,10
1613868898897076,Waldo Fernández González,Waldo Fernández González,12025,40
102265631123832,Gobierno de Puebla,Gobierno de Puebla,11860,7
100215376197287,Guerreros del voto,Guerreros del Voto,10922,54
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,10622,24
114249423327281,Los Reporteros MX,Los Reporteros MX,10124,8
102084795217656,Cuatro T,Cuatro T Noticias,10058,4
102733419446167,Información al Momento,Información al Momento,9131,8
279469625434543,Paco Cienfuegos,Paco Cienfuegos,8958,59
107003701683545,Migra Noticias,Migra Noticias,8847,63
454013577974506,IEEM Oficial,IEEM Oficial,8043,3
208252773259792,Creo en mi país,Consejo de la Comunicación,7838,9
611053902572622,Focus Mx,Focus Mx,7570,13
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,7331,6
118779597832158,México en la Mira,México en la Mira,7041,6
113432345067152,Mujeres por la Transformación de Oaxaca,Mujeres por la Transformación de Oaxaca,6788,12
803910906354530,La Vanguardia Torreón,VanguardiaTorreon,6563,1
109634395756375,Save the Children México,Save the Children México,6356,16
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,5580,10
213625872445337,POSTAmx,Klave Media SAPI de CV,5428,9
449095701815347,Salvador Zamora,Salvador Zamora,5257,3
103599104583822,Andrés Mijes,Harman Consultores,5200,4
101267031439463,Voz de las Empresas,Consejo de la Comunicación,5134,18
1908715999353140,A Tiempo.Tv,A Tiempo Medio Digital SA de CV,5129,1
285058928236909,Mauricio Vila,Mauricio Vila,4992,28
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,4947,25
120742094292987,Informativo Mujeres,Informativo Mujeres,4569,4
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,4427,41
120544204635995,Gobierno de Baja California,Gobierno de Baja California,4334,4
108687728744220,Caribe Noticias,Caribe Noticias,4333,4
1491263724459803,Fuerza Noticias,Jesus Gonzalez Lozano,4101,2
330687001173397,Olivia Salomón,Olivia Salomón,4089,25
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,3860,4
2330030160374237,Balance 24,Balance 24,3752,18
458859544909547,DICES,Ruben Alonso Soria Sanchez,3650,19
493453457351145,Coparmex Nacional,Coparmex Nacional,3570,20
280972885567343,México Posible,México Posible,3520,4
108199465164850,Resistencia Obradorista - Que Siga La Democracia,Resistencia Obradorista - Que Siga La Democracia,3370,2
112901823690886,Toño López Ruiz,Jose Antonio Lopez Ruiz,3305,5
162949857103721,Gobierno Colima,Gobierno Colima,3260,8
112326041858210,Ulises Chávez,Ulises Chávez Tenorio,3138,32
105768877736080,Mérida Actual,Noticias Sureste,3102,2
102107279495045,Las netas,LASNETAS.ORG,3060,4
183751562214729,David Cortés,David Cortes,3027,1
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,2983,8
140242770250742,La Cuarta Transformación,La Cuarta Transformacion,2963,1
126053684120856,Gobierno del Estado de Oaxaca,Gobierno del Estado de Oaxaca,2930,13
536886746673043,Jóvenes MX,Yoxmex,2925,19
107733571881670,The Street Journal,The Street Journal,2851,5
378066826265989,EdoMéx al momento,EdoMéx al momento,2828,1
265938437673601,Yo Soy Mi Planeta,Yoxmex,2805,20
254852601222832,Cemex México,CEMEX México,2798,20
102047299114046,DataClub.mx,Data Club,2755,2
111351485007835,Central Informativa - Norte,Central Informativa,2708,2
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,2635,18
1773267296035505,La hora,La hora,2574,2
102268952205344,Noticias México,Kimberley Lisset Martinez Alanis,2570,2
108691922194941,Convocatorias 2023B,Convocatorias 2023,2494,9
113982881676646,Poder Morenx,Poder Morenx,2453,30
281125785691978,Saber Votar,Angel Alfredo Solis Lugo,2337,1
543830382749706,Compromiso Social Mx,Compromiso Social Mx,2325,20
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,2271,1
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,2185,17
107356960929927,Las Noticias-Política,Noticias Política,2135,2
800053706697232,Lupita Saldaña,Lupita Saldaña,2106,2
101212808784634,República 21,Rosa Eugenia Diaz Biones,2026,4
1479710548743849,Meridiano,Meridiano,2000,1
102887391421290,Anonymous Rojo,Francisco Javier Noriega Valenzuela,2000,1
100269480525872,Data Mexico,Data Mexico,1993,3
139767742461,Manuel Velasco Coello,Luis Humberto Morales Paniagua,1958,5
258241614593678,AulaTec,Pedro Beristain Flores,1956,15
270919281867,Iplaneg,Gobierno del Estado de Guanajuato,1950,14
592495347619799,Mi familia es primero,Yoxmex,1949,32
1424057367811413,Ipas México,Jennifer Gonzalez Campos,1849,5
1452189031676518,Hyundai México,HYUNDAI MEXICO,1806,2
106154079160818,Leo Gallegos,José Leonides Gallegos Glori,1797,24
110202035047513,Héctor Castillo,Hector Castillo Olivares,1795,2
122154061801959,Colectivo Mujeres Cabeza de Familia,Yoxmex,1746,22
247091415478957,Lorena de la Garza Venecia,Lorena de la Garza Venecia,1725,2
577664992340571,Alfonso Durazo,Alfonso Durazo,1722,4
623059864992990,No se Vale Mx,No Se Vale,1710,1
421877377878288,Municipio de Querétaro,Municipio de Querétaro,1706,3
247775885648262,Víctor Lagunas Peñaloza,Victor Lagunas Peñaloza,1687,5
105414048762055,Irma Bolaños,DIF Oaxaca,1686,2
503029186533760,Osoigo México,Osoigo México,1645,40
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,1594,2
122404620204,Oxfam México,OXFAM MEXICO AC,1554,1
104502545545325,El Sol de América,El Sol de America,1547,5
111024680681758,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,1481,3
192680674189566,El Respetable,Bruno Agustin López Arguelles,1480,8
103146715098739,Jaime Acevedo,INGENIO,1460,9
893730880832707,CEDET,Jona Reyes Caballero,1452,2
102277802642718,El Templo Del Jaguar,El Templo Del Jaguar,1428,2
140073896059152,Alejandro Armenta,Alejandro Armenta Mier,1402,3
752108654806970,El Bienestar de Coahuila,El Bienestar de Coahuila,1347,2
114014437620505,Jóvenes Construyendo La 4T,Jóvenes Construyendo La 4T,1346,1
110550398683823,Pasión por comunicar,Maximizando Ideas,1321,142
100669948503285,Botanero Express,Botanero Express,1300,2
961310490582166,FeliFer Macías,Felipe Macías,1287,6
844418029243150,Luis Zuñiga Noticias,Luis Zuñiga Noticias,1278,2
101442456305536,Informante Edomex,Informantedomex,1266,2
213693228664478,Cámara de Diputados - H. Congreso de la Unión,Camara de Diputados - H. congreso de la unión,1259,1
133478060111915,Cemex Impacto Social,CEMEX México,1255,10
108846835200933,Nacion24,Nacion24,1238,16
405824826113969,IEEG Instituto Electoral del Estado de Guanajuato,IEEG Instituto Electoral del Estado de Guanajuato,1201,2
104035435916689,Reportero en Acción,Reportero en Acción,1197,96
106915721192416,El Potrero Noticias,El Potrero Noticias,1191,2
104696039189146,Morelos de mi Corazón,Morelos de mi Corazón,1120,1
102571299059219,Centro de Desarrollo y Actualización de Competencias,Joaquin Tovilla Lopez,1119,4
1422169704755958,Alfredo Ramírez Bedolla,Alfredo Ramírez Bedolla,1114,2
111488018416139,Información de actualidad,Información de Actualidad,1094,4
100539512991362,Yo con Ella,Jessica Hernandez Martinez,1086,2
104004578368645,Binary Politics,Techsoft consulting,1060,1
