Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,139,8
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,106,4
111544041335161,Antikorupcija info,Antikorupcija.info,104,25
102667249419191,GenChange,Arijana Trle,≤100,3
162926690478548,Oslobodjenje,Oslobodjenje,≤100,4
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,10
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100,2
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,11
109652028193268,Revizije info,Revizije info,≤100,14
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,8
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,7
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,2
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,3
147315858633088,Istinomjer,Istinomjer,≤100,7
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
1494057107558990,Javna rasprava,Javna rasprava,≤100,12
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,4
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,2
399785513413851,Naša stranka Novo Sarajevo,Naša stranka Novo Sarajevo,≤100,3
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100,4
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
163080080447411,Републичка странка Српске,Filip Lučić,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,2
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100,2
151296002169571,Jelena Trivic,Jelena Trivic,≤100,2
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100,1
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,2
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,2
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,4
2401351939921390,Raport.ba,Raport Media Group,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
222651158602821,Narod i Pravda Novo Sarajevo,Elvedina Vugic,≤100,2
717865981730224,Belmin Zukan,Belmin Zukan,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
105085525653191,Предраг Кукољ - Predrag Kukolj,Предраг Кукољ,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
466104626910826,Arnes Avdić,Arnes Avdic,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
119698898115100,Vedad Deljković info,Vedad Deljković,≤100,2
332496257320171,Alen Girt,Alen Girt,≤100,1
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100,1
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,1
115157034796408,Aisling AI,These ads ran without a disclaimer,≤100,2
289446947817747,Global Citizen,These ads ran without a disclaimer,≤100,1
101388509327100,Extra famous,These ads ran without a disclaimer,≤100,1
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100,1
117482577917989,Сделай Мульт,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100,3
100408139141307,Concerts Lovers,These ads ran without a disclaimer,≤100,1
2354017254707192,Learning English with Oxford,These ads ran without a disclaimer,≤100,1
1452734928361216,Matt Johnson,These ads ran without a disclaimer,≤100,1
101749628198714,Promova,These ads ran without a disclaimer,≤100,1
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100,2
100525605800075,Meet and Greet,These ads ran without a disclaimer,≤100,2
582401951817774,Behar TV,These ads ran without a disclaimer,≤100,1
102712641857828,Our Funny Little Site Studio,These ads ran without a disclaimer,≤100,1
10606591490,TIME,These ads ran without a disclaimer,≤100,1
