Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
643137272398136,Sverige för UNHCR,Sverige för UNHCR,57964,9
608975645850217,Vattenfall,Vattenfall Sverige,42775,51
369582590803,Dagens ETC,ETC-tidningarna,31552,53
151159271594797,Systembolaget,Systembolaget,23466,5
382243262003,Plan International Sverige,Plan International Sverige,9222,25
1757191391203190,Proethos fond,Proethos AB,8892,2
114526821939129,Arla,Arla,8440,5
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7291,7
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7109,7
111630258867610,Röda Korset,Röda Korset,6386,13
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5884,37
59324455950,UNICEF Sverige,UNICEF Sverige,5252,11
237146235237,Timbro,Tankesmedjan Timbro,5214,33
109886133732943,RESCUE - Sverige,RESCUE - Sverige,5192,3
72659261793,Rädda Barnen,Rädda Barnen,4381,69
95735961890,Greenpeace Sverige,Greenpeace Sverige,4224,135
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,3742,26
101341883359561,Matsmart Sverige,Matsmart,3541,8
279974638809211,Oxfam Sverige,Oxfam Sverige,2914,4
19746853632,Djurens Rätt,Djurens Rätt,2856,1
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2827,63
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2447,46
186513678039755,Fortum,Fortum Sverige,2206,31
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,2123,7
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2102,5
131103013625213,Statens institutionsstyrelse,Statens institutionsstyrelse - SiS,2019,6
8040892957,Socialdemokraterna,Socialdemokraterna,1660,37
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1483,8
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,1453,2
42676805259,Diakonia,Diakonia,1322,7
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1321,11
314872662206,Ekonomifakta,Ekonomifakta,1257,55
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,1247,4
1633181116933852,SvD Junior,SvD Junior (SvD),1165,12
106579105171694,ETC nyhetsmagasin,ETC Media AB,1056,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1012,29
212604496324,Fackförbundet ST,Fackförbundet ST,971,61
187178991394420,Miljöpartiet de gröna i Skåne,Miljöpartiet de gröna i Skåne,939,2
1419307421424959,Demokraterna,Demokraterna,913,1
24574889995,Charlie Weimers MEP,Charlie Weimers,894,1
111699453757094,Soft Towel Games,These ads ran without a disclaimer,841,3
379686162129542,Svea Bank,Svea Ekonomi,777,5
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,652,27
166406746310,Resumé,Resumé,599,2
273053169937029,ClimateHero,ClimateHero,579,7
1531320107133721,Syre,Dagens O2 AB,564,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,559,4
296423575695,Afrikagrupperna,Afrikagrupperna,558,6
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,550,9
328754490337,Vårdförbundet,Vårdförbundet,531,30
965458110149319,Byggindustrin,Byggindustrin,526,2
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,500,1
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,499,20
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,493,18
239855722130,Nyhetsmagasinet Fokus,Fokus,492,6
837168576425006,Prins Carl Philips och Prinsessan Sofias stiftelse,Prinsparets Stiftelse,436,4
112225970344,Räddningsmissionen,Räddningsmissionen,403,20
45101268520,SSU,SSU,400,10
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,398,4
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,384,1
175843834306,WaterAid Sverige,WaterAid Sverige,379,6
185230521507744,Kommunalarbetaren,Kommunalarbetaren,367,2
223302541061447,Nema Problema,Nema Problema,367,3
690167674732029,Lena Hallengren,Socialdemokraterna,358,4
101314752343226,Malin Ragnegård,Kommunal,342,2
539297539496434,Dagens Samhälle,Dagens Samhälle,334,1
312084019369,Dagens Medicin,Dagens Medicin,321,1
163305633746125,Karneval förlag,Holviks,294,1
407290589320311,ABF Örebro län,Mikael Runesson,284,6
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,282,1
613483698714322,Suicide Zero,Suicide Zero,274,2
104902269544771,SLU,"SLU, Sveriges lantbruksuniversitet",273,1
382066395683576,Dustin,Dustin,271,1
113710601984970,Barnfonden,Barnfonden,265,3
230671826970236,Uppsala konstmuseum,Uppsala kommun,264,14
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,259,13
178362315106,European Parliament,European Parliament,258,8
122512491125750,Ängelholms kommun,Ängelholms kommun,257,3
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,256,1
408171019221426,Slöseriombudsmannen,Skattebetalarnas Förening,253,5
252516142116820,Abir Al-Sahlani,Abir Al-Sahlani,253,1
244897208924797,Arbetet,Arbetet,248,1
899603916845362,JAG Personlig assistans,JAG Personlig assistans,246,4
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,246,9
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,237,1
355819811185620,Arba Kokalari,Moderaterna,231,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,228,4
109969847586061,Morgon-Tidningen,AIP Media,227,1
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,222,2
116787001729336,Linköpings kommun,Linköpings kommun,219,1
116625915833782,DailySweden,Mased Media News AB,211,2
100523520034965,Region Uppsala,KSMG,203,1
640780126093378,Norstedts Juridik,Norstedts Juridik,202,2
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,200,6
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",195,1
323156205347,Vänsterpartiet,Vänsterpartiet,195,4
329452290816078,Tidningen Market,Tidningen Market,194,1
120216874723147,Svenskt Sigill,Svenskt Sigill,193,15
120633071295935,Fairtrade Sverige,Fairtrade Sverige,184,11
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,183,1
126245644082634,Malmömoderaterna,Malmömoderaterna,179,3
100261020152077,Väsbymoderaterna,Väsbymoderaterna,177,2
294444197371898,Byggnads Skåne,Byggnads Skåne,172,2
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,169,8
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,166,8
1089666701084947,Timbro förlag,Timbro Förlag,166,2
712230305617939,Uniper i Sverige,Uniper i Sverige,164,6
122291934457124,Handelshögskolan vid Göteborgs universitet,Handelshögskolan vid Göteborgs universitet,163,1
303070626373544,Socialdemokraterna i Helsingborg,Socialdemokraterna Helsingborg,159,3
153194577050,Kristdemokraterna Solna,Kristdemokraterna i Solna,155,2
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,151,5
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,150,8
356032977210,Vi-skogen,Vi-skogen,144,6
358786473035,Fagerhult,Fagerhults Belysning AB,144,3
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,144,1
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,142,1
237287320360804,Omtanke.today,Jenny Fors,130,3
435489349877161,Moderaterna i Östergötland,Moderaterna i Östergötland,128,1
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,128,6
