Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
113969008665734,Ministère de la Santé et des Services sociaux (MSSS),Ministère de la Santé et Services sociaux,5911,36
1817729271829272,Secrétariat à la condition féminine,Secrétariat à la condition féminine,5328,13
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,4493,43
203652059653094,Government of British Columbia,Government of British Columbia,4174,5
163336718421,PSAC - AFPC,PSAC - AFPC,3647,58
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,3243,15
544846182381424,United Conservative Caucus,United Conservative Caucus,2823,26
109045051805492,Made The Canadian Way,Canadian Energy Centre,2783,20
154462904588700,Enbridge Gas,Enbridge Gas,2661,75
104811292976689,SOS violence conjugale,SOS violence conjugale,2624,21
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2131,16
102828041144081,Here For Students,Ontario Secondary School Teachers' Federation (OSSTF),1861,6
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,1688,13
972617702814352,Économie Québec,Économie Québec,1623,6
104386908631938,Pathways Alliance,Pathways Alliance,1611,7
115835521825983,UNHCR Canada,UNHCR Canada,1581,61
139019864276,Oxfam Canada,Oxfam Canada,1501,24
230448456985193,Elections Ontario,Elections Ontario,1457,4
405377872902754,Canada Action,Canada Action,1344,48
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,1324,14
1422057448099551,Spirits Canada,Spirits Canada,1256,8
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,1216,28
1097840090260804,National Police Federation,National Police Federation,1184,116
108635379686,CNIB,CNIB,1013,34
107385241806,Plan International Canada,Plan International Canada,995,76
113297740077607,Canadian Energy Centre,Canadian Energy Centre,973,110
447980405253906,Public Service Alliance of Canada - Prairie Region,Public Service Alliance of Canada - Prairie Region,934,11
370233926766473,Environnement et Changement climatique,Environnement et Changement climatique Canada,871,15
177741812241442,SCFP-Québec,le SCFP,861,23
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,803,12
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,799,8
394745970602999,The Council of Canadians,The Council of Canadians,757,24
168617319831578,Nature Canada,Nature Canada,746,6
134147499998111,Ministère de la Sécurité publique du Québec,Ministère de la Sécurité publique,670,6
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,646,61
117926081552324,Équiterre,Équiterre,642,15
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,620,12
177004795666755,Manitoba Government,Manitoba Government,600,15
105020357850802,Pivot,Pivot,599,18
105168452865235,Bell Aliant,Bell,596,1
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,591,76
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,583,128
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,581,54
105833301076507,CUPE Local 38,CUPE Local 38,567,8
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,564,12
171258630277,Commission des droits de la personne et des droits de la jeunesse,Commission des droits de la personne et des droits de la jeunesse,559,1
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,547,117
106917558391358,Alliance Nouvelles voies,Pathways Alliance,537,4
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,533,23
26394435211,Canadian Cancer Society,Canadian Cancer Society,524,1
33730130515,Metro Vancouver,Metro Vancouver,514,8
113305766875943,SIDE-Sommet international de l'écocitoyenneté,SIDE-Sommet international de l'écocitoyenneté,513,84
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,506,29
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,491,2
16761458703,University of British Columbia,The University of British Columbia,488,17
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,433,12
182645321760265,Ville de Montréal,Ville de Montréal,423,2
114849617772737,Care2 Canada,Press Pause Collective,422,13
901776976544599,RBC Wealth Management,RBC Wealth Management,417,2
200828269970776,PEI PC Party,Progressive Conservative Association of PEI,415,33
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,406,26
586362242026180,Radio-Canada OHdio,Radio-Canada,370,20
633812813408377,Elections Canada,Elections Canada,365,12
19750184960,Greenpeace Canada,Greenpeace Canada,362,197
177681485609462,Radio-Canada,Radio-Canada,362,3
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,359,20
101655285390205,Roulons électrique,Roulons électrique,344,7
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,341,26
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,324,3
7522587804,Green Party of Ontario,Green Party of Ontario,318,5
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),316,10
108587420188,United Way Greater Toronto,United Way Greater Toronto,299,68
104853517861788,Surrey’s Say on Policing,National Police Federation,287,10
152467601467262,BMO Groupe financier,BMO Financial Group,287,4
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,267,8
281999881613,World Vision Canada,World Vision Canada,264,4
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,264,10
180862678644381,Ontario NDP,Ontario NDP,260,9
200480966638039,Supremacy 1914,These ads ran without a disclaimer,260,2
35715544220,Stand.earth,Stand.earth,252,22
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,247,183
115023341897487,BellAliantFR,Bell,238,1
465410500144023,Government of Saskatchewan,These ads ran without a disclaimer,237,1
159713615718,WWF-Canada,WWF-Canada,235,34
106432095003415,Our Nova Scotia RCMP,National Police Federation,219,22
256967407720183,LEO,Léger,213,27
106360778489053,Fuelling Canada,Canadian Gas Association,211,84
52543970197,Environmental Defence Canada,Environmental Defence,207,7
658318450979357,Globe Content Studio,Globe Content Studio,205,2
130286616989573,CECI - Centre d'étude et de coopération internationale,CECI - Centre d'étude et de coopération internationale,200,36
143249880633,World Animal Protection Canada,World Animal Protection Canada,196,16
2068689353407405,NDP PEI,NDP PEI,196,28
183212951743526,PEI Liberals,PEI Liberals,195,32
158469129085,TVO,TVO Today,186,1
110298731950020,Branden Leslie for Portage-Lisgar,Branden Leslie Campaign,183,6
85291563763,ICNA Relief Canada,ICNA Relief Canada,182,19
67197771286,Elections BC,Elections BC,181,1
211536155525838,ICI Estrie,ICI Estrie,179,32
