Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,35119,10
59324455950,UNICEF Sverige,UNICEF Sverige,33779,19
608975645850217,Vattenfall,Vattenfall Sverige,25015,28
126567104406,Hyresgästföreningen,Hyresgästföreningen,22020,56
179931025357058,Kommunal,Kommunal,17737,29
643137272398136,Sverige för UNHCR,Sverige för UNHCR,13696,18
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,13515,10
72659261793,Rädda Barnen,Rädda Barnen,12202,75
236879092476,Håll Sverige Rent,Håll Sverige Rent,7488,103
122074554119,EU Social,EU Social,7266,7
116717338342420,Pacific Green Party of Oregon,These ads ran without a disclaimer,6680,9
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6154,30
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,6136,15
382243262003,Plan International Sverige,Plan International Sverige,6056,20
111630258867610,Röda Korset,Röda Korset,6000,25
205373616736,Avfall Sverige,Avfall Sverige,5250,16
18880778360,ActionAid Sweden,ActionAid Sweden,4567,5
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4437,11
369582590803,Dagens ETC,ETC-tidningarna,4393,24
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4306,1
95735961890,Greenpeace Sverige,Greenpeace Sverige,4050,68
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,4001,47
279974638809211,Oxfam Sverige,Oxfam Sverige,3777,12
186513678039755,Fortum,Fortum Sverige,3760,27
101341883359561,Matsmart Sverige,Matsmart,3641,7
130666626950917,Öresundskraft,Öresundskraft,3036,2
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2903,7
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2871,31
899603916845362,JAG Personlig assistans,JAG Personlig assistans,2820,5
440345132668081,UL,UL,2731,2
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2565,14
102335578503312,Linköpingslistan,Linköpingslistan,2275,1
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2159,5
676246449160270,Sverigedemokraterna,Sverigedemokraterna,2101,25
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1967,44
237813956289260,Maskrosbarn,Maskrosbarn,1885,8
8040892957,Socialdemokraterna,Socialdemokraterna,1632,13
150057951690751,OKQ8,OKQ8,1559,2
42676805259,Diakonia,Diakonia,1505,14
153270724787,Amnesty International Sverige,Amnesty International Sverige,1504,17
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1481,2
379686162129542,Svea Bank,Svea Ekonomi,1450,4
261455205686,LRF,LRF,1433,8
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1407,8
314872662206,Ekonomifakta,Ekonomifakta,1310,73
369122343101775,e.on,E.ON Sverige AB,1169,1
161213770567846,Operation Smile Sverige,Operation Smile Sverige,1151,7
195379633820701,Svenskt Kött,Svenskt Kött,1145,19
245214805905370,Konkret,Opulens Förlag AB,1082,6
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,977,23
118090278221826,Erikshjälpen,Erikshjälpen,896,4
296423575695,Afrikagrupperna,Afrikagrupperna,879,7
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,844,2
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,794,6
234172635050,Forum för levande historia,Forum för levande historia,734,6
109969847586061,Morgon-Tidningen,AIP Media,731,1
164732593563582,Söderberg & Partners,Söderberg & Partners,729,3
56002955332,Jörgen Warborn,Moderaterna,701,1
163305633746125,Karneval förlag,Holviks,689,4
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,685,25
237146235237,Timbro,Tankesmedjan Timbro,648,52
512800882149538,Region Västerbotten,Region Västerbotten,642,5
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,635,17
140417992681511,Clowner utan Gränser,Clowner utan Gränser,634,6
178193355556765,Nordström Assistans AB,Nordström Assistans AB,612,2
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,607,2
518144408210153,Våra barns klimat,Våra barns klimat,601,3
166406746310,Resumé,Resumé,596,2
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,586,1
111699453757094,Soft Towel Games,These ads ran without a disclaimer,565,3
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,552,1
328754490337,Vårdförbundet,Vårdförbundet,545,22
105087234904276,Auroramålet,Aurora,538,2
412192732132640,ECPAT Sverige,ECPAT Sverige,511,19
356032977210,Vi-skogen,Vi-skogen,507,11
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,506,18
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,499,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,492,16
312084019369,Dagens Medicin,Dagens Medicin,453,1
103296115466644,Skattenytta,Kommissionen för Skattenytta,446,8
106579105171694,ETC nyhetsmagasin,ETC Media AB,435,3
1042091032500520,Kvartal,Kvartal,429,8
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,427,1
1633181116933852,SvD Junior,SvD Junior (SvD),420,4
501132336729353,ETC Solpark,ETC Solpark,407,3
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,406,2
273053169937029,ClimateHero,ClimateHero,406,7
630606087010683,Sverigedemokraterna Solna,SD Solna,403,1
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,394,5
539297539496434,Dagens Samhälle,Dagens Samhälle,388,1
1267325956645384,Bonzi,Bonzi,387,3
699391876922779,Veronica Magnusson,Veronica Magnusson,382,1
175656912484553,Unionen,Unionen,371,17
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,365,3
61602439009,NCC,NCC,362,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,357,15
965458110149319,Byggindustrin,Byggindustrin,351,1
323156205347,Vänsterpartiet,Vänsterpartiet,343,13
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,340,12
113710601984970,Barnfonden,Barnfonden,317,3
212604496324,Fackförbundet ST,Fackförbundet ST,313,21
2002046333202650,Bli nämndeman,Bli nämndeman,311,9
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,303,5
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,302,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,294,1
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,290,3
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,289,2
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,278,9
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,270,11
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,269,2
320930784643530,Storasyster,Storasyster,264,1
147672065396607,Sverigedemokraterna Linköping,Sverigedemokraterna Linköping,263,2
150820354221,"DIK - facket för kultur,  kommunikation och kreativ sektor",DIK,262,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,257,3
217391588404948,Katalys,Katalys,250,2
104504131846268,Dawit Isaak-biblioteket,Dawit Isaak-biblioteket,246,1
1829725353928210,Tomas Tobé,Tomas Tobé,229,1
251829904829983,David Lega,David Lega - Kristdemokraterna,228,1
2049059538654945,Sanofi Sverige,These ads ran without a disclaimer,224,1
887305194662637,Axess Magasin & TV,Axess Magasin & TV,212,1
579268339149105,Erik Bergkvist,Socialdemokraterna i Europaparlamentet,209,1
690167674732029,Lena Hallengren,Socialdemokraterna,206,4
19746853632,Djurens Rätt,Djurens Rätt,202,2
239855722130,Nyhetsmagasinet Fokus,Fokus,200,7
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,198,5
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,196,2
287880713020478,Rörelsen,Rörelsen,196,8
171732326218384,Handelsanställdas förbund,Handelsanställdas förbund,194,3
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,192,1
250421669832,Tekniska verken,Tekniska verken,188,4
213401419608502,SE BARNEN,SE BARNEN,186,1
109605035734212,Sensus studieförbund,Sensus studieförbund,182,2
181590825305317,COWI Sverige,COWI Sverige,180,10
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,174,2
475427706138827,Vänsterpartiet Östergötland,Vänsterpartiet Östergötland,174,2
231705333633358,Göteborgs stift Svenska kyrkan,Göteborgs stift Svenska kyrkan,173,2
817537348393004,Länsförsäkring Kronoberg,Länsförsäkring Kronoberg,172,1
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,172,6
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,172,2
439408222749809,Socialdemokraterna Västmanland,Socialdemokraterna Västmanland,172,5
121182911263997,Moderaterna Kungsbacka,Moderaterna Kungsbackakretsen,172,1
197762513603868,MÄN,MÄN,171,3
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,166,5
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,165,1
175843834306,WaterAid Sverige,WaterAid Sverige,164,5
304506059702034,Tidningen Fönstret,Tidningen Fönstret,162,1
268608766607208,Svensk Tidskrift,Svensk Tidskrift,156,3
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Region Skåne,154,2
1757410027826711,Skaramoderaterna,Skaramoderaterna,151,4
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,150,2
1715208875382561,OP Assistans,OP Assistans,149,2
1540294046226139,Feministsmeden,Feministsmeden,148,1
676354189056401,Henrik Fritzon,Socialdemokraterna i Skåne,148,1
298545626828036,Socialdemokraterna i Botkyrka,Socialdemokraterna i Botkyrka,144,1
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,144,2
104218709131600,Hexicon,Hexicon,143,3
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,142,5
100154266829621,Kyrkans Tidning,Kyrkans Tidning,142,2
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,139,4
105051279529106,Kulturhuset Stadsteatern,Kulturhuset Stadsteatern,139,3
1697756977180173,Jonas Attenius,Socialdemokraterna i Göteborg,136,2
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,133,1
124538000979281,Enhet,Enhet,132,1
109765142387174,Höganäs kommun,Höganäs kommun,132,1
329452290816078,Tidningen Market,Tidningen Market,130,1
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,125,1
94131568386,Region Gävleborg,Region Gävleborg,124,1
342952129133948,Kultur i Malmö,Kultur i Malmö,123,1
513322965515580,Socialdemokraterna Kumla,Socialdemokraterna Kumla,122,1
187832004591985,LO-distriktet i Småland och Blekinge,LO-distriktet i Småland och Blekinge,112,1
47024738335,Hoppets Stjärna Sverige,Hoppets Stjärna,111,1
212284955495610,Elektrikerna,Elektrikerna,108,2
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,107,3
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,106,2
354067957968746,Kommunal Väst,Kommunal Väst,105,1
388037891351308,Kristdemokraterna Haninge,Kristdemokraterna Haninge,104,2
114736451897793,Socialdemokraterna i Södertälje,Socialdemokraterna i Södertälje,104,1
882970465088842,Svenskt Näringsliv Kalmar län,Svenskt Näringsliv,102,3
180578795331360,Svenskt Näringsliv Blekinge,Svenskt Näringsliv,101,4
125777020786691,Mikael Damberg,Socialdemokraterna,101,1
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,101,4
146593541117,nwt.se,NWT Media AB,≤100,3
1089666701084947,Timbro förlag,Timbro Förlag,≤100,2
273402369438867,By Billgren,By Billgren AB,≤100,2
142592279178601,RFSL Rådgivningen Skåne,RFSL Rådgivningen Skåne,≤100,1
308075749348969,Svenskt Näringsliv Kronoberg,Svenskt Näringsliv,≤100,4
253510692370,Arbetaren,Arbetaren,≤100,1
150339891652630,Rönningepartiet,Rönningepartiet,≤100,3
270592853332987,Alternativ för Sverige,Alternativ för Sverige,≤100,1
107898832590939,European Commission,European Commission,≤100,1
102654346518564,Centerpartiet i Östersund,Centerpartiet i Östersund,≤100,1
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,≤100,4
132934600111301,Skogsstyrelsen,Skogsstyrelsen,≤100,1
124892400864698,Företagarna,Företagarna,≤100,1
761381800679159,Peab Asfalt i Sverige,Peab Asfalt AB,≤100,1
1420487581354870,Centerpartiet i Salem,Centerpartiet i Salem,≤100,1
114033205273395,Svenska Burmakommittén,Svenska Burmakommittén,≤100,1
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,≤100,1
1791189177563263,Sverigedemokraterna Södertälje,SD Södertälje/Nykvarn,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
231584306927975,Sverigedemokraterna Norrtälje,Sverigedemokraterna Norrtelje,≤100,1
154313704727539,Rättighetscentrum Norrbotten - mot diskriminering,Rättighetscentrum Norrbotten,≤100,1
100261020152077,Väsbymoderaterna,Väsbymoderaterna,≤100,1
625464187622795,Unga tankar om musik,Unga tankar om musik,≤100,1
341237002630986,Karlshamns kommun,Karlshamns kommun,≤100,1
137789886310956,Socialdemokraterna Huddinge,Socialdemokraterna Huddinge,≤100,1
182726910344,Hela Sverige Ska Leva,Hela Sverige Ska Leva,≤100,4
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,≤100,5
268593563268202,Kristdemokraterna Tyresö,Kristdemokraterna Tyresö,≤100,2
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,≤100,13
195221297179003,Ulricehamns kommun,Ulricehamns kommun,≤100,1
614939535271869,Tobias Baudin,Socialdemokraterna,≤100,2
213326548681872,LO-distriktet i Västsverige,LO-distriktet i Västsverige,≤100,1
188821514474911,Preem,Preem AB,≤100,1
346044595529071,Centerpartiet Falkenberg,Centerpartiet Falkenberg,≤100,2
12690894340,Centerpartiet,Centerpartiet,≤100,1
101320658099429,Renoveringsraseriet,Renoveringsraseriet,≤100,1
496283363842454,Sverigedemokraterna Vänersborg,Sverigedemokraterna Vänersborg,≤100,2
250833255029427,Socialdemokraterna Kungsbacka,Socialdemokraterna Kungsbacka,≤100,1
288168764608020,Miljöpartiet de gröna i Gnesta,Miljöpartiet de Gröna i Gnesta,≤100,1
637059916689561,Naturskyddsföreningen i Bohuslän,Naturskyddsföreningen i Bohuslän,≤100,1
105705289049643,Alliansen i Tingsryds kommun,Alliansen i Tingsryds kommun,≤100,1
150909028299502,Jernkontoret,Jernkontoret,≤100,4
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,≤100,2
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100,3
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100,1
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,≤100,1
111501558543800,Sörmland lever,Sörmland Lever,≤100,1
153194577050,Kristdemokraterna Solna,Kristdemokraterna i Solna,≤100,1
161086337290646,Moderaterna i Region Västmanland,Moderaterna i Region Västmanland,≤100,2
737936546266980,Sverigedemokraterna Järfälla,Sverigedemokraterna Järfälla,≤100,1
158865377503653,Moderaterna i Mariestad,Moderaterna i Mariestad,≤100,1
1432591790382295,ByMartinsdotter,By Martinsdotter,≤100,8
254543154597970,Miljöpartiet i Stockholms stad,Miljöpartiet i Stockholms stad,≤100,3
310330762482786,Sara Kukka-Salam,Socialdemokraterna Solna,≤100,1
171312316271928,Brottsofferjouren Värmland,Brottsofferjouren Värmland,≤100,1
1522679411362377,Lighthouse - Swedish Maritime RD&I collaboration platform,Lighthouse - Swedish Maritime RD&I collaboration platform,≤100,1
1430055687258769,"Kristdemokraterna, Lycksele",Kristdemokraterna Lycksele,≤100,1
183019125106776,Liberalerna Tyresö,Liberalerna Tyresö,≤100,1
170519996379,Vänsterpartiet Malmö,Vänsterpartiet Malmö,≤100,1
133324910077114,Byggnads Stockholm-Gotland,Byggnads Stockholm-Gotland,≤100,1
436023469767659,Centerpartiet i Norrtälje,Centerpartiet Norrtälje,≤100,1
230671826970236,Uppsala konstmuseum,Uppsala kommun,≤100,2
