Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103907495935157,צו חירום,צו חירום,5818,24
106136394376777,Idan Yakov,Rama Yarimi,2231,21
104743111658191,Ron Ben Shushan,רון בן שושן,2040,3
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,1361,7
604890186681585,מור ויצמן,Mor Weitzman,1353,27
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,1256,2
210968782252395,פתחון לב,פתחון לב,1241,12
100230935579742,מתחת לרדאר,מתחת לרדאר,1229,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,1026,33
203379449685023,לוחמים לשלום,לוחמים לשלום,805,1
1694881230559425,אבירם דהרי - ראש העיר,Liran Tal,795,1
1073548259341247,לובי 99,לובי 99,765,1
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",749,26
103851895179872,אמהות לביאות,Nataly Milner,634,3
204780362875106,מקור ראשון,מקור ראשון,589,112
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,513,13
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,489,45
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),458,9
116194014677604,עופר סלע. ממשיכים את התנופה ביואב,Ofer Sela,425,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,414,42
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,413,2
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,406,9
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,384,4
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,342,4
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,337,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,322,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,297,2
137449656335533,Amnesty International Israel,Amnesty International Israel,296,25
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,275,2
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,270,2
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,269,1
172654247853282,Shenhav musanbar,Shenhav Musanbar,263,3
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,251,3
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,250,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,231,3
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,223,2
106895605678077,מחאת המילואימניקים,מילואימניקים,222,2
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",221,9
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",220,6
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,218,1
849824028408565,תנועת אם תרצו,תנועת אם תרצו,209,4
377161539406940,רפי סער,רפי סער,207,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,202,5
115028251920872,זהבה גלאון Zehava Galon,צו חירום,190,2
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,187,2
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,184,3
107944488939695,דורשים מהנהגת המדינה להגיע להסכמה רחבה,Matan Gilad,184,1
767262423350854,פורום הדיור הציבורי,Danny Gigi,184,1
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,183,4
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,183,2
199381213757428,שי קינן - shai keinan,Erez Yaffe,181,1
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",181,1
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,181,1
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,177,10
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",175,3
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,167,6
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,158,2
655074111504644,تاغ ميئير: أمل، لا إرهاب,تاغ ميئير: أمل، لا إرهاب,152,1
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,151,1
219091481560790,מרים פיירברג - איכר,נתניה אחת,149,2
103793039307889,נתי לרנר לראשות מועצת יואב,נתי לרנר לראשות מועצת יואב,147,27
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",146,6
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,142,2
113410581644966,אורית גוטמן,אורית גוטמן,141,17
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,136,18
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,128,2
500238833397356,ציפי ברנד,ציפי ברנד,128,2
340069009019,ice אייס,ice אייס,126,6
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,123,1
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,120,5
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,120,5
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,119,3
103428925850338,אבי סלמה - נתניה,Avi Slama,118,2
361464970647064,זהר בלום,זהר בלום,116,2
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,114,12
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,113,2
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,110,2
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",107,3
129618240428658,כוח לעובדים,כוח לעובדים,106,1
100849682799685,Just together,Omri Saada,106,2
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,104,1
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,104,7
110927093853286,رئيس مجلس عبلين المحلي : مأمون الشيخ,Mohammed Sh Ahmad,101,4
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100,2
308048836418327,סיעת הילה שלם והתושבים - קרית אתא,סיעת הילה שלם והתושבים - קרית אתא,≤100,3
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100,5
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100,2
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100,6
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,≤100,2
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,≤100,2
107570621520073,אמיר ווסקו לראשות העיר קריית ים,Amir Voskoboinik,≤100,2
102875512730840,רון קוגמן - Ron Kogman,Ron Kogman,≤100,1
100978407934166,תנועה ישראלית,Israeli Movement,≤100,5
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,Adnan Issa,≤100,2
