Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,1544,3
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,875,47
100160129076368,רפי סער - ראש העיר כפר סבא,רפי סער - ראש העיר כפר סבא,838,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,828,14
204780362875106,מקור ראשון,מקור ראשון,804,82
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,784,4
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,780,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,779,9
103907495935157,צו חירום,צו חירום,733,12
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,728,4
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,691,1
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,644,1
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",628,5
325048350950892,רמי גרינברג,עיריית פתח תקוה,563,7
161096657252221,שוברים שתיקה,שוברים שתיקה,526,4
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,524,8
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,476,32
106136394376777,Idan Yakov,Rama Yarimi,465,4
2241550506131359,שמואל בוקסר,שמואל בוקסר,445,6
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",439,6
604890186681585,מור ויצמן,Mor Weitzman,423,1
767262423350854,פורום הדיור הציבורי,Danny Gigi,422,4
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,422,3
103428925850338,אבי סלמה - נתניה,Avi Slama,390,2
1824323844461002,יקיר שינדלר,יקיר שינדלר,386,2
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,372,1
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,367,1
172002696179214,דודו קוכמן לראשות המועצה האזורית יואב,דודו קוכמן,362,1
468634849844348,עיריית אור יהודה,עיריית אור יהודה,353,2
124894077550811,ישראל חופשית,ישראל חופשית,327,6
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,302,22
377161539406940,רפי סער,רפי סער,300,2
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,297,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,297,2
113410581644966,אורית גוטמן,אורית גוטמן,296,6
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,292,2
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,290,6
189064091982224,המכון הישראלי לתכנון כלכלי,המכון הישראלי לתכנון כלכלי,289,1
104743111658191,Ron Ben Shushan,רון בן שושן,278,2
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,272,13
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,262,3
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,258,4
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,253,3
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,252,1
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,251,3
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,249,16
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,248,3
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,247,4
427614157753794,מוטי ששון - moti sasson,מוטי ששון,241,2
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,233,4
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,230,23
790149967713981,דרכנו,דרכנו,225,4
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",221,8
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,218,2
103183301914371,כוח של אמא,Nataly Milner,210,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,209,2
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,205,1
107110828789769,רוני בריק,רוני בריק,202,2
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,202,2
172654247853282,Shenhav musanbar,Shenhav Musanbar,202,4
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,200,2
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,196,1
501512673192146,Авигдор Либерман,ישראל ביתנו,196,3
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",196,4
109523830757998,דמוקרטtv,דרכנו,196,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,195,5
143563882388180,עיריית אשקלון,עיריית אשקלון,194,6
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",194,4
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,188,3
102371638090830,רדיקל,רדיקל - בית לרעיונות,186,2
106750535660138,ליכוד חזק - מאיר כהן,Meir Cohen,185,1
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",179,2
137449656335533,Amnesty International Israel,Amnesty International Israel,179,11
