Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
109322002065194,EKIS,EKIS,14138,31
547821942058909,Pilipinas Today,WFPH,9106,48
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,5120,2
335569904541261,Samahan ng mga Traydor at Lokohan,Samahan ng mga Traydor at Lokohan,4802,1
1566478310240623,Francis Tolentino,Francis Tolentino PH,4038,29
269175894020945,Pilipinas Today,WFPH,2914,13
1571061213111533,GlobeICON,Globe Telecom,2374,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2266,1
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,1591,3
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,1539,4
1922749344643532,The World Tonight,The World Tonight,1507,13
476553329103668,Alex Advincula,Alex Advincula,1403,1
495629064258114,Lolita Karen Javier,Lolita Karen Javier,1395,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1265,2
100832516036177,Quality Source Verified Legit Seller,These ads ran without a disclaimer,1249,12
121843141182573,Ayala Corporation,Ayala Corporation,1230,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,1224,7
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,1125,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1098,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,1082,8
325780477966356,Geo 24/7,Energy Development Corporation,1043,44
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,1018,1
1436149970022142,Papelemento,These ads ran without a disclaimer,1014,1
2271543113085523,Pilipinas Today AM,WFPH,975,4
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,860,33
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,843,3
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,819,3
257830240980106,Ronnie Dadivas,Roxas City United,806,3
101009635619821,Istorya Ta,Hook Digital,801,1
176725369945441,Pilipinas Today,The World Tonight,689,6
556893261136432,Atty. Lordan Suan,Atty. Lordan Suan,653,1
705660422953865,About Metro Pacific,WFPH,650,7
1332938170076882,Tatak QC,Polsure,634,2
118263363420286,Pilipinas Today Ilocos,WFPH,576,5
102684712090159,Mayor Glenn Pampolina Flores,EMPORIA ANALYTICS,560,11
100562967966954,Filipinas Radyo AM,WFPH,553,6
358799977784803,Break Free From Plastic,Break Free From Plastic,517,1
100668628818013,Bim Ignacio,Bim Ignacio,507,1
333701057319933,MAYOR RAJIV ENAD,Friends of Mayor Rajiv Enad,506,3
185633641527060,Toby Tiangco,Toby Tiangco,500,2
1329675533726600,Pilipinas Today QC,WFPH,498,4
1759941490758280,Jerry Treñas,Jerry Treñas,488,8
106103675585640,The Business Manual,These ads ran without a disclaimer,480,1
1424468067858949,Vice Justin Gatuslao,Vice Justin Gatuslao,462,3
102550901310332,Pilipinas Visayas,WFPH,440,5
374004705980904,Philippine Business for Education,Philippine Business for Education,438,3
104781745948087,"Romeo ""Jun"" Lumagui Jr.",These ads ran without a disclaimer,425,1
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,422,3
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,409,3
105929115643626,Caroline Tanchay,Caroline Tanchay,407,20
102886345339673,Ben Patron,Ben Patron,400,1
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,377,1
109867628173478,Ronin Leviste,Ronin Leviste,366,6
107701168822758,Aksyon TV,Aksyon TV,338,2
1779870368752390,May JOY sa QC,Polsure,320,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,315,1
701517253228758,DOSTv,DOSTv,311,4
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,305,1
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,300,2
112512037866969,BM Ric Ric Dy Olegario,BM Ric Ric Dy Olegario,296,1
186667502068528,Larry De Costa,WFPH,295,3
102532175283826,OK si Odie Tarriela,Ok Si Odie Tarriela,291,2
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr","Teodorico ""Nonong"" T Haresco, Jr",283,6
328476033688,Metro Channel,These ads ran without a disclaimer,268,1
106066225014933,BOKAL Dindo V. Dysico,BOKAL Dindo V. Dysico,266,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,242,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,239,4
100649511897423,John-John Garcia,Friends of John-John Garcia,227,1
