Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
100332749664541,Ja zum Klimaschutz-Gesetz,JA zum Klimaschutz,8817,125
106321615725425,Oui à la Loi climat,Oui à la loi climat,4335,60
126289610761942,Grünliberale,Grünliberale,2407,86
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,2178,14
1220118614712552,Non à la loi sur le gaspillage de l'électricité,Non à la loi sur le gaspillage de l'électricité,1660,4
119186944514904,Unabhängige Schweiz - Unabhängige Energieversorgung,Klima Allianz,1297,10
179829952053386,Vert'libéraux,Parti vert'libéral Suisse,1188,47
103426324579756,Ein Lohn zum Leben,Ein Lohn zum Leben,892,3
334655940216136,Nein zum Stromfresser-Gesetz,Nein zum Stromfresser-Gesetz,859,6
108893095528257,In185-Non,IN 185,799,3
15733998334,FDP,FDP,726,54
105023728023626,Forum Wirtschaftsstandort Schweiz,Swissholdings,507,8
194790813901953,Grüne Schweiz,Grüne Schweiz,507,11
146548032062281,Fastenaktion,Fastenaktion,490,3
131066326987,SP Kanton Zürich,SP Kanton Zürich,488,10
97220294896,SP Schweiz,SP Schweiz,461,16
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,456,9
1483343695307824,Campax,Campax,448,66
100109808734387,Schweizer Wirtschaft für das Klimagesetz,Schweizer Wirtschaft für das Klimagesetzt,428,8
375071409495559,Future 3 I de,Fondation Future 3.0,394,4
1886381148253031,Économie suisse pour la loi climat,Économie Suisse pour la loi climat,374,8
513407995428696,actif-trafiC,actif-trafiC,369,5
18087904183,PLR,PLR,323,27
36735923253,umverkehR,umverkehR,298,4
212297922293183,UDC Suisse,UDC Suisse,268,2
113106815069066,"OUI à la LEFI - Notre logement, c’est toute notre vie",CGI,260,8
104434902404462,SI all' imposta minima dell'OCSE,Alleanza per la riforma dell’imposta preventiva,254,5
179845512038427,swisscleantech,swisscleantech,244,28
291359247729208,PS Suisse,PS Suisse,241,8
627220684023668,GRÜNE Zürich,Grüne Kanton Zürich,240,4
106434042447582,oui-acacias.ch,Comité unitaire en faveur du PLQ Acacias 1,228,30
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,218,15
147201418675114,Swissmem,Swissmem,217,23
116890591678651,Vert'libéraux - Genève,Parti vert'libéral genevois,202,5
84150672409,SP Stadt Zürich,SP Stadt Zürich,201,2
112878345109547,NON-in181 - NON à cette bombe fiscale,Fer Genève,198,7
1131283210260777,Future 3,Fondation Future 3.0,197,4
1012263022170223,HotellerieSuisse,HotellerieSuisse,189,13
1199285680176885,izzy,Verein Klimaschutz Schweiz,176,1
251838211585945,SP Basel-Stadt,SP Basel-Stadt,172,14
102014399307738,Direkt,direkt,165,6
1320679421302500,HabitatDurable,Casafair - HabitatDurable,164,8
260591187302640,Parti socialiste genevois,Parti socialiste genevois,159,12
122487807413337,Mehr günstige Wohnungen in Zürich,Mehr günstige Wohnungen in Zürich,151,2
162373287239957,SVP Schweiz,SVP Schweiz,138,2
91248575349,SVP Thurgau,SVP Thurgau,135,3
309380022477251,Casafair,Casafair,127,12
314909850912,SP Graubünden - PS Grischun - PS Grigioni,SP Graubünden,122,10
107793295629503,Tourismus für das Klimagesetz,Tourismuskomitee «JA zum Klimagesetz»,118,4
169510248558,Die Mitte - Le Centre,Die Mitte,105,10
51415837765,Greenpeace Switzerland,Greenpeace Switzerland,103,3
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,≤100,15
100389251799156,Die Berner Arbeitgeber.,Der Berner Arbeitgeber.,≤100,2
103915262545181,KMU geprüft,KMU geprüft,≤100,1
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100,6
112511615157200,Plateforme pour la justice fiscale,Plateforme pour la justice fiscale,≤100,19
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),Eidgenössisch-Demokratische Union Schweiz,≤100,17
8142847754,Jungfreisinnige Schweiz,Jungfreisinnige Schweiz,≤100,14
100257256973322,Stark+vernetzt,stark + vernetzt,≤100,4
115646168191821,Gebührenwahnsinn-Nein,Komitee gegen den Gebührenwahnsinn,≤100,4
100844786282093,SÌ alla Legge clima,Sì alla legge clima,≤100,11
101715872923024,Mindestlohn NEIN,Überparteiliches Komitee NEIN zum Mindestlohn,≤100,55
1526697364280066,Partito Socialista Ticino,Partito Socialista Ticino,≤100,3
105117748995381,Next Generation Riva,Next Generation Riva,≤100,16
48980326364,Public Eye,Public Eye,≤100,7
106778582237484,Noah Weber,Noah Weber,≤100,5
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100,5
1964006623854188,Christoph Zimmerli,Christoph Zimmerli,≤100,1
108471975894983,Chambre vaudoise du commerce et de l'industrie (CVCI),Chambre Vaudoise du Commerce et de l'Industrie,≤100,2
535897123124799,Jeunes Libéraux-Radicaux Suisse,Jeunes Libéraux-Radicaux Suisses,≤100,11
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,≤100,2
1092252917594218,Initiative pour les glaciers,Association suisse pour la protection du climat,≤100,2
135939773133793,Grüne Winterthur,Grüne Winterthur,≤100,6
111572431777901,Simon Michel in den Nationalrat,Simon Michel in den Nationalrat,≤100,5
100847496372968,Ja zur Ombudsstelle Aargau,"Co-Präsidium Abstimmungskomitee ""Ja zur Ombudstelle Aargau""",≤100,4
105302842574771,FDP.Die Liberalen Kanton Zug,FDP.Die Liberalen Zug,≤100,10
141853552532665,Romana Heuberger - Stadtratskandidatin,Romana Heuberger - Stadtratskandidatin,≤100,9
97721121385,Public Eye,Public Eye,≤100,6
102063439477752,Simon Stocker in den Ständerat,Komitee «Stocker is Stöckli»,≤100,5
112273518443237,JSVP Säntis,JSVP Säntis,≤100,1
109997062087311,Des logements pour Montreux,Des logements pour Montreux,≤100,4
1509464445976953,IHK Thurgau,IHK Thurgau,≤100,21
618765881570878,EKS,Elektrizitätswerk des Kantons Schaffhausen AG,≤100,1
108508838895507,2x JA zu den Parkier- und Parkkartengebühren,2x JA zu den Parkier- und Parkkartengebühren,≤100,3
1579272705641700,Gabriela Suter,Gabriela Suter,≤100,2
238982909481105,Les Vert·e·s Genevois·es,Les Vert-e-s genevois-es,≤100,5
220197041662012,Kleinbauern-Vereinigung / Petits paysans,Kleinbauern-Vereinigung VKMB,≤100,6
202907189862969,Verdi Liberali,Parti vert'libéral Suisse,≤100,10
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,2
140334276690,Grüne Luzern,GRÜNE Luzern,≤100,5
1003078936442534,Zuger Wirtschaftskammer,Zuger Wirtschaftskammer,≤100,16
