Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
1428873024044736,المدن - almodon,المدن - almodon‎,2014925,21
1438703606372190,Elham Said Freiha,Elham Said Freiha,955224,2
394633411339696,fiftyfiftylb,FiftyFiftylb,701493,4
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich - صفاء درويش,597015,1
117345834653901,This is Beirut,This is Beirut,512537,9
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,298507,9
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac Foundation,286120,4
107698404702208,Alkalima,Alkalima Onlime,258358,5
137195823051820,Maharat Foundation,Maharat Foundation,228060,8
1012540132187376,Alafdal News الأفضل نيوز,AlAfdal News الأفضل نيور,208955,4
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,172090,1
101985661610385,Annahar Al Arabi,Annahar Al Arabi,149254,1
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,134328,4
110470091436602,Ici Beyrouth,Ici beyrouth,134328,5
112056958469490,SPI Lebanon,SPI Lebanon,134328,10
2351186658355640,Lebanon And The World - لبنان والعالم,Lebanon And The World - لبنان والعالم,104478,1
105319651353770,Jusur,Jusur,104478,3
102672531482527,Ihab Matar - إيهاب مطر,AW,95224,9
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,89552,2
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,77761,2
108728968627122,Beirut24.org,Beirut24.org,74627,1
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,74627,1
100659516049636,Maestro Johnny Karam,These ads ran without a disclaimer,72537,1
327943840921884,ONDES,ONDES,47164,1
2509759842418472,LebTalks,Lebtalks,44776,1
107800617419717,MYKA Foundation,MYKA Foundation,44776,1
181474425313506,موقع يا صور,These ads ran without a disclaimer,29851,1
834890283550973,Tarek Daoud طارق الداوود,Tarek Daoud طارق الداوود,29851,1
1744356319118477,هنا لبنان,هنا لبنان,29851,3
105849222420616,Bel Wasat-بالوسط,belwasat,29851,1
204309706385271,Maharatnews,Maharat Foundation,14925,1
123458990728979,maharat_training_center1,These ads ran without a disclaimer,14925,1
104154192025759,Roland Mokheiber - رولان مخيبر,Roland Mokheiber - رولان مخيبر,14925,2
100857675472522,ScreeN+,These ads ran without a disclaimer,1205,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
112416568138364,Al Mashhad المشهد,These ads ran without a disclaimer,≤100,1
110020365338801,The Silk Road-Shaanxi,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
9179830029,Queen Mary University of London,These ads ran without a disclaimer,≤100,1
109394287227673,පිට රටක තනි උනු අපි,These ads ran without a disclaimer,≤100,1
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100,1
273089522819834,24Media,These ads ran without a disclaimer,≤100,1
