Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
142614625077,WWF Polska,WWF Polska,2926,46
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2854,44
57544755889,Amnesty International Polska,Amnesty International Polska,2764,45
178362315106,European Parliament,European Parliament,1605,13
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,1196,3
102811109411234,Do:łącz,Dołącz,1182,9
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1179,14
1683534065241470,OKO.press,OKO.press,1165,34
108675458379147,Liczy się energia,Liczy się energia,1128,2
228168274881,wysokieobcasy,wysokieobcasy,1077,10
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,1058,4
513969188677442,Compassion Polska,Compassion Polska,913,19
102931488739,Platforma Obywatelska,Platforma Obywatelska,912,1
50063176484,TVN24,TVN,816,18
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,667,118
178415208919146,Solidarna Polska,Solidarna Polska,659,6
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),619,5
136884656519145,IOM Poland,International Organization for Migration,597,6
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,584,9
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,544,7
32104614789,Greenpeace Polska,Greenpeace Polska,493,3
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,492,11
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,487,47
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,478,11
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,469,5
1227194230675141,Pratia,Pratia SA,446,11
339855706171439,Dobra Fabryka,Dobra Fabryka,430,8
142218132483199,Kasa Stefczyka,Kasa Stefczyka,423,9
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,393,5
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,386,5
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,369,6
104921858016507,Dzień Dobry Podatki,Michał Wilk,369,11
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,367,3
514735281965536,Demagog,Stowarzyszenie Demagog,330,20
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,328,2
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,325,5
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,315,2
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,296,4
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,263,115
1480642642217482,Marcin Dmowski,Marcin Antoni Dmowski,257,1
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,256,9
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,254,16
173086948664,Infor.pl,Infor.pl,252,13
1468635720112377,Bogusław Wontor,Bogusław Tadeusz Wontor,250,4
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,248,2
114337719936632,Marszałek Artur Kosicki,Marszałek Artur Kosicki,247,1
406758116099067,Fundacja Kasisi,Fundacja Kasisi,240,3
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,234,3
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,228,32
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,218,12
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,214,22
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,212,3
133482470024453,Newsweek Polska,Newsweek Polska,208,3
108072144154309,Sebastian Łukaszewicz,Sebastian Łukaszewicz,204,3
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,199,4
1496359750659795,Michał Wójcik,Michał Wójcik,198,2
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,195,14
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,195,19
475584852475176,Pozytron,Bartłomiej Jan Ginter,193,7
561109754080680,Związek Miast Polskich,Związek Miast Polskich,186,9
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,186,4
74863922834,Krytyka Polityczna,Krytyka Polityczna,183,8
102577288350341,Super Biznes,se.pl,173,3
108006762199271,Renta Wdowia,Renta Wdowia,169,3
108615841643141,Ladne.co,These ads ran without a disclaimer,169,7
305401181544,UNICEF Poland,UNICEF Polska,166,3
1044561172373086,Dom Samotnej Matki w Zielonej Górze,Dom Samotnej Matki w Zielonej Górze,164,1
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,163,3
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,162,6
110647840532680,Merge Mayor,These ads ran without a disclaimer,160,1
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,159,14
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,158,2
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),155,1
137877409609952,Lewica,Nowa Lewica,153,1
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,151,8
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,150,12
205950160250231,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,Robert Włodzimierz Pietrzyk,149,3
