Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
200480966638039,Supremacy 1914,These ads ran without a disclaimer,8211,2
100119618576089,Asuku Media Centre,Asuku Media Center,5650,4
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,4852,2
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,4197,3
103659931561604,ramos_autos,These ads ran without a disclaimer,3802,2
100202924924063,Page 36,Page 36,3738,11
294587734226015,Hon. Amb. Sobomabo Jackrich - Egberipapa,Hon. Amb. Sobomabo Jackrich - Egberipapa,3694,1
964474507011105,Minister Jayclef,These ads ran without a disclaimer,2656,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,2419,2
109086344721836,Jeremiah Nedu Music,These ads ran without a disclaimer,2304,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2017,4
104523359275418,Mallam Zaki,These ads ran without a disclaimer,1986,1
111989374734629,Akarachi Campaign Organization,Akarachi Campaign Organziation,1573,1
100391171881746,Matrixliveng.com,Matrixliveng.com,1385,3
236831106803225,Accountability Lab Nigeria,Accountability Lab Nigeria,1187,1
878141452335886,The Hope For Nigeria,Kerry Kenu,1154,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1000,1
701090923257144,Within Nigeria,WITHIN NIGERIA MEDIA LTD,997,1
1564358537188482,Dr Betta Edu,Prince Charles Ekanem Iv,996,1
103298728066769,shoes_by_shem,These ads ran without a disclaimer,956,1
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,947,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,930,6
104110364883259,abbytohxoft,These ads ran without a disclaimer,790,1
102169824695398,Rero TV,Rero TV,647,2
632332697110646,Divine Dynamic,These ads ran without a disclaimer,643,1
103260505442427,Lenzo Homes,These ads ran without a disclaimer,497,1
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,461,1
258237094650339,Voice Of More,Adeosun Abdulwahab Adebowale,461,2
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,461,1
226045621524475,Dei gratia furniture,These ads ran without a disclaimer,417,1
504523013265155,Validnews.ng,Prince Charles Ekanem Iv,416,1
111180371693748,Rt.Hon Peter Odey - Cross River State Deputy Governor -Elect,Prince Charles Ekanem Iv,368,1
399865110824129,Dr. Deji Folutile's BLOG,These ads ran without a disclaimer,313,1
232096183960855,Kiwivisuals,These ads ran without a disclaimer,309,1
241664783089008,Xin,These ads ran without a disclaimer,267,1
103968065823281,Stevosa's Corner,These ads ran without a disclaimer,≤100,1
102406562561015,Umar Namadi,Muttaka Turaki Gujungu,≤100,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,≤100,1
104213733254731,E-Reporter News,These ads ran without a disclaimer,≤100,1
477522008967542,Benneth Nwankwo 0fficial Page,Benneth Nwankwo 0fficial Page,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
103347622684104,Magic1674-02,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,2
100331663036214,Yu-227,These ads ran without a disclaimer,≤100,1
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,2
127223393628282,Ywj-052,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
121569847552169,deeperthansurfacelevelofficial,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
102226435515262,Pop Cultr,These ads ran without a disclaimer,≤100,1
561401207312234,StartUs,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,1
