Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
931203933666198,Startup Pakistan,Startup Pakistan,10078,3
97429917898,ProPakistani,ProPakistani,5501,7
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,2865,10
109493084543028,Four Corners with Tarar,NEXT TV,2751,2
106404676842052,ووٹ کو عزت دو,ووٹ کو عزت دو,2623,1
235260763713150,Assistant Commissioner Daska,These ads ran without a disclaimer,2376,5
171980796153771,Siraj ul Haq,Siraj ul Haq,2308,4
100308592833663,Muhammad Naveed Butt,Muhammad Naveed Butt,2127,1
113529535064904,Chaman bikes showroom bikes available,These ads ran without a disclaimer,2076,1
144494398930201,Jamaat -e- Islami Pakistan,Jamaat -e- Islami Pakistan,2010,3
109771132134070,کتابوں کی بستی,Zauq E Adab,1893,5
136685708574073,Islamic Political Movement,Islamic Political Movement,1820,3
594606007235747,Abdul Aleem Khan,Abdul Aleem Khan,1595,1
108032181861181,Suno News HD,Suno News HD,1328,1
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,1066,9
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,1049,2
105376492571743,Jamaat-e-Islami Peshawar,Jamaat-e-Islami Peshawar,1020,1
111791888503468,Hafiz Shahid Ghug,Hafiz Shahid Ghug,1007,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,6
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,867,1
115591005188475,Global Times,These ads ran without a disclaimer,859,1
112689834835163,Ahmed Raza,Ahmed Raza,813,1
103946348033605,Kids Kingdom,These ads ran without a disclaimer,598,2
224263390969298,Haji Sajid Tareen,These ads ran without a disclaimer,579,2
114574031568927,Gujar khan News,These ads ran without a disclaimer,535,1
412740818918534,Rana Mubashir,Rana Mubashir,513,1
114829488261326,Dr Babar Rasheed,Dr Babar Rasheed,496,1
108091784319799,Khyber Heights,These ads ran without a disclaimer,489,1
173070036386587,Raja Tariq Murtaza,Raja Tariq Murtaza,422,2
115798388197514,Sher Azam Khan,Sher Azam Khan,420,1
1706863532970589,Nasir Hashmi,Nasir Hashmi,376,2
191721880848785,Anees Hussain - Excellence in Education,These ads ran without a disclaimer,337,1
482423005156668,VoiceOfHazara.com,Voice Of Hazara,336,3
103621736137786,KSA Lover السعودیہ عربیہ,These ads ran without a disclaimer,329,1
106069895723797,زوہیب جٹ,These ads ran without a disclaimer,319,1
110676890477070,Book Store,These ads ran without a disclaimer,306,1
100247253026658,Mian Awais Qasim Tullah Official,Mian Awais Qasim Tullah Official,290,1
103833429296804,Amir Dogar,These ads ran without a disclaimer,268,1
118077024492789,سلمان اعظم,These ads ran without a disclaimer,229,1
103669542339889,Arbab Zain Omar,These ads ran without a disclaimer,226,1
509675336212254,نگری لورہ نیوز,These ads ran without a disclaimer,166,1
104699294839888,Pakistan Tribune,Pakistan Tribune,160,1
103196975965925,Muhammad Umair official,These ads ran without a disclaimer,131,1
629196867492267,Lala Abdul Raheem,Lala Abdul Raheem,111,1
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,≤100,2
118973541159511,Jamaat-e-Islami Lahore,Jamaat-e-Islami Lahore,≤100,1
111912027185391,Ch. Naeem Ejaz,These ads ran without a disclaimer,≤100,1
111990965084251,MindfulPakistan,These ads ran without a disclaimer,≤100,1
702279983471744,Olympic Council of Asia,These ads ran without a disclaimer,≤100,1
105396082410434,White News English,White News English,≤100,1
1273472576127176,Muhammad Usman Malik,Muhammad Usman Malik,≤100,1
104492809353959,Arnab Acharya,These ads ran without a disclaimer,≤100,1
145136288859515,GQ South Africa,These ads ran without a disclaimer,≤100,1
111466150514386,Election Commission Of Pakistan - ECP,Election Commission Of Pakistan - ECP,≤100,2
101160702224736,White News,White News,≤100,1
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,1
395997657147730,صحيفة الشعب اليومية أونلاين بالعربية,These ads ran without a disclaimer,≤100,1
1000222293436605,Fanack.com عربي,These ads ran without a disclaimer,≤100,1
111417888662937,Sfdrfh-1423,These ads ran without a disclaimer,≤100,1
102242516092409,XS.com Global,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
118824761250188,Dfjyukh-1420,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
113881408205957,Entertainment Boulevard,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
110427138781843,31n1-0711,These ads ran without a disclaimer,≤100,2
107828158232221,CCCC First Highway Engineering Group,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,2
137811399618822,Vegan Recipe Club,These ads ran without a disclaimer,≤100,1
