Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
108819392526809,Partido Acción Nacional,Partido Acción Nacional,43043,18
112882117843391,Morena Estado de México,morenaedomex.si,30691,56
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,26807,15
449095701815347,Salvador Zamora,Salvador Zamora,25026,10
108995845804175,Bonafont,Bonafont,22889,5
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,22159,21
923633637651202,Morena Sí,Morena Sí,19741,30
264773293005,Marko Cortés,Marko Cortés,18728,9
126979027991075,Morena Colima Sí,Morena Colima Si,16286,22
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,14596,25
107034885537086,Noticias Reales MX,Noticias Reales MX,13881,6
237286396650510,Enkoll Inteligencia de Mercados,Enkoll,12470,30
104680124489636,Demoscopia Digital,Demoscopia Digital,12363,166
105728245738079,Andan Agusto,Que Siga López,11758,11
108075988755990,Nayaritas con la transformación,Nayaritas con la transformación,11392,86
56713285274,Greenpeace México,Greenpeace México,10485,12
1861550397441449,Revista32,Revista32,9853,133
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,9595,25
110649732291877,Secretaría de Desarrollo Económico Sustentable (SDES),Secretaría de Desarrollo Económico y Sustentable Guanajuato,9417,16
345995382241686,PODER 360,PODER 360,9270,16
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,8863,30
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,8170,6
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,7809,11
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,7538,86
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,7147,8
340786939279382,Secretaría de Educación de Guanajuato SEG,Secretaría de Educación de Guanajuato,6901,18
669306863144908,Alberto Esquer,Fernando Esquer,6854,6
371398486227348,Secretaría de Medio Ambiente y Ordenamiento Territorial,Secretaria de Medio Ambiente y Ordenamiento Territorial SMAOT,6696,8
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,6663,19
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,6520,13
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,6411,8
1878965038824465,Xiudadanos Mx,XiudadanosMX,6065,4
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,5899,4
611053902572622,Focus Mx,Focus Mx,5728,4
377671629054421,Polemon,Polemon,5565,3
254852601222832,CEMEX México,CEMEX México,5563,26
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,5402,4
108687728744220,Caribe Noticias,Caribe Noticias,5385,4
133478060111915,CEMEX Impacto Social,CEMEX México,5234,47
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,5077,3
220429278974,Gobierno de Hermosillo,Gobierno de Hermosillo,4715,7
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,4566,2
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4430,46
100557755099985,Convocatorias 2023,Convocatorias 2023,4292,14
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,4170,4
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,4137,13
100261186230213,El cambio es juntxs,El Cambio es Juntos S.a de C.v,4020,57
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,3975,8
285058928236909,Mauricio Vila,Mauricio Vila,3967,24
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,3953,7
961310490582166,FeliFer Macías,Felipe Macías,3899,8
107459775543951,Pacto Transformación,Pacto Transformación,3838,5
114024430364416,YoXmx,Yoxmex,3502,22
105768877736080,Mérida Actual,Noticias Sureste,3462,4
101090286010719,Gestoría Social Para el Bienestar Baja California Sur,Luis Felipe Benitez Gomez,3421,1
231205014943789,Desde abajo y con la gente,Desde abajo y con la gente,3411,1
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",3390,9
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,3384,4
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,3350,11
101301916123086,Transformarte,transformarteconlat.com,3328,58
110857628104268,El Mundo Electoral,Mundo Electoral,3185,2
105179348735917,Gestoría Social para el Bienestar,Luis Felipe Benitez Gomez,3179,1
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,3154,7
106865972279596,Por amor a México,Por Amor A Mexico,3109,4
437088163017257,Secretaría de Salud de Guanajuato,Secretaría de Salud de Guanajuato,2963,6
1696577493927541,Veritas Noticias MX,Veritas Noticias MX,2924,5
106230458464254,Marissa Magaña,Marissa Magaña,2753,8
124631600949535,Yo Influyo,Yoxmex,2697,26
101688279037291,Encapsulados,Encapsulados,2635,2
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,2560,4
279469625434543,Paco Cienfuegos,Paco Cienfuegos,2465,23
109904378569313,La banda se mueve,labandasemueve.com,2433,29
239726076054918,Partido del Trabajo México,Partido del Trabajo México,2415,6
109634395756375,Save the Children México,Save the Children México,2394,22
111300295094359,Baja Sur piel morena,BCS de piel morena,2366,57
109004905332009,El corazón de la transformación,El corazón de la transformación,2363,29
48966795116,Amnistía Internacional México,Amnistía Internacional México,2362,2
803041666459797,Enrique de la Madrid,Enrique de la Madrid,2354,4
458859544909547,DICES,DICES,2352,27
1545555582174942,TResearch,TResearch,2300,10
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,2181,1
107634672145424,Defiendo la Transformación,Defendiendo la Transformación S.A de C.V,2178,29
245685942538080,VOTA Querétaro,VOTA Querétaro,2171,10
341472872534892,Noticiones Colima,Notiiones Colima,2150,74
100483239526430,Con ella Sí avanzamos,conellasiavanzamos.com,2146,58
162949857103721,Gobierno Colima,Gobierno Colima,2115,8
312685741710,H. Ayuntamiento de Puebla,Ayuntamiento de Puebla,2097,4
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,2074,29
105236341926666,Meridiano News,El Meridiano News,2017,1
465531963489973,Verónica Delgadillo,Verónica Delgadillo,2011,3
102950168111617,Día al Día Nuevo León,Día al Día Nuevo León,2000,2
110184968614538,¿Quién es quién en la elección del estado?,¿Quién es quién en la elección del estado?,1998,2
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,1991,24
848008481893903,Cruz Pérez Cuéllar,Cruz Pérez Cuéllar,1930,35
496075770555516,Salamanca Municipio,Salamanca Municipio,1873,6
457581867618996,Secretaría de Desarrollo Social y Humano,Secretaría de Desarrollo Social y Humano,1863,4
2080742535476556,"Secretaría de Finanzas, Inversión y Administración","Secretaria de Finanzas, Inversión y Administración",1835,4
124047777702377,Secretaría de Gobierno de Guanajuato,Secretaría de Gobierno de Guanajuato,1834,3
1452189031676518,Hyundai México,HYUNDAI MEXICO,1823,2
920502274763372,Crónica Nacional,Crónica Nacional,1708,1
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,1690,86
130352294189330,Adrián Oseguera,Adrián Oseguera,1678,2
100882302439369,Camino Informativo,Camino Informativo,1673,4
1782111042100080,Conecta Red,Conecta Red,1669,4
111016235050841,Revuelta,Revuelta Mx,1646,15
192366194179807,León Municipio,Hot Marketing,1645,3
420690148033445,Enrique Galindo Ceballos,Francisco Enrique Galindo Ceballos,1627,8
360811057341855,PAN Nuevo León,PAN Nuevo León,1609,5
1417072421841663,Gobierno Escobedo,Harman Consultores,1598,2
110424554200976,Rafaga Informativa,Ráfaga Informativa,1585,14
102974085286742,Valle de la Mentefactura,Idea Gto,1580,6
259386257405548,Alejandra López Noriega,Alejandra Lopez Noriega,1555,14
206604539439888,Luis Nava,Luis Nava,1534,7
1340858692602003,Paul Arce,NetWorking,1500,1
265650330509829,Miguel Hermida,Miguel David Hermida Copado,1500,1
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,1495,8
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,1490,2
103599104583822,Andrés Mijes,Harman Consultores,1483,5
