Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1058116737612843,USR,Uniunea Salvați România,8684,6
178362315106,European Parliament,European Parliament,2073,3
163943696987223,Ziarul Puterea,Ziarul Puterea,1500,28
1208682419220715,Sorin Grindeanu,Partidul Social Democrat,1428,7
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,1326,5
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,841,81
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,818,3
107898832590939,European Commission,European Commission,517,3
108295090637741,ASAP România,Fundatia The Institute,461,4
686190454826244,Declic,Declic,420,45
147547541961576,Council of the European Union,Council of the European Union,408,4
494469087244449,Eugen Tomac,Eugen Tomac,386,4
207741001672,Speranta pentru Romania,Speranta pentru Romania,351,5
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,329,7
102603825860755,Moldova Invest,Moldova Invest,314,58
114319753592403,AFACERI.news,Horia-Marius Bogdan,289,6
149371012371397,Newsweek Romania,Newsweek Romania,268,4
112664490103704,Salvăm România,Salvăm România,250,3
177992992396061,SenioriNET,SenioriNET,246,1
689386518104305,Radu Mihaiu,Uniunea Salvați România - Sector 2,234,4
139292873479110,Florin Oancea,Florin Oancea,218,7
102601499822802,RMDSZ,RMDSZ,202,6
731035500293728,Siegfried Muresan,Siegfried Muresan,189,1
113009310432947,Ilie Cheșa,Chesa Ilie,184,5
612912695435095,Factual,Factual,180,7
1559885467641191,Râul Alb,Râul Alb,170,6
123526378261795,Stiri Locale,Stiri Locale,170,2
1504323906337545,Litere.net,litere.net,160,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,142,2
1028428697211383,USR Sibiu,USR Sibiu,141,1
104369154745548,Diana Stoica,Diana Stoica,133,2
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,130,6
102626229459814,Spunem NU pasajului subteran,Partidul Câmpina Curată,125,5
1408452646080627,Marius Screciu,SCRECIU MARIUS-VASILE,123,1
557284874779877,Mihai Coteț,Mihai Cotet,123,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,117,2
112479134656143,Telepatia.ro,These ads ran without a disclaimer,110,2
289324877762564,Expert Forum (EFOR),Expert Forum (EFOR),110,4
102106432515274,Partidul Patriotilor,Partidul Patriotilor,108,2
148960861863819,Mircia Gutău,Mircia Gutău,108,1
665580956812598,Asociatia Happy,Asociatia Happy,104,5
412140715514446,Florin-Alexandru Alexe,Florin-Alexandru Alexe,103,1
