Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
1566478310240623,Francis Tolentino,Francis Tolentino PH,8216,32
109322002065194,EKIS,EKIS,7124,4
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,6679,1
75665129515,Go Negosyo,Go Negosyo,6441,3
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6362,7
102473324919517,Baretang Bikol,Merlie Albiso,4367,1
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,3692,3
547821942058909,Pilipinas Today,WFPH,3556,40
107500025457981,Magdulag Mabulo,Teresita Bolima,3381,1
269175894020945,Pilipinas Today,WFPH,3137,39
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,2543,6
1800060156967104,Pili City,Erin Magsayo Vargas,2231,1
102340105982970,MABULOk San Fernando,Teresita Bolima,2185,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2047,1
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",2019,3
100170811672425,Pilipinas Today Kyusi,WFPH,1960,20
2271543113085523,Pilipinas Today AM,WFPH,1956,29
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,1828,17
1922749344643532,The World Tonight,The World Tonight,1650,26
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,1571,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,1401,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,1352,3
307380403398913,Magsasaka Partylist,Magsasaka Partylist,1305,6
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1253,2
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,1098,4
1950273215252524,Aboitiz Power Corporation,Aboitiz Power Corporation,1067,4
111864561601350,"Doc Carmela Castro, MD",These ads ran without a disclaimer,1004,1
319488142121,Jinggoy Estrada,Anak Ng Masa,996,1
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,978,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,944,4
223618785182273,Pilipinas,WFPH,910,9
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,867,8
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,847,31
154519977908138,Department of Social Welfare and Development,Department of Social Welfare and Development,789,2
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,767,4
186667502068528,Larry De Costa,WFPH,737,9
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,711,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,690,10
102886345339673,Ben Patron,Ben Patron,687,3
639521416211473,ImagineLaw,ImagineLaw,638,1
156752721080952,Sonny Angara,Sonny Angara,635,4
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,633,2
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,586,1
103603888274167,YouthLed PH,YouthLed PH,563,3
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,530,2
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,518,4
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,501,1
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,500,1
100877355420271,One to Tree,One to Tree,487,1
330818486937353,John Dalipe - Page,John Dalipe - Page,479,3
705660422953865,About Metro Pacific,WFPH,443,6
109710341495997,Atty. Alex Abaton,Cosairi Abedin Maniri,429,2
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,419,2
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,413,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,409,1
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,392,4
1674692332785202,"Miguel ""Migz"" Zayco",Miguel Montinola Zayco,380,2
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,376,1
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,370,4
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,360,2
102203275921536,Cong. JC Abalos,Cong. JC Abalos,353,2
176725369945441,Pilipinas Today,The World Tonight,338,5
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,323,7
594546817629223,Negosyo QC,Polsure,308,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,299,1
701517253228758,DOSTv,DOSTv,287,4
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,262,2
106066225014933,BOKAL Dindo V. Dysico,Ferdinand Villaruz Dysico,256,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,239,2
101009635619821,Istorya Ta,Hook Digital,216,2
108903220961186,Police corruption and abuse,These ads ran without a disclaimer,209,1
301970723646514,WTF Radyo,Sartine,209,3
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,205,1
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,204,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,202,1
110865933824068,United San Isidro,United San Isidro,198,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,197,3
1332938170076882,Tatak QC,Polsure,193,1
1452648134951782,Local Government Unit of Solano,Mae Madelaine Galamay Danao,190,1
374004705980904,Philippine Business for Education,Philippine Business for Education,181,2
626181131193366,Cabeza De Buenavista,These ads ran without a disclaimer,180,1
1829267970657926,The Bohol Marites,The Bohol Marites,174,2
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,170,1
325780477966356,Geo 24/7,Energy Development Corporation,167,1
333701057319933,MAYOR RAJIV ENAD,David Tapales Ramos,162,1
373618003101418,Senior QCitizen,Polsure,155,1
103485942191411,Juan Bulletin,Polsure,155,1
1408354379437566,Neil Mateo,These ads ran without a disclaimer,155,1
112952897079549,Energy Development Corporation,Energy Development Corporation,148,1
454536418241945,MakeSense,MakeSense Asia,147,2
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,143,2
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,142,2
154386154617,WWF-Philippines,WWF-Philippines,140,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,140,1
105593815806877,Wild Investments,These ads ran without a disclaimer,139,2
