Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,93806,327
451310051622713,Alejandra Del Moral Vela,Statera Comuniacion,55540,102
923633637651202,Morena Sí,Morena Sí,50701,154
475040405910613,Lenin Perez Rivera,Coalición Rescatemos Coahuila,30255,29
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,29347,13
112882117843391,Morena Estado de México,morenaedomex.si,24323,51
114024430364416,YoXmx,Yoxmex,19808,91
124631600949535,Yo Influyo,Yoxmex,19770,86
936003293273572,Nexo Político,Nexo Político,18779,18
1613868898897076,Waldo Fernández González,Waldo Fernández González,18212,15
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,18102,25
884158955066166,RecuperaTuFuturo,RecuperaTuFuturo,17503,248
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,14790,19
129061780478815,Sistema de Asistencia Social Jalisco,Gobierno de Jalisco,13466,4
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,12802,16
118089944564637,El México que Informa,El México que Informa,12589,60
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,12399,14
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,11413,6
449095701815347,Salvador Zamora,Salvador Zamora,11206,9
465531963489973,Verónica Delgadillo,Verónica Delgadillo,10402,11
114641098288096,Tlatoani de Barrio,Tlatoani de Barrio,10113,19
350508488860,Renán Barrera,Renán Barrera,10098,4
106409608767430,Edomex23,EDOMEX23,9624,5
186073704903313,México elige,México Elige,9054,15
101267031439463,Voz de las Empresas,Consejo de la Comunicación,8720,21
108687728744220,Caribe Noticias,Caribe Noticias,8321,6
254852601222832,Cemex México,CEMEX México,8083,24
115475744802204,Oleada 4T,Oleada 4t,8046,29
1614424252123206,PAN Estado de México,Partido Acción Nacional Estado de México,7613,3
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,7478,21
103412115659473,Infomentando,Infomentando,6750,3
56713285274,Greenpeace México,Greenpeace México,6570,40
183751562214729,David Cortés,David Cortes,6543,3
123747293960586,Simples Datos,Simples Datos,6419,4
102351485932912,Contraste Norte,Contraste Norte,6180,10
469246976533189,Santiago Creel,SantiagoCreelM,6156,15
660181064597929,Sr. Político,srpolitico.com,6046,9
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,5987,12
664379213703876,Poncho Danao,Movimiento Ciudadano,5947,4
327324764029820,Armando Guadiana,Armando Guadiana,5795,9
285058928236909,Mauricio Vila,Mauricio Vila,5630,28
837607596288104,Eliseo Fernández Montufar,Community Manager,5573,4
114249423327281,Los Reporteros MX,Los Reporteros MX,5569,2
117194212331544,Edoméx Te Informa,Edomex Te Informa,5468,9
279469625434543,Paco Cienfuegos,Paco Cienfuegos,5432,45
107562980619146,La neta de la política,La neta de la política,5354,5
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Mario Garza,5344,16
924215500923867,Lucy Meza,Lucy Meza,5331,12
1621607258157280,Noticias - Sur de México,Noticias Sur,5219,3
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,5067,8
109947015376438,Juntos Transformando Tabasco,Juntos Transformando Tabasco,5067,7
102084795217656,Cuatro T,Cuatro T Noticias,5047,5
117676694619099,Sala Capitalina,Sala Capitalina Media,5043,6
104800055232221,Electoralia,electoralia,5014,2
102211379502005,Gigante Informativo,Gigante Informativo,4867,87
117190961365330,Delfina Gómez FanArt,Delfifanart,4656,17
116300734758352,Escáner Político,Escaner Politico Media,4650,6
107003701683545,Migra Noticias,Migra Noticias,4576,63
713201418710795,José Ángel Pérez Hernández,José Ángel Pérez Hernández,4501,32
109634395756375,Save the Children México,Save the Children México,4451,19
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,4427,28
105097171575007,La LOCAL Mx,La LOCAL Mx,4270,2
111722858536644,Al Frente por Edomex,Al Frente por Edomex,4252,32
454013577974506,IEEM Oficial,IEEM Oficial,4169,9
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,4076,8
107925032255657,Cadena Transformación,Cadena Transformacion,4037,87
161020766408,Gobierno del Estado de Querétaro,Gobierno del Estado de Querétaro,4032,20
1422169704755958,Alfredo Ramírez Bedolla,Alfredo Ramírez Bedolla,3963,9
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,3931,5
330687001173397,Olivia Salomón,Olivia Salomón,3913,19
2080742535476556,"Secretaría de Finanzas, Inversión y Administración","Secretaria de Finanzas, Inversión y Administración",3907,7
120544204635995,Gobierno de Baja California,Gobierno de Baja California,3877,4
122404620204,Oxfam México,OXFAM MEXICO AC,3872,3
107189855635934,Chuy Colores,Movimiento Ciudadano,3861,1
100669948503285,Botanero Express,Botanero Express,3860,3
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,3826,3
812123682287247,Corte Informativo,Corte Informativo,3741,1
115499391426868,Evidencias,Evidencias,3547,10
109092718607958,Carlos Escobar,Carlos Escobar,3426,6
106915721192416,El Potrero Noticias,El Potrero Noticias,3409,4
213054628856737,Movimiento Ciudadano Ciudad de México,Movimiento Ciudadano,3342,4
109856141998075,Diario La Comarca,Diario La Comarca,3287,2
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,3259,8
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,3222,6
114608845267298,Ciudad Juárez,Municipio de Juárez,3126,6
543882089126145,Lalo Aguilar,Movimiento Ciudadano,3091,3
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,3029,36
112078425182286,Albany Castro,MOVIMIENTO CIUDADANO,2988,3
126053684120856,Gobierno del Estado de Oaxaca,Gobierno del Estado de Oaxaca,2851,107
1117222281664997,Gobierno Municipal de Chihuahua,Gobierno Municipal de Chihuahua,2815,10
536886746673043,Jóvenes MX,Yoxmex,2810,27
107356960929927,Las Noticias-Política,Noticias Política,2796,2
100430528133355,Información México,Información México,2700,6
140242770250742,La Cuarta Transformación,La Cuarta Transformacion,2691,1
103976052285806,El Bunker Político,El Bunker Político,2662,4
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,2579,28
174058432636166,El Deforma,El Deforma,2556,2
107640312290269,Mariana Ortega,Movimiento Ciudadano,2540,1
106159885479677,Las Noticias México,Las Noticias México,2517,2
669306863144908,Alberto Esquer,Moisés González,2503,4
263327113809256,Secretaría de Salud Jalisco,Gobierno de Jalisco,2484,3
122154061801959,Colectivo Mujeres Cabeza de Familia,Yoxmex,2481,12
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,2477,57
465001433932839,Méxicoleaks,Méxicoleaks,2422,2
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,2417,6
115873754463126,Mexiquenses de Corazón,Mexiquenses de Corazón,2398,6
103599104583822,Andrés Mijes,Harman Consultores,2381,3
116202091453874,Ventas Directas 2023,Andrea Acosta Romero,2378,1
102903394656386,María Bárbara Cepeda Boehringer,Brecha Comunicación,2368,22
380259112175320,Nueva Alianza Edomex,Nueva Alianza Estado de México,2366,7
103847969207185,Frontera Norte,Frontera Norte,2361,2
567633750007609,Geovanna Bañuelos,Geovanna Bañuelos,2348,5
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,2317,5
101467245317777,Resistencia Obradorista,Resistencia Obradorista,2244,2
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,2235,2
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,2229,4
112792705129335,La Otra Cara News,La Otra Cara News,2220,2
101252239569220,Transformando Morelos,Transformando Morelos,2199,13
461361317209089,Elecciones Limpias EdoMex.,Elecciones Limpias Edoméx,2180,9
151179508344862,Toño Ixtláhuac,Toño Ixtláhuac,2176,4
113261798397401,Carmen Villalobos UDC,Coalición Rescatemos Coahuila,2132,4
128290346836814,Aurora Boone,MOVIMIENTO CIUDADANO,2126,1
592495347619799,Mi familia es primero,Yoxmex,2123,19
113432345067152,Mujeres por la Transformación de Oaxaca,Mujeres por la Transformación de Oaxaca,2097,8
848008481893903,Cruz Pérez Cuéllar,Cruz Pérez Cuéllar,2087,13
192680674189566,El Respetable,Bruno Agustin López Arguelles,2077,11
408978686187226,Notas al chile,Notas al Chile,2077,9
961310490582166,FeliFer Macías,Felipe Macías,2064,5
1024449434274133,Partido Verde Coahuila,Partido Verde Coahuila,2045,5
360811057341855,PAN Nuevo León,PAN Nuevo León,2041,5
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,2040,14
543830382749706,Compromiso Social Mx,Compromiso Social Mx,2019,13
265938437673601,Yo Soy Mi Planeta,Yoxmex,2009,11
1250751485006046,Secretaría de Seguridad Ciudadana de Q.Roo,Secretaría de Seguridad Ciudadana de Q.Roo,2005,3
458859544909547,DICES,DICES,1964,29
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,1954,3
118406801211004,Nacho Corona,COALICIÓN RESCATEMOS COAHUILA,1915,5
114158248252278,Convocatorias 2023,Convocatorias 2023,1878,5
114085441581783,El Anti Chapulines,El Anti Chapulines,1860,1
634459589898663,Ayuntamiento de Benito Juárez,Ayuntamiento de Benito Juárez,1857,2
100934207930403,Conversaciones,conversacionesmx.com,1854,5
133478060111915,Cemex Impacto Social,CEMEX México,1847,10
172262836190214,Julen Rementeria del Puerto,Julen Rementeria del Puerto,1802,38
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,1790,3
250717388400467,SICOMGuanajuato,SICOMGuanajuato,1770,4
109538585077104,Red Ciudadana Transformando Morelos,Red Ciudadana Transformando Morelos,1768,5
48966795116,Amnistía Internacional México,Amnistía Internacional México,1759,5
103182562158410,Ignacio Mier Velazco,Ignacio Mier Velazco,1724,5
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,1670,4
164119290359519,Marcelo Torres Cofiño,Millennial MX,1659,22
110221077952772,Cadenas Noticias,Cadenas Noticias,1636,2
1577134115646205,Lupita Murguía,Lupita Murguía,1630,5
387796290649,GNP Seguros,GNP Seguros,1602,4
105459508439018,Informativo Mx,Informativo Mex,1600,2
707791509334451,Alejandra Gutiérrez,Alejandra Gutiérrez,1570,3
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,1565,5
102068568784360,La Noticia Media,La Noticia Media,1551,2
105443092251390,El Diario,El Diario,1545,2
258241614593678,AulaTec,Pedro Beristain Flores,1534,15
277139103951,Dante Delgado,Movimiento Ciudadano,1531,2
112704675039587,Flash informativo,Flash informativo,1490,4
171494803269262,Noticias México,euthenics,1489,7
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,1485,18
102268952205344,Noticias México,Kimberley Lisset Martinez Alanis,1479,1
140073896059152,Alejandro Armenta,Alejandro Armenta Mier,1476,7
445454469207355,Soy Tamaulipas,Soy Tamaulipas,1453,3
104498045944998,Beto De Luna,Coalición Rescatemos Coahuila,1425,4
129919903347839,Gina Marcos,MOVIMIENTO CIUDADANO,1411,1
109854164270687,México Noticias,México Noticias,1410,2
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,1406,13
104680124489636,Demoscopia Digital,Demoscopia Digital,1401,14
102571299059219,Centro de Desarrollo y Actualización de Competencias,Joaquin Tovilla Lopez,1396,3
431333757214927,Brenda Flores,MOVIMIENTO CIUDADANO,1396,1
110824085319584,Carlos Lara,Coalición Rescatemos Coahuila,1384,4
102265631123832,Gobierno de Puebla,Gobierno de Puebla,1375,4
240598816013949,Erick  Reyes,Erick Reyes,1374,3
105665831898946,Red El Centenario,Red El Centenario,1373,12
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,1354,5
196705420663884,Código Magenta,Código Magenta,1349,8
111024680681758,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,1346,3
101308478470933,Tiempo de México,Tiempo de MX,1342,2
2165258353743924,Coahuila al Momento,Al Momento Noticias,1340,1
162949857103721,Gobierno Colima,Gobierno Colima,1338,6
1764550793836865,Titina Gómez,Titina Gómez,1325,7
192366194179807,León Municipio,León Municipio,1303,2
163411220385285,PAN Guanajuato,PAN Guanajuato,1291,3
108161667697007,Antonio Castro,Antonio Castro,1290,8
110731518636712,Por el Cambio,porelcambiomx.com,1285,29
